"annot","gene","celltype"
2,"4933430I17Rik","Th1"
1,"Zfp187","Th1"
2,"Cdk4","Th1"
2,"Znhit1","Th1"
3,"Mapre2","Th1"
1,"Arhgef4","Th1"
2,"Cuedc2","Th1"
1,"AI449175","Th1"
1,"Ear3","Th1"
2,"Nthl1","Th1"
1,"L3mbtl3","Th1"
1,"Gcn5l2","Th1"
1,"Lrrc50","Th1"
2,"Yme1l1","Th1"
1,"Plcb2","Th1"
3,"Mrpl16","Th1"
3,"Lonrf1","Th1"
3,"Skp1a","Th1"
1,"Rasa1","Th1"
1,"Sh3bp1","Th1"
2,"Gpld1","Th1"
1,"Cnp","Th1"
2,"Gspt2","Th1"
2,"Mllt4","Th1"
3,"Ccl4","Th1"
2,"Lrdd","Th1"
1,"H2-Q7","Th1"
2,"Pif1","Th1"
2,"Nudt1","Th1"
1,"Stambpl1","Th1"
1,"Ccdc100","Th1"
3,"Tspan6","Th1"
2,"Pkp4","Th1"
2,"Snx21","Th1"
3,"Rbj","Th1"
1,"Tlr1","Th1"
1,"Dbndd2","Th1"
1,"Vps33b","Th1"
1,"Ogt","Th1"
1,"Dcun1d4","Th1"
2,"Furin","Th1"
1,"Plec1","Th1"
3,"Ikbkap","Th1"
3,"Crls1","Th1"
2,"Kndc1","Th1"
1,"Lrrfip1","Th1"
2,"Hsp90b1","Th1"
3,"BC085271","Th1"
1,"Sorl1","Th1"
1,"Scotin","Th1"
2,"Plp2","Th1"
2,"Cetn4","Th1"
1,"Gramd3","Th1"
3,"Nol5a","Th1"
3,"Ruvbl1","Th1"
3,"Dcun1d5","Th1"
2,"Xrcc2","Th1"
3,"D19Bwg1357e","Th1"
2,"Ctdspl","Th1"
2,"Hmga1","Th1"
1,"Trim26","Th1"
1,"Ihpk1","Th1"
1,"Rhobtb2","Th1"
1,"Cirbp","Th1"
2,"Fhit","Th1"
3,"Btla","Th1"
3,"Nol5","Th1"
2,"Kif3a","Th1"
3,"Phb2","Th1"
3,"Polr2e","Th1"
3,"Zwint","Th1"
2,"Tgm2","Th1"
2,"Adora2b","Th1"
3,"Eif1ad","Th1"
3,"Gemin4","Th1"
3,"Sf3b4","Th1"
2,"Nup107","Th1"
1,"Trf","Th1"
1,"Ggt5","Th1"
2,"Avpi1","Th1"
2,"Cth","Th1"
2,"Mapkapk3","Th1"
1,"2410008K03Rik","Th1"
1,"Gpr83","Th1"
1,"Thy1","Th1"
2,"D0H4S114","Th1"
2,"Soat2","Th1"
3,"Nob1","Th1"
3,"Gfi1","Th1"
2,"Cenpm","Th1"
1,"Capn2","Th1"
2,"Lsr","Th1"
2,"Myh10","Th1"
2,"Clic4","Th1"
1,"Xpo6","Th1"
1,"H2-DMb2","Th1"
2,"Rabl2a","Th1"
1,"Fcgrt","Th1"
3,"Prpf19","Th1"
2,"Hax1","Th1"
3,"Mrps22","Th1"
3,"Gfod1","Th1"
2,"Eif3k","Th1"
2,"Fto","Th1"
2,"Uck2","Th1"
1,"Lpxn","Th1"
1,"Klhdc5","Th1"
1,"Hist2h2aa1","Th1"
1,"Clk4","Th1"
1,"Map3k3","Th1"
2,"1500011H22Rik","Th1"
1,"Loh11cr2a","Th1"
1,"Afmid","Th1"
1,"Lrrc33","Th1"
2,"Tmed2","Th1"
2,"Esco2","Th1"
2,"Mnd1","Th1"
3,"Hyou1","Th1"
2,"Brca1","Th1"
1,"Cdk5","Th1"
1,"Tmc6","Th1"
2,"2810417H13Rik","Th1"
1,"Smad5","Th1"
2,"Il2rb","Th1"
2,"Nudt2","Th1"
1,"Herc2","Th1"
2,"Pcx","Th1"
2,"Axl","Th1"
1,"Aff4","Th1"
1,"Prei4","Th1"
1,"Itgae","Th1"
1,"Cnn2","Th1"
2,"9130211I03Rik","Th1"
1,"Rp23-357i14","Th1"
2,"D430039N05Rik","Th1"
1,"Klf7","Th1"
3,"Rpo1-1","Th1"
3,"Ascc2","Th1"
2,"Tnfrsf8","Th1"
2,"Csrp2","Th1"
2,"Cox6b2","Th1"
1,"Zfp692","Th1"
3,"Cd83","Th1"
1,"1110014J01Rik","Th1"
3,"Mthfd1","Th1"
2,"Cdkn2c","Th1"
1,"Pscd4","Th1"
2,"AA467197","Th1"
2,"Gas2l3","Th1"
2,"Emp1","Th1"
1,"1600016N20Rik","Th1"
2,"Hist1h2ad","Th1"
3,"Rsad1","Th1"
3,"Fndc3b","Th1"
1,"B230342M21Rik","Th1"
3,"Slc25a26","Th1"
2,"Piga","Th1"
1,"Arhgap4","Th1"
1,"Sepp1","Th1"
3,"Clpp","Th1"
1,"Taz","Th1"
1,"H2-T23","Th1"
2,"Sap30","Th1"
2,"Chaf1b","Th1"
3,"Etv6","Th1"
1,"Fcna","Th1"
1,"Myo1g","Th1"
3,"Rwdd4a","Th1"
2,"EG622339","Th1"
2,"Cenpa","Th1"
1,"Ostm1","Th1"
3,"Akp2","Th1"
2,"1810035L17Rik","Th1"
2,"Capn5","Th1"
3,"D930001I22Rik","Th1"
2,"Immp2l","Th1"
2,"Lif","Th1"
2,"Ndufb8","Th1"
2,"Pom121","Th1"
2,"Kpna2","Th1"
1,"Pex1","Th1"
1,"Gimap9","Th1"
1,"Npc1","Th1"
1,"Mllt11","Th1"
3,"Cdk5r1","Th1"
1,"2010001M09Rik","Th1"
1,"Grcc10","Th1"
1,"Ift80","Th1"
2,"2310047D13Rik","Th1"
2,"Cnpy2","Th1"
2,"Wdr54","Th1"
1,"Mansc1","Th1"
1,"Gse1","Th1"
2,"Tal2","Th1"
3,"Ptrh1","Th1"
1,"Pira4","Th1"
2,"EG432879","Th1"
1,"Adcy7","Th1"
1,"Mknk1","Th1"
2,"Slc30a7","Th1"
1,"Mgst2","Th1"
1,"Tbk1","Th1"
1,"Nfrkb","Th1"
1,"Gngt2","Th1"
2,"Cebpd","Th1"
3,"Ccdc86","Th1"
2,"Polr2g","Th1"
1,"Fli1","Th1"
2,"Chmp4b","Th1"
2,"Chchd6","Th1"
1,"Card11","Th1"
3,"Gpr174","Th1"
2,"Pttg1","Th1"
1,"Polrmt","Th1"
1,"Heca","Th1"
3,"Nle1","Th1"
2,"Snx5","Th1"
3,"Lad1","Th1"
2,"D15Ertd682e","Th1"
1,"Kcnf1","Th1"
1,"C230093N12Rik","Th1"
3,"Grpel1","Th1"
2,"2310022B05Rik","Th1"
2,"Carhsp1","Th1"
3,"Nab2","Th1"
1,"Fmnl1","Th1"
2,"Phf13","Th1"
1,"Sft2d2","Th1"
1,"1600014C10Rik","Th1"
2,"E330016A19Rik","Th1"
2,"Mrpl14","Th1"
3,"Fosl2","Th1"
2,"Tk1","Th1"
3,"Brp16","Th1"
3,"Nkrf","Th1"
1,"A930008G19Rik","Th1"
3,"Gtf2h4","Th1"
2,"Slc2a6","Th1"
1,"Acpl2","Th1"
2,"R74862","Th1"
3,"Plagl2","Th1"
1,"Sepw1","Th1"
1,"Iah1","Th1"
1,"Kcnab2","Th1"
3,"Zfp202","Th1"
2,"Iqcb1","Th1"
1,"Hvcn1","Th1"
2,"Ifit3","Th1"
1,"Prkar2b","Th1"
3,"Ets2","Th1"
3,"Zswim4","Th1"
2,"Slamf9","Th1"
1,"Icam2","Th1"
1,"Wbscr27","Th1"
1,"Tmem16k","Th1"
2,"Commd10","Th1"
1,"Prkd3","Th1"
3,"Pols","Th1"
2,"Psrc1","Th1"
1,"Mppe1","Th1"
1,"Centb5","Th1"
1,"Slc12a7","Th1"
3,"Fabp5","Th1"
1,"Slc25a30","Th1"
2,"Vegfb","Th1"
1,"5330401P04Rik","Th1"
3,"Txn2","Th1"
2,"Phgdh","Th1"
3,"Nol10","Th1"
3,"Ilf3","Th1"
2,"Abcd3","Th1"
1,"Jun","Th1"
2,"Slc35a1","Th1"
1,"Ass1","Th1"
2,"Rad54l","Th1"
2,"Cort","Th1"
1,"Abcc5","Th1"
2,"Brcc3","Th1"
2,"9930111J21Rik","Th1"
1,"Cyb5","Th1"
3,"Usmg5","Th1"
1,"Btbd6","Th1"
2,"Aldh1l2","Th1"
2,"Mcm3","Th1"
3,"2810405J04Rik","Th1"
1,"Clec2d","Th1"
1,"Chd2","Th1"
2,"Soat1","Th1"
2,"Clspn","Th1"
2,"Agpat4","Th1"
2,"Lsm12","Th1"
3,"E430028B21Rik","Th1"
1,"Lmo2","Th1"
3,"LOC241593","Th1"
2,"Mtap6","Th1"
1,"2510009E07Rik","Th1"
1,"Ids","Th1"
1,"Trpc2","Th1"
1,"Itpr2","Th1"
2,"Bzrap1","Th1"
1,"Stk10","Th1"
3,"Ssr2","Th1"
2,"Aaas","Th1"
1,"Rfx1","Th1"
2,"Comt","Th1"
1,"Dctn6","Th1"
2,"Sectm1a","Th1"
3,"Psmb6","Th1"
1,"Chkb","Th1"
2,"2610510J17Rik","Th1"
2,"Gm885","Th1"
3,"6720458F09Rik","Th1"
1,"Il18r1","Th1"
1,"Ifngr2","Th1"
2,"2210012G02Rik","Th1"
3,"Cdh15","Th1"
1,"Zfp810","Th1"
2,"Aacs","Th1"
2,"Eomes","Th1"
2,"Mboat2","Th1"
1,"Il6ra","Th2"
2,"Depdc1b","Th2"
1,"EG630499","Th2"
2,"Dusp4","Th2"
2,"Ppme1","Th2"
3,"C230052I12Rik","Th2"
1,"Tacc1","Th2"
2,"Insig1","Th2"
2,"Armcx6","Th2"
1,"Ankmy2","Th2"
1,"Trim25","Th2"
2,"Rb1","Th2"
2,"Mrpl52","Th2"
1,"Rapgef2","Th2"
2,"B9d2","Th2"
2,"Ubl7","Th2"
1,"Ehd3","Th2"
1,"Gm2a","Th2"
2,"Capg","Th2"
3,"Ptp4a1","Th2"
1,"Nrbp1","Th2"
2,"Akap7","Th2"
3,"Hat1","Th2"
2,"Chmp5","Th2"
2,"Phldb1","Th2"
2,"Tmco3","Th2"
1,"Srpk3","Th2"
1,"Cep97","Th2"
1,"4632419K20Rik","Th2"
2,"Cenpp","Th2"
3,"5730596K20Rik","Th2"
1,"Bbs4","Th2"
1,"Hist1h1c","Th2"
1,"Cxcr5","Th2"
1,"AB124611","Th2"
1,"4833442J19Rik","Th2"
3,"Cops7a","Th2"
3,"Syngr2","Th2"
2,"Agpat3","Th2"
1,"Nhsl1","Th2"
1,"Rbm5","Th2"
1,"Pias1","Th2"
2,"Ntan1","Th2"
2,"Lonp1","Th2"
1,"Mcoln3","Th2"
3,"2210412D01Rik","Th2"
2,"1810037I17Rik","Th2"
1,"Nola3","Th2"
1,"Il11ra1","Th2"
1,"Mcl1","Th2"
3,"Idh3a","Th2"
2,"Cebpg","Th2"
1,"Ggnbp1","Th2"
3,"Carm1","Th2"
1,"Cbx8","Th2"
3,"Ticam2","Th2"
1,"Cd2","Th2"
3,"Dusp6","Th2"
2,"Unc119","Th2"
2,"E2f1","Th2"
3,"Prrg3","Th2"
2,"Aco2","Th2"
2,"Vbp1","Th2"
2,"Akr1e1","Th2"
2,"Slco3a1","Th2"
3,"Wiz","Th2"
1,"Gprk6","Th2"
1,"Ccm2","Th2"
1,"Txnip","Th2"
1,"Epc1","Th2"
2,"Hist1h2ag","Th2"
1,"Cd96","Th2"
3,"Cops5","Th2"
2,"Ctnna1","Th2"
2,"Hist2h2ab","Th2"
3,"Sla","Th2"
2,"Ctsb","Th2"
2,"Pkig","Th2"
1,"Qprt","Th2"
1,"Pus7l","Th2"
3,"Polr2d","Th2"
1,"2310010M24Rik","Th2"
2,"Rad50","Th2"
2,"Suhw2","Th2"
1,"Adh1","Th2"
2,"Nrbp2","Th2"
1,"Tardbp","Th2"
2,"Pex11c","Th2"
1,"Ebpl","Th2"
2,"Acat2","Th2"
2,"Il4ra","Th2"
3,"Bcl2a1b","Th2"
1,"Tagap","Th2"
2,"Adamtsl4","Th2"
1,"Cd164","Th2"
3,"Wisp1","Th2"
1,"Msrb2","Th2"
2,"Mxd3","Th2"
3,"Rcl1","Th2"
2,"Fut7","Th2"
2,"Lag3","Th2"
2,"Zfp768","Th2"
1,"Ddit4","Th2"
1,"Tmc8","Th2"
2,"Arsb","Th2"
2,"Hist1h2bk","Th2"
3,"Nola1","Th2"
2,"Hist1h2bf","Th2"
1,"Ddx60","Th2"
1,"Madd","Th2"
3,"2410127L17Rik","Th2"
3,"Cacybp","Th2"
2,"Rfc5","Th2"
1,"Gimap1","Th2"
3,"Trp53rk","Th2"
1,"4933426M11Rik","Th2"
2,"Efna5","Th2"
3,"Hspa5","Th2"
3,"Ak2","Th2"
2,"Batf","Th2"
1,"Ccdc130","Th2"
3,"Ndufab1","Th2"
3,"Nubp2","Th2"
2,"Scamp1","Th2"
1,"Fermt3","Th2"
1,"Bbs9","Th2"
1,"Timp1","Th2"
1,"Dusp11","Th2"
3,"Il2ra","Th2"
1,"Ltb","Th2"
1,"D12Ertd647e","Th2"
1,"Lgals3bp","Th2"
1,"Tmem65","Th2"
1,"Arhgap1","Th2"
3,"Tsr1","Th2"
2,"Timeless","Th2"
1,"Mapk1ip1","Th2"
2,"Stag3","Th2"
1,"Rcbtb2","Th2"
1,"Zbtb2","Th2"
2,"D2Ertd750e","Th2"
3,"Bdh2","Th2"
2,"Hist2h2ac","Th2"
2,"Rab33a","Th2"
2,"Eif4ebp1","Th2"
3,"Ankrd13b","Th2"
2,"Ppard","Th2"
1,"Stat1","Th2"
2,"Etv4","Th2"
1,"Traf3","Th2"
1,"Nfix","Th2"
3,"Cd200","Th2"
1,"Atp8a1","Th2"
3,"Atp10a","Th2"
2,"4930570C03Rik","Th2"
1,"Fcho2","Th2"
1,"Emb","Th2"
1,"EG667977","Th2"
1,"Gab3","Th2"
3,"S100pbp","Th2"
1,"Plekha2","Th2"
1,"Aplp2","Th2"
3,"9530058B02Rik","Th2"
2,"Acads","Th2"
1,"B4galnt1","Th2"
1,"Dtx3l","Th2"
3,"Mad2l2","Th2"
2,"Pfkp","Th2"
1,"4732479N06Rik","Th2"
1,"Galnt9","Th2"
1,"Bin1","Th2"
2,"Uevld","Th2"
2,"Rab31","Th2"
2,"Phlda3","Th2"
1,"Rasl11b","Th2"
2,"D10Ertd610e","Th2"
1,"Kifc2","Th2"
3,"Syncrip","Th2"
2,"Cercam","Th2"
2,"Impa2","Th2"
2,"Dhrs1","Th2"
3,"Lrrc59","Th2"
1,"Gna-rs1","Th2"
3,"Hisppd1","Th2"
1,"Axin1","Th2"
2,"Sesn2","Th2"
2,"Pfn2","Th2"
1,"Pcmtd1","Th2"
1,"Vamp1","Th2"
3,"Tymp","Th2"
3,"Ddx3x","Th2"
3,"Slc35a4","Th2"
1,"Ppm1b","Th2"
3,"Eftud2","Th2"
3,"Cct6a","Th2"
1,"1810015C04Rik","Th2"
2,"Pter","Th2"
2,"Maged2","Th2"
2,"Rfwd3","Th2"
2,"Ngfrap1","Th2"
3,"Gabpb1","Th2"
2,"Tubb5","Th2"
1,"Nrp1","Th2"
1,"Cxxc1","Th2"
3,"Hspa4","Th2"
2,"Cln6","Th2"
3,"Smyd5","Th2"
3,"Eif3eip","Th2"
1,"Bccip","Th2"
1,"Rab27a","Th2"
2,"Tnfsf9","Th2"
2,"Golt1b","Th2"
1,"Hexim1","Th2"
1,"Snapc3","Th2"
2,"Aurka","Th2"
1,"Vezf1","Th2"
3,"L2hgdh","Th2"
1,"Plcl2","Th2"
2,"Oip5","Th2"
1,"AI467606","Th2"
1,"Tbc1d10c","Th2"
3,"Stoml2","Th2"
1,"Osgin1","Th2"
1,"Tex2","Th2"
1,"Gprc5b","Th2"
2,"D330045A20Rik","Th2"
1,"Lgals9","Th2"
1,"Ly86","Th2"
1,"Psip1","Th2"
2,"Asah1","Th2"
1,"2010305A19Rik","Th2"
3,"Noc3l","Th2"
2,"Zfp219","Th2"
2,"Dstn","Th2"
2,"Il18rap","Th2"
3,"Nip7","Th2"
3,"Tnfaip3","Th2"
3,"Bcat1","Th2"
1,"Ppp1r13b","Th2"
1,"Rnase6","Th2"
1,"D030013I16Rik","Th2"
1,"Ifi202b","Th2"
1,"Sptlc1","Th2"
2,"Rilpl1","Th2"
1,"Tgfbi","Th2"
1,"Tsc22d4","Th2"
1,"Pddc1","Th2"
3,"Rgs1","Th2"
1,"Arid4a","Th2"
1,"Nfatc1","Th2"
2,"Pmpcb","Th2"
1,"Sept1","Th2"
1,"Bbc3","Th2"
3,"Psmd9","Th2"
2,"EG634650","Th2"
1,"BC006779","Th2"
1,"Gvin1","Th2"
1,"Tyrobp","Th2"
3,"Lzic","Th2"
2,"Slc2a3","Th2"
1,"Pitpnc1","Th2"
1,"Sephs1","Th2"
2,"Pde6d","Th2"
3,"Nmd3","Th2"
2,"Bbs5","Th2"
3,"Cbwd1","Th2"
2,"Thex1","Th2"
3,"Nus1","Th2"
1,"Pde2a","Th2"
3,"Pign","Th2"
1,"Aldh6a1","Th2"
3,"Alcam","Th2"
3,"1810015A11Rik","Th2"
1,"Fos","Th2"
1,"Usp53","Th2"
2,"Gins2","Th2"
1,"Lgals3","Th2"
2,"Krtcap2","Th2"
1,"Cyp4f13","Th2"
3,"Vrk1","Th2"
1,"Pacs2","Th2"
1,"Ulk2","Th2"
1,"Tgfbr3","Th2"
3,"Pdia6","Th2"
1,"AI451557","Th2"
1,"H2-Eb1","Th2"
2,"Rab6ip1","Th2"
1,"Pkd1","Th2"
2,"Lrp12","Th2"
2,"2610209M04Rik","Th2"
2,"Plk1","Th2"
3,"Aarsd1","Th2"
1,"Zc3hav1","Th2"
1,"Ctsa","Th2"
3,"Eif4a1","Th2"
2,"Ggt7","Th2"
3,"Cyp51","Th2"
2,"Slc37a4","Th2"
1,"Creb3","Th2"
2,"Xpnpep1","Th2"
2,"Sp140","Th2"
1,"Rufy1","Th2"
2,"1500012F01Rik","Th2"
1,"Tnrc6a","Th2"
1,"Ptpn12","Th2"
2,"Chac1","Th2"
3,"E130012A19Rik","Th2"
3,"Atpbd1b","Th2"
2,"Isg20","Th2"
2,"Mdm1","Th2"
2,"Pgls","Th2"
1,"Ech1","Th2"
1,"Rbms1","Th2"
2,"Supt3h","Th2"
1,"1700019H03Rik","Th2"
1,"Cd69","Th2"
3,"Zfp106","Th2"
2,"Sugt1","Th2"
3,"Mrpl30","Th2"
3,"Mrps28","Th2"
1,"C1qb","Th2"
1,"Adam4","Th2"
1,"Tmem127","Th2"
1,"Trub2","Th2"
2,"Tg","Th2"
1,"Gpatch2","Th2"
1,"Rab3a","Th2"
2,"Ncapg2","Th2"
3,"Fus","Th2"
1,"Zfp672","Th2"
2,"Eno1","Th2"
3,"Obfc2a","Th2"
2,"Fads1","Th2"
1,"Dok3","Th2"
2,"AA407659","Th2"
1,"Srpk1","Th2"
1,"Cd4","Th2"
1,"Rpe","Th2"
1,"Rabac1","Th2"
1,"Ppapdc2","Th2"
3,"Pex11a","Th2"
1,"D12Ertd553e","Th2"
1,"Mrvi1","Th2"
3,"Mrps7","Th2"
2,"Ccdc5","Th2"
2,"Ccnd3","Th2"
3,"Tfrc","Th2"
2,"Akr1c18","Th2"
2,"Smtn","Th2"
3,"Ola1","Th2"
3,"Cnih4","Th2"
1,"Tspan14","Th2"
2,"3010026O09Rik","Th2"
3,"Crtap","Th2"
3,"Gps1","Th2"
1,"Cdc2l5","Th2"
2,"Mlkl","Th2"
3,"Oxsr1","Th2"
2,"Dmwd","Th2"
3,"Ncl","Th2"
1,"Nfkbid","Th2"
2,"Sulf2","Th2"
1,"Accs","Th2"
3,"Siah1b","Th2"
1,"Mbd5","Th2"
2,"Snx1","Th2"
2,"Acsl6","Th2"
3,"Mapk1ip1l","Th2"
2,"Incenp","Th2"
1,"Habp4","Th2"
2,"Hemk1","Th2"
2,"Nsl1","Th2"
1,"5730494M16Rik","Th2"
1,"Bcl7a","Th2"
1,"D4Wsu132e","Th2"
1,"Hectd3","Th2"
2,"Cd80","Th2"
1,"Itgad","Th2"
2,"Rdh11","Th2"
2,"Eif4enif1","Th2"
3,"Ddx21","Th2"
2,"F2rl2","Th2"
1,"Tpcn1","Th2"
1,"BC031353","Th2"
3,"Dgat2","Th2"
2,"Pmvk","Th2"
1,"A430107D22Rik","Th2"
2,"Hmgn3","Th2"
1,"Gimap7","Th2"
3,"Rangrf","Th2"
2,"Pola2","Th2"
1,"Rtn4rl1","Th2"
2,"Tubb6","Th2"
2,"Mtbp","Th2"
1,"Atp9a","Th2"
2,"Ccdc92","Th2"
1,"5830434P21Rik","Th2"
2,"Fignl1","Th2"
3,"Dtymk","Th2"
2,"Polq","Th2"
2,"Elovl6","Th2"
3,"6230416J20Rik","Th2"
1,"Dusp23","Th2"
3,"Cycs","Th2"
2,"Hist1h2ah","Th2"
1,"Csk","Th2"
2,"H2-Oa","Th2"
2,"Acot7","Th2"
3,"Mrps2","Th2"
1,"Sept9","Th2"
1,"Esco1","Th2"
2,"Tex9","Th2"
3,"Krr1","Th2"
1,"Map3k1","Th2"
1,"D6Wsu176e","Th2"
1,"Camk1d","Th2"
3,"Uqcr","Th2"
1,"E2f2","Th2"
1,"Pik3ap1","Th2"
3,"Nubp1","Th2"
1,"Mbc2","Th2"
1,"Smug1","Th2"
1,"A130092J06Rik","Th2"
2,"Armcx1","Th2"
3,"Ddx1","Th2"
1,"Tbcel","Th2"
3,"Immt","Th2"
1,"Xpc","Th2"
2,"Egln1","Th2"
3,"Siah2","Th2"
2,"Tle6","Th2"
3,"Mettl4","Th2"
2,"Prc1","Th2"
1,"Stx1a","Th2"
3,"Sema7a","Th2"
1,"Trat1","Th2"
1,"Arrb1","Th2"
1,"Sdcbp2","Th2"
2,"Hic1","Th2"
3,"Xrcc6","Th2"
2,"Lilrb4","Th2"
2,"Mrpl1","Th2"
1,"Lyz2","Th2"
2,"Fgf2","Th2"
1,"Tspan32","Th2"
1,"Rbm38","Th2"
1,"Rag1ap1","Th2"
1,"Itgb7","Th2"
3,"Pex14","Th2"
1,"Cbx7","Th2"
3,"Abcb6","Th2"
2,"Eif2ak2","Th2"
3,"Ece2","Th2"
2,"Ifitm2","Th2"
2,"Gzf1","Th2"
1,"4933421E11Rik","Th2"
2,"BC057079","Th2"
2,"Lmnb1","Th2"
1,"Nfatc3","Th2"
3,"Yrdc","Th2"
2,"Snai3","Th2"
3,"Ipo5","Th2"
2,"H2-DMa","Th2"
1,"Sidt1","Th2"
1,"Sec16a","Th2"
2,"Capsl","Th2"
3,"Hras1","Th2"
2,"2410004L22Rik","Th2"
2,"Hif1a","Th2"
2,"C1qdc2","Th2"
2,"Hdac7","Th2"
1,"Ahnak","Th2"
1,"Mlycd","Th2"
1,"Map3k12","Th2"
1,"Mylc2b","Th2"
1,"Prr7","Th2"
2,"Lrp11","Th2"
1,"Bcl6","Th2"
2,"Arl6","Th2"
1,"Prkag1","Th2"
1,"Pscd3","Th2"
1,"4930486L24Rik","Th2"
1,"Pik3ip1","Th2"
1,"Nckap1l","Th2"
2,"S100a1","Th2"
2,"Tfb1m","Th2"
1,"Trim56","Th2"
1,"Laptm5","Th2"
1,"Cd22","Th2"
2,"Fcrls","Th2"
3,"Pop1","Th2"
1,"Tmem71","Th2"
3,"Cox7b","Th2"
1,"Atp2a2","Th2"
1,"Pcaf","Th2"
1,"Cd3g","Th2"
1,"Zfp429","Th2"
1,"Morc3","Th2"
2,"Ppt1","Th2"
3,"Thop1","Th2"
1,"Rfx2","Th2"
1,"4930539E08Rik","Th2"
2,"1700019E19Rik","Th2"
2,"Cenpf","Th2"
2,"1110001A07Rik","Th2"
3,"Ptcd3","Th2"
2,"Nsdhl","Th2"
2,"Plcxd1","Th2"
1,"Cotl1","Th2"
1,"Vps54","Th2"
2,"Cryz","Th2"
1,"Psen2","Th2"
1,"Qpct","Th2"
3,"Ccr8","Th2"
1,"C630004H02Rik","Th2"
1,"Lmo4","Th2"
1,"Setd4","Th2"
1,"Ccr6","Th2"
1,"5830427D03Rik","Th2"
1,"Nol9","Th2"
3,"Irf4","Th2"
3,"Gsto1","Th2"
3,"Tomm22","Th2"
1,"Napa","Th2"
2,"EG330305","Th2"
3,"Atic","Th2"
1,"Entpd6","Th2"
1,"Akr1c12","Th2"
1,"Ash1l","Th2"
2,"Pygl","Th2"
1,"Ifngr1","Th2"
2,"Emr1","Th2"
1,"Elac1","Th2"
3,"Snrpd2","Th2"
2,"Id2","Th2"
1,"Snn","Th2"
1,"Rccd1","Th2"
2,"Mipep","Th2"
1,"Pecam1","Th2"
2,"Cuedc1","Th2"
1,"Pde7a","Th2"
2,"Dab2ip","Th2"
2,"Fkbp2","Th2"
3,"Serpina3g","Th2"
2,"Upp1","Th2"
3,"Ran","Th2"
3,"1300001I01Rik","Th2"
2,"Cdca3","Th2"
2,"Srp54","Th2"
3,"AK122525","Th2"
1,"Tlr6","Th2"
3,"Gnpda1","Th2"
1,"D12Ertd551e","Th2"
2,"Espl1","Th2"
3,"Prdx1","Th2"
2,"Mxi1","Th2"
3,"Glrx3","Th2"
3,"Fkbp11","Th2"
1,"Actn2","Th2"
2,"Cdt1","Th2"
1,"Txndc13","Th2"
3,"Usp54","Th2"
2,"Rxra","Th2"
2,"Tceal8","Th2"
1,"Gmfg","Th2"
3,"Hsd17b7","Th2"
1,"AI662250","Th2"
1,"Tmem42","Th2"
2,"Prdm16","Th2"
1,"Polr3e","Th2"
2,"St3gal4","Th2"
3,"Ttc19","Th2"
1,"Selplg","Th2"
1,"4933439C20Rik","Th2"
3,"Mrpl54","Th2"
3,"Ndufa12","Th2"
1,"Pkn1","Th2"
2,"Hspa2","Th2"
2,"Snx25","Th2"
3,"Mettl1","Th2"
1,"Akna","Th2"
1,"Cd55","Th2"
3,"Adarb1","Th2"
3,"Mrps18a","Th2"
1,"Anp32a","Th2"
1,"Cdipt","Th2"
1,"Arhgdib","Th2"
2,"5430432M24Rik","Th2"
2,"Pip5k1b","Th2"
2,"H2afx","Th2"
2,"Suv39h1","Th2"
1,"Rasgrp2","Th2"
2,"Arfgap3","Th2"
3,"Atf3","Th2"
1,"Clec2i","Th2"
2,"Slc16a3","Th2"
3,"Mybbp1a","Th2"
3,"Kcnk10","Th2"
1,"2510002D24Rik","Th2"
1,"Ndor1","Th2"
2,"Eno2","Th2"
2,"1700029G01Rik","Th2"
3,"Vapa","Th2"
1,"Rab3ip","Th2"
1,"Numa1","Th2"
3,"Rg9mtd2","Th2"
1,"Apobec1","Th2"
1,"Mettl3","Th2"
3,"Tgif2","Th2"
3,"Nap1l1","Th2"
1,"Uros","Th2"
1,"Mbd1","Th2"
2,"Hist1h2ai","Th2"
1,"1110007M04Rik","Th2"
1,"Arrb2","Th2"
3,"Uxt","Th2"
1,"BC029214","Th2"
3,"Mdh2","Th2"
1,"Hist2h2aa2","Th2"
3,"Frmd6","Th2"
1,"Rmnd1","Th2"
2,"Spint2","Th2"
1,"Sp100","Th2"
2,"Spp1","Th2"
2,"Chek1","Th2"
1,"Atg4d","Th2"
1,"Angel2","Th2"
2,"Ap2s1","Th2"
2,"1700027N10Rik","Th2"
1,"Fbxo33","Th2"
1,"Dusp2","Th2"
2,"Slc35d3","Th2"
2,"Dek","Th2"
2,"Smc3","Th2"
2,"Hist1h3e","Th2"
2,"Ckap5","Th2"
2,"Idh1","Th2"
2,"Anln","Th2"
3,"Ccl1","Th2"
3,"Cd3eap","Th2"
2,"Prim2","Th2"
2,"Grhpr","Th2"
1,"S100a8","Th2"
1,"Ctso","Th2"
2,"Dock6","Th2"
2,"Rnf26","Th2"
2,"Creb3l2","Th2"
2,"Uhrf1bp1","Th2"
1,"EG245297","Th2"
2,"Bhlhb2","Th2"
3,"Xpot","Th2"
3,"Utp15","Th2"
1,"Ugcg","Th2"
3,"Gars","Th2"
1,"Mxra8","Th2"
2,"Tpd52","Th2"
3,"1110005A23Rik","Th2"
1,"Srf","Th2"
2,"Ralb","Th2"
3,"Fcf1","Th2"
2,"Srp72","Th2"
1,"Exosc1","Th2"
1,"Map2k6","Th2"
