"annot","gene","celltype"
1,"P4ha2","Th1"
4,"Gadd45b.1","Th1"
4,"Rpo1-2","Th1"
2,"C87436.1","Th1"
2,"Traf5.1","Th1"
4,"Piwil2","Th1"
2,"Il4i1","Th1"
4,"Pim2.1","Th1"
1,"Gyg.1","Th1"
4,"Mybbp1a.1","Th1"
3,"Ets1.1","Th1"
4,"Samsn1.1","Th1"
1,"Fzd7","Th1"
1,"1700047I17Rik1","Th1"
1,"Chek2.1","Th1"
4,"Oprs1.1","Th1"
1,"Etfa.2","Th1"
4,"Ube2cbp","Th1"
2,"Sesn1.2","Th1"
2,"H2afj.1","Th1"
1,"Ccne2","Th1"
4,"Setd8.2","Th1"
1,"Atp5a1","Th1"
4,"2310008H09Rik.1","Th1"
4,"Eif5a.1","Th1"
4,"Cldn12","Th1"
2,"Man2a2.2","Th1"
2,"Pou6f1","Th1"
2,"Pigp.2","Th1"
1,"Hbegf","Th1"
2,"4930432O21Rik","Th1"
2,"Vps13a.2","Th1"
1,"Hist1h2bj","Th1"
3,"Birc2.2","Th1"
4,"Wdr5","Th1"
2,"Scml4","Th1"
4,"5630401D24Rik.4","Th1"
4,"Klhdc4.1","Th1"
2,"Ric8b.1","Th1"
1,"Nphp4","Th1"
4,"Leo1","Th1"
1,"Orc6l","Th1"
1,"Cdc2a.1","Th1"
1,"Abi2.3","Th1"
4,"Polr3h","Th1"
1,"Adam9","Th1"
1,"Arrdc4","Th1"
1,"Slc25a1.1","Th1"
4,"Eed","Th1"
3,"Pbx2.2","Th1"
2,"Lhfpl3.1","Th1"
4,"Ap4s1","Th1"
3,"Mylc2b.2","Th1"
3,"AI316807","Th1"
3,"Map2k6.2","Th1"
1,"Hist1h2ab","Th1"
1,"Ipp","Th1"
3,"Faah.1","Th1"
1,"Tmpo.3","Th1"
2,"Il6ra.2","Th1"
1,"Tmem53.2","Th1"
3,"Scp2.3","Th1"
1,"Clcn3.3","Th1"
4,"Lyar","Th1"
1,"Cenpl.1","Th1"
2,"Smarce1.1","Th1"
4,"Ndor1.3","Th1"
4,"Phf6.1","Th1"
2,"Hbb-b1.3","Th1"
2,"Tprgl.1","Th1"
4,"Lmnb2","Th1"
4,"Prpf19.1","Th1"
3,"Bcl11b.2","Th1"
3,"Pld3.1","Th1"
2,"Farsa","Th1"
1,"Rdbp.2","Th1"
2,"N6amt1","Th1"
4,"Timm10","Th1"
4,"Prpf38a.3","Th1"
3,"Wdr45","Th1"
4,"Nap1l1.1","Th1"
1,"Tpi1.2","Th1"
4,"Ahsa1","Th1"
3,"Mum1","Th1"
4,"AU022252.1","Th1"
1,"Wdr67","Th1"
4,"Ruvbl1.1","Th1"
1,"Elk3.1","Th1"
3,"1110003E01Rik","Th1"
1,"Cenpi","Th1"
4,"9530068E07Rik.1","Th1"
2,"Usp28","Th1"
3,"Lasp1.2","Th1"
3,"Iqgap2.1","Th1"
2,"Cd74.1","Th1"
3,"Tbx6.1","Th1"
4,"Rai12.3","Th1"
4,"Ubqln4","Th1"
1,"Mcm4.2","Th1"
1,"Plscr1.1","Th1"
3,"Taf9b.1","Th1"
4,"Memo1","Th1"
1,"C230078M08Rik","Th1"
3,"Aldh3a2","Th1"
1,"Msr2","Th1"
2,"Ikbke","Th1"
1,"Rbm43","Th1"
1,"1500032D16Rik.1","Th1"
4,"Tagap.2","Th1"
2,"Rab33b","Th1"
2,"Rasgrp2.2","Th1"
3,"Lonp2","Th1"
4,"Gemin6.2","Th1"
3,"Ubash3a","Th1"
4,"Crabp2","Th1"
1,"Dusp19","Th1"
1,"Gltp","Th1"
1,"Dapk2.1","Th1"
4,"St6galnac6.2","Th1"
3,"Abr.3","Th1"
3,"Ddx17.3","Th1"
1,"BC016495","Th1"
1,"Il24","Th1"
2,"Lyrm2.1","Th1"
1,"Adamtsl5","Th1"
2,"Rnf167.4","Th1"
4,"Nup133.1","Th1"
1,"Ak3l1","Th1"
2,"Rnpepl1","Th1"
4,"Alg9.1","Th1"
1,"Ncaph","Th1"
2,"Dock8.1","Th1"
3,"Nagk.3","Th1"
4,"Hccs.1","Th1"
3,"Klk8","Th1"
3,"Dyrk1b.2","Th1"
3,"Klhdc1.2","Th1"
4,"Mki67ip","Th1"
2,"Xkrx","Th1"
3,"Armcx2","Th1"
4,"Id1","Th1"
2,"Acss1","Th1"
3,"Arsa","Th1"
4,"Slc5a6","Th1"
2,"Zfp36","Th1"
3,"Dennd1c","Th1"
1,"Cenpb","Th1"
1,"Nat5.2","Th1"
1,"2410017P07Rik","Th1"
2,"Siglech.1","Th1"
4,"Gtf2e1","Th1"
3,"Tbxa2r.1","Th1"
1,"Mcm5","Th1"
1,"Dusp16.1","Th1"
3,"Abcd1","Th1"
4,"Snrpd1.1","Th1"
1,"Stat2","Th1"
1,"Prr11","Th1"
1,"Ptprs.4","Th1"
1,"Cmtm4.1","Th1"
4,"Freq.1","Th1"
4,"Prmt7.2","Th1"
4,"Apex1","Th1"
2,"Dirc2","Th1"
3,"Cyp2s1","Th1"
3,"Txnip.1","Th1"
1,"Sp100.1","Th1"
1,"Fnip1.3","Th1"
4,"Rpia","Th1"
4,"2410016O06Rik","Th1"
4,"Crem.2","Th1"
1,"Whsc1","Th1"
4,"Pi4k2b.3","Th1"
4,"Bxdc2.2","Th1"
1,"Cdkn2d","Th1"
4,"Tufm","Th1"
4,"Tnfsf14.2","Th1"
2,"Mbtps1.3","Th1"
1,"Ccdc18.1","Th1"
1,"E130303B06Rik","Th1"
1,"Pfkm.2","Th1"
1,"Tgm1","Th1"
4,"Atad3a","Th1"
2,"Stk17b","Th1"
4,"Rps15a","Th1"
4,"Frrs1","Th1"
3,"Slc9a3r1","Th1"
4,"Grhl1","Th1"
1,"Ccng2","Th1"
3,"Zmynd11","Th1"
4,"Scrib.2","Th1"
1,"Osm","Th1"
4,"BC046331","Th1"
1,"Tspo.2","Th1"
3,"Gcnt2.4","Th1"
3,"Mical1.2","Th1"
3,"H2-K1.1","Th1"
4,"Mtch2.1","Th1"
4,"Gtf2f2","Th1"
1,"Mns1","Th1"
4,"Rrp12","Th1"
1,"Arcn1","Th1"
4,"Plxnd1.1","Th1"
1,"Hsh2d","Th1"
4,"Thg1l","Th1"
2,"Tnrc6a.2","Th1"
1,"2410018G20Rik","Th1"
1,"0610009B22Rik","Th1"
4,"Ifng.1","Th1"
1,"Atm.1","Th1"
1,"Atp5e","Th1"
2,"Znrf1","Th1"
1,"Igtp","Th1"
1,"Ap1s1.2","Th1"
1,"Endod1","Th1"
2,"Foxp1","Th1"
3,"Mobkl2a.1","Th1"
3,"Tmem9b.1","Th1"
4,"Rrs1","Th1"
2,"Suv420h1.1","Th1"
2,"Foxp3.2","Th1"
3,"Hist2h2ac.1","Th1"
1,"Plekha8.1","Th1"
4,"Sdad1","Th1"
1,"Aurkb","Th1"
1,"Cox17","Th1"
1,"Pank1.1","Th1"
2,"Ltbp1.4","Th1"
3,"Zfp579","Th1"
3,"Zmynd11.1","Th1"
2,"Enc1","Th1"
1,"Syce2","Th1"
4,"Farsb.1","Th1"
1,"1110067D22Rik","Th1"
3,"Cd52","Th1"
2,"Atg2b.2","Th1"
4,"D17Wsu92e.2","Th1"
1,"Rem2","Th1"
1,"Mrps18c","Th1"
4,"Enoph1","Th1"
4,"Prpf40a.1","Th1"
2,"Peli1.1","Th1"
1,"Kif15.1","Th1"
4,"Snapc4","Th1"
4,"Nol1.2","Th1"
3,"Dnajc19.3","Th1"
4,"Drg2","Th1"
2,"Pttg1ip","Th1"
4,"Bop1","Th1"
2,"Pex11c.1","Th1"
1,"Gadd45g.1","Th1"
4,"Tarbp2.1","Th1"
2,"B3galt4.1","Th1"
3,"Eps15l1","Th1"
1,"Lamp2.1","Th1"
1,"Dhx58.1","Th1"
1,"Pafah1b3","Th1"
3,"Gbp6.1","Th1"
2,"Ears2","Th1"
1,"Tcf19","Th1"
4,"Dusp6.1","Th1"
3,"9030607L17Rik","Th1"
1,"Slc2a1","Th1"
1,"Ube2l6","Th1"
4,"Gmps","Th1"
4,"Trex1.1","Th1"
2,"Zhx2","Th1"
1,"Pcna","Th1"
4,"Prkrip1","Th1"
4,"Emd","Th1"
3,"Psmb10.1","Th1"
1,"Slc7a3.1","Th1"
1,"3000004C01Rik.2","Th1"
4,"Nars","Th1"
1,"LOC433632","Th1"
2,"Suv420h1.2","Th1"
2,"Brwd1.1","Th1"
1,"Mks1","Th1"
4,"Cyb5r1","Th1"
1,"Sdhd","Th1"
1,"Rfc4","Th1"
1,"Trip13","Th1"
4,"Nxt1.1","Th1"
1,"Gpi1","Th1"
1,"Kcnk5.2","Th1"
4,"Csf2","Th1"
2,"Lyrm2.2","Th1"
3,"Dock9.2","Th1"
4,"Pou2f2","Th1"
1,"Abhd4","Th1"
4,"Nup133.2","Th1"
1,"Jmjd6","Th1"
3,"Hexa","Th1"
4,"Ftsj3","Th1"
3,"Tnfrsf25.1","Th1"
2,"Thrap2","Th1"
2,"Lat2.1","Th1"
4,"Eef1d.3","Th1"
4,"Metap2.4","Th1"
3,"Atp2a3.2","Th1"
2,"Myst1","Th1"
4,"Heatr3.4","Th1"
1,"Pparg.2","Th1"
1,"Zcchc3.2","Th1"
4,"Adk.1","Th1"
2,"Als2cl.1","Th1"
2,"Zfyve27","Th1"
4,"Cldnd1","Th1"
1,"Tbx21","Th1"
3,"1110013L07Rik.1","Th1"
4,"Prmt5.1","Th1"
2,"Taok1.2","Th1"
1,"Pmm1.1","Th1"
4,"Dusp14","Th1"
2,"Pon2","Th1"
2,"2210021J22Rik","Th1"
1,"Itih5.1","Th1"
1,"Mrpl49.3","Th1"
1,"Lmnb1.1","Th1"
2,"Zfhx2.1","Th1"
1,"Ryk.1","Th1"
4,"Gemin4.1","Th1"
1,"Hist1h2bc.1","Th1"
1,"Igsf9","Th1"
4,"Il15ra.2","Th1"
1,"Rrm1","Th1"
1,"2310005E10Rik.1","Th1"
2,"Armc8.4","Th1"
2,"Galnt10.2","Th1"
2,"Anks3.2","Th1"
1,"Gtf3c5.2","Th1"
2,"Kif1b.5","Th1"
3,"Hist4h4.1","Th1"
1,"Rabgap1l.2","Th1"
3,"Tha1","Th1"
4,"Rrp1b","Th1"
1,"Gsg2","Th1"
1,"Sc4mol","Th1"
4,"Polr3b","Th1"
4,"Seh1l.3","Th1"
1,"Gpld1","Th1"
4,"Pus10.3","Th1"
4,"Fosb","Th1"
3,"Adi1","Th1"
1,"6030408C04Rik.2","Th1"
1,"Bcl2.1","Th1"
3,"ENSMUSG00000053178","Th1"
2,"Armc7","Th1"
3,"Nme3","Th1"
1,"Sil1","Th1"
2,"Elmo1.10","Th1"
4,"Uchl3","Th1"
1,"Tipin.2","Th1"
4,"Sqle.1","Th1"
2,"BC037034","Th1"
1,"Nmral1","Th1"
3,"Ppp3ca.2","Th1"
4,"Ece1.1","Th1"
4,"Nubp1.1","Th1"
3,"Lgals4.1","Th1"
3,"Paqr7","Th1"
2,"Parp3","Th1"
2,"Fbxl12.3","Th1"
4,"Gramd1b","Th1"
3,"Hsdl1","Th1"
1,"Cdca8.1","Th1"
3,"H2-D1.1","Th1"
2,"Arid4b.1","Th1"
3,"Arl4c","Th1"
2,"Vamp2","Th1"
4,"Exosc4","Th1"
4,"Cnot2.5","Th1"
4,"Tapbpl.2","Th1"
1,"Ripk3","Th1"
3,"Tegt","Th1"
1,"Sigirr","Th1"
3,"Csnk1g2","Th1"
1,"Mocos","Th1"
4,"Abhd14a","Th1"
1,"Cenpq","Th1"
1,"6720467C03Rik.1","Th1"
4,"Gnl3.1","Th1"
1,"St13","Th1"
4,"Lsm2","Th1"
4,"Il2","Th1"
4,"Gloxd1","Th1"
4,"Mlstd2","Th1"
2,"Btg1.1","Th1"
4,"Rbm13.2","Th1"
1,"Rad51.1","Th1"
4,"Ndufb6.1","Th1"
4,"Hsp90ab1.2","Th1"
4,"Zc3h12d","Th1"
1,"Dyrk3","Th1"
1,"Hist1h2ao","Th1"
3,"Tmem50a","Th1"
1,"Ankrd47","Th1"
1,"2310061C15Rik","Th1"
3,"Slc35c1.2","Th1"
1,"Pcsk4.4","Th1"
4,"Trak2.2","Th1"
4,"Abcd3","Th1"
2,"Antxr2","Th1"
2,"Ddx3y.1","Th1"
3,"Hebp1","Th1"
4,"Cdca7","Th1"
3,"Wdr6","Th1"
1,"Polh","Th1"
4,"Akap1.5","Th1"
1,"Cysltr1","Th1"
4,"Hsf1","Th1"
1,"Ei24","Th1"
2,"Heatr5a.1","Th1"
1,"Smtnl2","Th1"
2,"Elmo1.11","Th1"
1,"Ier3","Th1"
4,"2310061F22Rik.1","Th1"
2,"Trip6.1","Th1"
3,"Snx14.2","Th1"
3,"Smpdl3a","Th1"
1,"Atf5","Th1"
3,"Irf9.1","Th1"
4,"BC027231.2","Th1"
1,"Kif4.1","Th1"
1,"Csnk1d.4","Th1"
3,"Cd247.2","Th1"
1,"Serhl.3","Th1"
1,"Igf2bp3.2","Th1"
2,"Cd3e","Th1"
4,"Gfm1","Th1"
1,"Csprs","Th1"
4,"Adarb1.2","Th1"
1,"F730047E07Rik.2","Th1"
2,"Irf2bp1","Th1"
2,"Clcf1.1","Th1"
1,"Ffar2","Th1"
3,"Twf2","Th1"
1,"E2f2.2","Th1"
2,"Cog1","Th1"
1,"Atg10.1","Th1"
2,"Brwd1.2","Th1"
4,"Wiz.2","Th1"
2,"Clcf1.2","Th1"
1,"Ly6e","Th1"
4,"Tmem55b.1","Th1"
3,"Ing4.2","Th1"
1,"Gm114.1","Th1"
1,"Gphn.2","Th1"
3,"Slc41a3.1","Th1"
1,"5830415L20Rik","Th1"
4,"Gemin5","Th1"
2,"2610024E20Rik.2","Th1"
1,"Sepn1","Th1"
1,"Lrrk1.1","Th1"
4,"Dhx33","Th1"
2,"Stk4","Th1"
1,"Tmem107.2","Th1"
3,"Pik3cd.2","Th1"
3,"Zmym2.1","Th1"
4,"Aatf.1","Th1"
4,"Cyp20a1.1","Th1"
4,"Rrn3","Th1"
4,"Ndufa5.1","Th1"
4,"Tnfrsf21.1","Th1"
1,"Josd3.1","Th1"
2,"Lgals8","Th1"
1,"Dhcr24.1","Th1"
1,"1110018J18Rik","Th1"
1,"1110018J18Rik.1","Th1"
2,"Akap8","Th1"
2,"Lass4.1","Th1"
1,"Helb.2","Th1"
1,"H6pd","Th1"
4,"Qtrt1","Th1"
4,"Zfp593","Th1"
2,"Inpp5a.1","Th1"
3,"Arl4c.1","Th1"
3,"Enpp1.1","Th1"
4,"Prmt5.2","Th1"
1,"Hook2","Th1"
4,"Uchl5.2","Th1"
3,"Lphn1","Th1"
3,"P2ry14.2","Th1"
1,"Etfb.1","Th1"
2,"Ggtla1","Th1"
1,"Klrk1.3","Th1"
2,"Foxo1","Th1"
1,"Pabpc1.2","Th1"
1,"Srp19.1","Th1"
2,"Rassf5","Th1"
1,"Nudt21.1","Th1"
3,"Dgkz.3","Th1"
2,"2310002B06Rik.1","Th1"
3,"Cnr2","Th1"
1,"H2-T10.1","Th1"
2,"Cd3e.1","Th1"
1,"1700027N10Rik.1","Th1"
2,"Rftn2.1","Th1"
2,"P2ry5","Th1"
1,"Sip1.1","Th1"
3,"Rcsd1.1","Th1"
4,"Eif2s2.1","Th1"
4,"Acy1.2","Th1"
1,"1500010J02Rik.1","Th1"
4,"Rbbp7.4","Th1"
1,"Ppap2c.1","Th1"
4,"Hivep3.1","Th1"
1,"Irf7","Th1"
4,"Egr1","Th1"
1,"Spc25.1","Th1"
1,"Ndrg1","Th1"
2,"Btbd14a.1","Th1"
2,"6330500D04Rik.5","Th1"
2,"Lmbr1l","Th1"
1,"Htra2.2","Th1"
4,"Uhrf1bp1.2","Th1"
2,"Il27ra.1","Th1"
2,"Pacsin1.3","Th1"
2,"Tgfbrap1","Th1"
4,"Fzd5.1","Th1"
1,"Espn.2","Th1"
3,"Map4k2","Th1"
1,"Gpsn2.2","Th1"
1,"Ccdc109b","Th1"
1,"Bmpr1a.1","Th1"
1,"Aebp2.3","Th1"
4,"2310040C09Rik","Th1"
3,"Lgals8.1","Th1"
2,"Fnta.1","Th1"
4,"Uxt.1","Th1"
3,"Jak1.1","Th1"
4,"Ubap2l.3","Th1"
3,"Pscdbp","Th1"
1,"Rnf135.2","Th1"
3,"4930504E06Rik.1","Th1"
4,"Il15ra.3","Th1"
1,"Prelid2","Th1"
2,"Prf1.1","Th1"
4,"Lsm2.1","Th1"
4,"Rpo1-4.2","Th1"
2,"Hlcs","Th1"
4,"Ddx51.2","Th1"
4,"1200015F23Rik.2","Th1"
1,"Cd226.3","Th1"
4,"Rrp1b.1","Th1"
1,"Optn.1","Th1"
2,"Gimap6","Th1"
4,"Oprs1.2","Th1"
1,"Ankrd17.3","Th1"
1,"Zfp710","Th1"
4,"Pole3.1","Th1"
1,"Pfkl.1","Th1"
1,"Kif4.2","Th1"
3,"Spo11.1","Th1"
1,"Il12rb2","Th1"
3,"Spo11.2","Th1"
1,"Phf11.2","Th1"
2,"ENSMUSG00000053178.1","Th1"
1,"Nol3.6","Th1"
3,"Xylt2","Th1"
1,"Ssx2ip","Th1"
4,"Slmo2","Th1"
4,"Tbrg4.1","Th1"
4,"Abcf2.3","Th1"
4,"Mycbp.1","Th1"
2,"Irf1.4","Th1"
1,"Mgll.2","Th1"
2,"Krba1.2","Th1"
2,"Ifngr2.1","Th1"
4,"Utf1","Th1"
3,"H2-Ob","Th1"
4,"Srm.2","Th1"
1,"Evi2a.1","Th1"
4,"Ywhag","Th1"
3,"H2-D1.2","Th1"
1,"Specc1.2","Th1"
2,"Prkd3.1","Th1"
4,"Pwp1","Th1"
3,"Sipa1l1","Th1"
1,"AI597468","Th1"
3,"Nisch","Th1"
3,"Hbp1.2","Th1"
1,"Gnb5.2","Th1"
1,"Sdc3","Th1"
4,"Ipo4","Th1"
1,"Siva1","Th1"
4,"Mapk6.2","Th1"
4,"Gpr89.1","Th1"
4,"Strap","Th1"
2,"Cd74.2","Th1"
1,"Agl.1","Th1"
1,"LOC435565","Th1"
4,"Sfrs9","Th1"
1,"Tmpo.4","Th1"
4,"Mrpl45.1","Th1"
1,"Prnp","Th1"
3,"Ppp1r3f","Th1"
2,"Clpx","Th1"
3,"Usp3.1","Th1"
1,"Cort","Th1"
1,"Tnfsf13b","Th1"
3,"Acox3.2","Th1"
4,"Lrrc41","Th1"
4,"Uap1","Th1"
4,"Odc1","Th1"
2,"D15Wsu169e","Th1"
2,"Bpnt1.2","Th1"
2,"Prdm2.2","Th1"
1,"S100a10","Th1"
4,"Adh4","Th1"
2,"Csnk1g2.1","Th1"
2,"Slc37a1","Th1"
2,"Ptprcap","Th1"
3,"2900024O10Rik","Th1"
3,"Tsc22d3.1","Th1"
1,"Acot7.2","Th1"
1,"Vars.2","Th1"
1,"Commd3","Th1"
1,"Gzf1.1","Th1"
3,"B4galt1","Th1"
1,"Snupn","Th1"
1,"Rgs1.2","Th1"
4,"Setd6.1","Th1"
4,"Rrbp1.1","Th1"
1,"Rilpl2","Th1"
3,"Wbp1.1","Th1"
1,"Slc17a6","Th1"
1,"Vdac1.1","Th1"
3,"Tmem9b.2","Th1"
2,"Dtx1","Th1"
3,"Klhl6.2","Th1"
2,"AI449175","Th1"
2,"Snapc3.3","Th1"
4,"Klhdc4.2","Th1"
1,"Tmem101","Th1"
2,"Ppargc1b","Th1"
4,"Mybbp1a.2","Th1"
2,"H13.3","Th1"
1,"Lrp12.1","Th1"
1,"Samhd1.1","Th1"
2,"Vipr1.3","Th1"
1,"Hist1h4f.2","Th1"
1,"4933430I17Rik","Th1"
2,"Zfp187.2","Th1"
4,"Cdk4.1","Th1"
1,"Znhit1","Th1"
4,"Mapre2.1","Th1"
3,"Arhgef4","Th1"
1,"Cuedc2","Th1"
2,"AI449175.1","Th1"
2,"Ear3.2","Th1"
1,"Nthl1","Th1"
2,"Zfp710.1","Th1"
1,"Ezh2.2","Th1"
2,"L3mbtl3.1","Th1"
4,"Npm3.1","Th1"
2,"Gcn5l2","Th1"
2,"Lrrc50.2","Th1"
1,"Yme1l1.2","Th1"
1,"Inppl1.2","Th1"
4,"BC026590.1","Th1"
3,"Plcb2","Th1"
4,"Mrpl16","Th1"
4,"Lonrf1.1","Th1"
4,"Skp1a","Th1"
2,"Rasa1","Th1"
2,"Hsd17b11.2","Th1"
2,"Phf20l1.1","Th1"
1,"Sh3bp1","Th1"
1,"Gpld1.1","Th1"
3,"Cnp.1","Th1"
1,"Gspt2","Th1"
1,"Mllt4.2","Th1"
4,"Ccl4","Th1"
1,"Nrp1.1","Th1"
1,"Lrdd","Th1"
3,"H2-Q7","Th1"
1,"Pif1","Th1"
1,"Nudt1","Th1"
2,"Stambpl1","Th1"
2,"Ccdc100.1","Th1"
4,"Tspan6.1","Th1"
1,"Pkp4.3","Th1"
1,"Snx21.1","Th1"
2,"C030048B08Rik.1","Th1"
4,"Rbj.1","Th1"
3,"Tlr1","Th1"
3,"Dbndd2.2","Th1"
2,"Vps33b","Th1"
2,"Ogt.2","Th1"
2,"Dcun1d4.1","Th1"
4,"C330023M02Rik.2","Th1"
1,"Furin.2","Th1"
3,"Plec1.10","Th1"
4,"Ikbkap","Th1"
4,"Crls1.3","Th1"
1,"Kndc1.3","Th1"
2,"Lrrfip1.2","Th1"
4,"Hsp90b1","Th1"
4,"BC085271","Th1"
2,"Sorl1","Th1"
3,"Scotin.2","Th1"
1,"Plp2","Th1"
1,"Cetn4.1","Th1"
2,"D4Wsu132e.1","Th1"
2,"Gramd3.1","Th1"
3,"H2-Q5.1","Th1"
4,"Nol5a","Th1"
4,"Ruvbl1.2","Th1"
4,"Dcun1d5","Th1"
1,"Xrcc2.1","Th1"
4,"D19Bwg1357e","Th1"
1,"Ctdspl","Th1"
4,"Hmga1.2","Th1"
2,"Crlf3.1","Th1"
1,"Clspn.1","Th1"
2,"Trim26","Th1"
2,"Ihpk1","Th1"
3,"Rhobtb2.3","Th1"
4,"Ap2b1.3","Th1"
2,"Cirbp","Th1"
2,"H2-Q5.2","Th1"
1,"Fhit","Th1"
4,"Btla","Th1"
4,"Nol5","Th1"
1,"Kif3a.2","Th1"
4,"Phb2","Th1"
4,"Polr2e","Th1"
4,"Zwint","Th1"
1,"Tgm2","Th1"
1,"Adora2b","Th1"
4,"2410002F23Rik.2","Th1"
2,"Tcf25.2","Th1"
1,"Gbp5.1","Th1"
2,"Ikzf1.1","Th1"
4,"Eif1ad.1","Th1"
4,"Gemin4.2","Th1"
4,"Sf3b4.2","Th1"
4,"Nup107","Th1"
2,"Trf","Th1"
2,"Ggt5.1","Th1"
1,"Avpi1.1","Th1"
4,"Cth.1","Th1"
1,"Mapkapk3","Th1"
1,"2410008K03Rik","Th1"
4,"Lgals7.1","Th1"
2,"Gpr83","Th1"
1,"Thy1","Th1"
1,"D0H4S114","Th1"
1,"Soat2.1","Th1"
4,"Nob1.1","Th1"
4,"Gfi1","Th1"
1,"Cenpm.2","Th1"
1,"Capn2.2","Th1"
1,"Cdkn1a.2","Th1"
1,"Lsr.1","Th1"
4,"Myh10","Th1"
1,"Clic4.2","Th1"
4,"Xpo6","Th1"
2,"H2-DMb2.1","Th1"
2,"Lrba.2","Th1"
1,"Rabl2a.1","Th1"
1,"Oasl2.1","Th1"
2,"Fcgrt","Th1"
4,"Prpf19.2","Th1"
4,"Hax1","Th1"
4,"Mrps22","Th1"
4,"Gfod1.1","Th1"
1,"Eif3k","Th1"
1,"Cops4.1","Th1"
4,"Tgif1.2","Th1"
1,"Fto","Th1"
4,"Uck2.2","Th1"
3,"Lpxn","Th1"
3,"Gmfg.1","Th1"
2,"Klhdc5.2","Th1"
3,"Hist2h2aa1","Th1"
2,"Clk4.1","Th1"
3,"Map3k3","Th1"
3,"Tmem141.1","Th1"
1,"1500011H22Rik","Th1"
1,"Loh11cr2a","Th1"
3,"Afmid.6","Th1"
2,"Lrrc33.1","Th1"
4,"Tmed2","Th1"
4,"Prkrip1.1","Th1"
1,"Esco2","Th1"
1,"Mnd1","Th1"
4,"Hyou1","Th1"
1,"Brca1","Th1"
2,"Cdk5","Th1"
1,"Als2cr4.3","Th1"
2,"Tmc6.2","Th1"
1,"2810417H13Rik","Th1"
2,"Smad5.1","Th1"
1,"Il2rb","Th1"
1,"Nudt2","Th1"
4,"Nudt19.1","Th1"
2,"Herc2","Th1"
3,"Clk4.2","Th1"
1,"Pcx","Th1"
1,"Axl","Th1"
2,"Aff4","Th1"
2,"Prei4.4","Th1"
4,"Ctps.2","Th1"
2,"Itgae.5","Th1"
3,"Cnn2","Th1"
1,"9130211I03Rik","Th1"
3,"Rp23-357i14.1","Th1"
1,"D430039N05Rik","Th1"
3,"Klf7","Th1"
4,"Rpo1-1","Th1"
4,"Ascc2.4","Th1"
1,"Retsat.1","Th1"
3,"Tbc1d10c.1","Th1"
1,"Tnfrsf8.1","Th1"
1,"Csrp2","Th1"
1,"Cox6b2.1","Th1"
1,"Zfp692.1","Th1"
4,"Cd83","Th1"
2,"1110014J01Rik","Th1"
4,"Mthfd1","Th1"
4,"Ccl4.1","Th1"
1,"Akt3.1","Th1"
1,"Cdkn2c.1","Th1"
4,"1190005P17Rik.2","Th1"
4,"Phldb1.3","Th1"
1,"Zfp608.2","Th1"
3,"Pscd4.1","Th1"
1,"AA467197","Th1"
4,"Cops7a.2","Th1"
1,"Gas2l3.1","Th1"
1,"Emp1","Th1"
1,"1600016N20Rik","Th1"
2,"Nfatc1.4","Th1"
1,"Hist1h2ad.1","Th1"
4,"Rsad1.1","Th1"
1,"Gnas.5","Th1"
4,"Fndc3b","Th1"
3,"B230342M21Rik","Th1"
2,"Tnrc6b.2","Th1"
4,"Slc25a26","Th1"
1,"Piga.1","Th1"
3,"Arhgap4","Th1"
2,"Sepp1.1","Th1"
1,"Pkmyt1.2","Th1"
4,"Clpp","Th1"
3,"Taz.1","Th1"
2,"Mkks.2","Th1"
2,"Plekhg2.2","Th1"
3,"H2-T23.2","Th1"
1,"1500032D16Rik.2","Th1"
1,"Sap30","Th1"
3,"Tmem43.1","Th1"
1,"Chaf1b","Th1"
4,"Zdhhc13.2","Th1"
1,"Etv6","Th1"
2,"Fcna","Th1"
1,"Myo1g","Th1"
4,"Rwdd4a","Th1"
1,"EG622339","Th1"
2,"Dmtf1.4","Th1"
1,"Cenpa","Th1"
3,"Ostm1","Th1"
4,"Ppp1r1b.2","Th1"
1,"Car5b.2","Th1"
4,"Akp2","Th1"
4,"1810035L17Rik.1","Th1"
1,"Capn5","Th1"
4,"D930001I22Rik","Th1"
1,"Immp2l","Th1"
4,"Lif.3","Th1"
1,"Ndufb8","Th1"
4,"Pom121","Th1"
1,"Kpna2","Th1"
4,"Slc16a6.2","Th1"
2,"Pex1","Th1"
3,"Gimap9","Th1"
1,"Mrpl48.4","Th1"
3,"Npc1.2","Th1"
2,"Mllt11.1","Th1"
4,"Cdk5r1","Th1"
2,"2010001M09Rik","Th1"
3,"Grcc10","Th1"
1,"Gipc1.3","Th1"
3,"Ift80","Th1"
1,"2310047D13Rik","Th1"
1,"Cnpy2","Th1"
1,"Wdr54","Th1"
1,"Mansc1.1","Th1"
3,"Gse1.3","Th1"
4,"Tal2","Th1"
4,"Ptrh1.1","Th1"
3,"Crtc3.1","Th1"
2,"Pira4","Th1"
1,"EG432879","Th1"
3,"Adcy7.1","Th1"
3,"Mknk1.1","Th1"
1,"Slc30a7.1","Th1"
3,"Mgst2","Th1"
2,"Tbk1","Th1"
2,"Csnk1g2.2","Th1"
2,"Nfrkb.1","Th1"
1,"Gngt2.1","Th1"
1,"Cebpd.1","Th1"
4,"Ccdc86","Th1"
2,"Zfp560.3","Th1"
1,"Polr2g","Th1"
3,"Fli1","Th1"
1,"Chmp4b","Th1"
1,"Chchd6","Th1"
3,"Card11","Th1"
