"annot","gene","celltype"
6,"Tspan6.1","Th1"
1,"Pkp4.3","Th1"
1,"Snx21.1","Th1"
2,"C030048B08Rik.1","Th1"
6,"Rbj.1","Th1"
3,"Tlr1","Th1"
3,"Dbndd2.2","Th1"
2,"Vps33b","Th1"
2,"Ogt.2","Th1"
2,"Dcun1d4.1","Th1"
6,"C330023M02Rik.2","Th1"
4,"Furin.2","Th1"
3,"Plec1.10","Th1"
6,"Ikbkap","Th1"
6,"Crls1.3","Th1"
4,"Kndc1.3","Th1"
2,"Lrrfip1.2","Th1"
5,"Hsp90b1","Th1"
5,"BC085271","Th1"
2,"Sorl1","Th1"
3,"Scotin.2","Th1"
1,"Plp2","Th1"
4,"Cetn4.1","Th1"
2,"D4Wsu132e.1","Th1"
2,"Gramd3.1","Th1"
3,"H2-Q5.1","Th1"
6,"Nol5a","Th1"
6,"Ruvbl1.2","Th1"
5,"Dcun1d5","Th1"
4,"Xrcc2.1","Th1"
6,"D19Bwg1357e","Th1"
1,"Ctdspl","Th1"
5,"Hmga1.2","Th1"
2,"Crlf3.1","Th1"
1,"Clspn.1","Th1"
2,"Trim26","Th1"
2,"Ihpk1","Th1"
3,"Rhobtb2.3","Th1"
6,"Ap2b1.3","Th1"
2,"Cirbp","Th1"
2,"H2-Q5.2","Th1"
1,"Fhit","Th1"
6,"Btla","Th1"
6,"Nol5","Th1"
1,"Kif3a.2","Th1"
6,"Phb2","Th1"
6,"Polr2e","Th1"
5,"Zwint","Th1"
1,"Tgm2","Th1"
4,"Adora2b","Th1"
6,"2410002F23Rik.2","Th1"
2,"Tcf25.2","Th1"
4,"Gbp5.1","Th1"
2,"Ikzf1.1","Th1"
5,"Eif1ad.1","Th1"
6,"Gemin4.2","Th1"
6,"Sf3b4.2","Th1"
5,"Nup107","Th1"
2,"Trf","Th1"
2,"Ggt5.1","Th1"
4,"Avpi1.1","Th1"
5,"Cth.1","Th1"
1,"Mapkapk3","Th1"
1,"2410008K03Rik","Th1"
6,"Lgals7.1","Th1"
2,"Gpr83","Th1"
1,"Thy1","Th1"
1,"D0H4S114","Th1"
1,"Soat2.1","Th1"
6,"Nob1.1","Th1"
6,"Gfi1","Th1"
4,"Cenpm.2","Th1"
1,"Capn2.2","Th1"
1,"Cdkn1a.2","Th1"
1,"Lsr.1","Th1"
5,"Myh10","Th1"
4,"Clic4.2","Th1"
6,"Xpo6","Th1"
2,"H2-DMb2.1","Th1"
2,"Lrba.2","Th1"
4,"Rabl2a.1","Th1"
1,"Oasl2.1","Th1"
2,"Fcgrt","Th1"
6,"Prpf19.2","Th1"
5,"Hax1","Th1"
5,"Mrps22","Th1"
6,"Gfod1.1","Th1"
4,"Eif3k","Th1"
4,"Cops4.1","Th1"
6,"Tgif1.2","Th1"
4,"Fto","Th1"
5,"Uck2.2","Th1"
3,"Lpxn","Th1"
3,"Gmfg.1","Th1"
2,"Klhdc5.2","Th1"
3,"Hist2h2aa1","Th1"
2,"Clk4.1","Th1"
3,"Map3k3","Th1"
3,"Tmem141.1","Th1"
1,"1500011H22Rik","Th1"
1,"Loh11cr2a","Th1"
3,"Afmid.6","Th1"
2,"Lrrc33.1","Th1"
5,"Tmed2","Th1"
5,"Prkrip1.1","Th1"
1,"Esco2","Th1"
4,"Mnd1","Th1"
6,"Hyou1","Th1"
1,"Brca1","Th1"
2,"Cdk5","Th1"
4,"Als2cr4.3","Th1"
2,"Tmc6.2","Th1"
1,"2810417H13Rik","Th1"
2,"Smad5.1","Th1"
1,"Il2rb","Th1"
4,"Nudt2","Th1"
5,"Nudt19.1","Th1"
2,"Herc2","Th1"
3,"Clk4.2","Th1"
1,"Pcx","Th1"
1,"Axl","Th1"
2,"Aff4","Th1"
2,"Prei4.4","Th1"
6,"Ctps.2","Th1"
2,"Itgae.5","Th1"
3,"Cnn2","Th1"
1,"9130211I03Rik","Th1"
3,"Rp23-357i14.1","Th1"
1,"D430039N05Rik","Th1"
3,"Klf7","Th1"
5,"Rpo1-1","Th1"
5,"Ascc2.4","Th1"
1,"Retsat.1","Th1"
3,"Tbc1d10c.1","Th1"
1,"Tnfrsf8.1","Th1"
1,"Csrp2","Th1"
1,"Cox6b2.1","Th1"
1,"Zfp692.1","Th1"
6,"Cd83","Th1"
2,"1110014J01Rik","Th1"
6,"Mthfd1","Th1"
5,"Ccl4.1","Th1"
4,"Akt3.1","Th1"
1,"Cdkn2c.1","Th1"
5,"1190005P17Rik.2","Th1"
5,"Phldb1.3","Th1"
1,"Zfp608.2","Th1"
3,"Pscd4.1","Th1"
1,"AA467197","Th1"
5,"Cops7a.2","Th1"
1,"Gas2l3.1","Th1"
1,"Emp1","Th1"
1,"1600016N20Rik","Th1"
2,"Nfatc1.4","Th1"
1,"Hist1h2ad.1","Th1"
6,"Rsad1.1","Th1"
1,"Gnas.5","Th1"
6,"Fndc3b","Th1"
3,"B230342M21Rik","Th1"
2,"Tnrc6b.2","Th1"
6,"Slc25a26","Th1"
1,"Piga.1","Th1"
3,"Arhgap4","Th1"
2,"Sepp1.1","Th1"
1,"Pkmyt1.2","Th1"
6,"Clpp","Th1"
3,"Taz.1","Th1"
2,"Mkks.2","Th1"
2,"Plekhg2.2","Th1"
3,"H2-T23.2","Th1"
1,"1500032D16Rik.2","Th1"
4,"Sap30","Th1"
3,"Tmem43.1","Th1"
4,"Chaf1b","Th1"
6,"Zdhhc13.2","Th1"
4,"Etv6","Th1"
2,"Fcna","Th1"
1,"Myo1g","Th1"
6,"Rwdd4a","Th1"
4,"EG622339","Th1"
2,"Dmtf1.4","Th1"
1,"Cenpa","Th1"
3,"Ostm1","Th1"
5,"Ppp1r1b.2","Th1"
1,"Car5b.2","Th1"
6,"Akp2","Th1"
5,"1810035L17Rik.1","Th1"
1,"Capn5","Th1"
6,"D930001I22Rik","Th1"
4,"Immp2l","Th1"
5,"Lif.3","Th1"
4,"Ndufb8","Th1"
5,"Pom121","Th1"
4,"Kpna2","Th1"
5,"Slc16a6.2","Th1"
2,"Pex1","Th1"
3,"Gimap9","Th1"
4,"Mrpl48.4","Th1"
3,"Npc1.2","Th1"
2,"Mllt11.1","Th1"
6,"Cdk5r1","Th1"
2,"2010001M09Rik","Th1"
3,"Grcc10","Th1"
4,"Gipc1.3","Th1"
3,"Ift80","Th1"
4,"2310047D13Rik","Th1"
4,"Cnpy2","Th1"
1,"Wdr54","Th1"
1,"Mansc1.1","Th1"
3,"Gse1.3","Th1"
5,"Tal2","Th1"
6,"Ptrh1.1","Th1"
3,"Crtc3.1","Th1"
2,"Pira4","Th1"
4,"EG432879","Th1"
3,"Adcy7.1","Th1"
3,"Mknk1.1","Th1"
1,"Slc30a7.1","Th1"
3,"Mgst2","Th1"
2,"Tbk1","Th1"
2,"Csnk1g2.2","Th1"
2,"Nfrkb.1","Th1"
1,"Gngt2.1","Th1"
1,"Cebpd.1","Th1"
6,"Ccdc86","Th1"
2,"Zfp560.3","Th1"
4,"Polr2g","Th1"
3,"Fli1","Th1"
4,"Chmp4b","Th1"
4,"Chchd6","Th1"
3,"Card11","Th1"
6,"Gpr174.1","Th1"
1,"Pttg1","Th1"
6,"Polrmt","Th1"
2,"Heca","Th1"
6,"Nle1.1","Th1"
5,"Elovl1.2","Th1"
4,"Snx5.1","Th1"
6,"Lad1","Th1"
5,"D15Ertd682e","Th1"
2,"Kcnf1","Th1"
3,"C230093N12Rik","Th1"
5,"Grpel1.1","Th1"
6,"Rars.1","Th1"
1,"2310022B05Rik","Th1"
1,"Carhsp1","Th1"
6,"Nab2","Th1"
2,"Gripap1.1","Th1"
3,"Fmnl1","Th1"
1,"Phf13","Th1"
3,"Sft2d2.2","Th1"
3,"1600014C10Rik.1","Th1"
4,"E330016A19Rik.1","Th1"
6,"Rrp1b.2","Th1"
4,"Mrpl14","Th1"
4,"Pde6d.3","Th1"
6,"Fosl2.2","Th1"
4,"Sco1.1","Th1"
3,"Rbm5.2","Th1"
1,"Tk1.3","Th1"
6,"Brp16.1","Th1"
6,"Nkrf","Th1"
2,"A930008G19Rik.1","Th1"
4,"Gtf2h4","Th1"
5,"Slc2a6","Th1"
2,"Dido1.4","Th1"
3,"Acpl2.2","Th1"
4,"R74862","Th1"
5,"Plagl2","Th1"
3,"Sepw1","Th1"
3,"Prkcbp1.2","Th1"
1,"Iah1","Th1"
5,"Nhedc2.1","Th1"
1,"Kcnab2","Th1"
6,"Zfp202","Th1"
1,"Iqcb1.1","Th1"
2,"Hvcn1.1","Th1"
1,"Ifit3.1","Th1"
1,"Prkar2b.1","Th1"
2,"Ets2","Th1"
6,"Zswim4","Th1"
5,"Slamf9","Th1"
3,"Rasgrp1.2","Th1"
2,"Icam2","Th1"
3,"Wbscr27","Th1"
1,"Tmem16k","Th1"
5,"Elovl1.3","Th1"
5,"Bcl2l1.2","Th1"
4,"Commd10","Th1"
2,"Prkd3.2","Th1"
6,"Pols","Th1"
1,"Psrc1","Th1"
1,"Ccnb1.1","Th1"
3,"Mppe1.1","Th1"
6,"Prmt6.2","Th1"
6,"Sfrs2.2","Th1"
3,"Centb5.2","Th1"
2,"Taok1.3","Th1"
2,"Slc12a7","Th1"
5,"Fabp5.1","Th1"
3,"Slc25a30","Th1"
6,"Gnl3.2","Th1"
2,"Hsd3b2.4","Th1"
1,"Vegfb","Th1"
1,"5330401P04Rik","Th1"
6,"Txn2","Th1"
4,"Csda.2","Th1"
4,"Phgdh","Th1"
6,"Nol10.1","Th1"
6,"Imp4.1","Th1"
1,"Osbpl3.2","Th1"
6,"Ilf3.1","Th1"
5,"Abcd3.1","Th1"
2,"Jun","Th1"
4,"Slc35a1","Th1"
3,"Ass1","Th1"
1,"Rad54l","Th1"
1,"Cort.1","Th1"
5,"Hnrpll.1","Th1"
2,"Abcc5.1","Th1"
4,"Brcc3.2","Th1"
3,"Slc14a1.1","Th1"
1,"9930111J21Rik","Th1"
1,"Cyb5.1","Th1"
5,"Usmg5","Th1"
2,"Btbd6","Th1"
4,"Aldh1l2.1","Th1"
4,"Mcm3","Th1"
6,"2810405J04Rik","Th1"
3,"Mapk1ip1.2","Th1"
2,"Clec2d","Th1"
3,"Gsdmdc1.2","Th1"
2,"Chd2.1","Th1"
4,"Soat1.1","Th1"
1,"Clspn.2","Th1"
4,"Agpat4","Th1"
5,"Lsm12.2","Th1"
6,"E430028B21Rik","Th1"
2,"Mtif3.1","Th1"
2,"Tmc6.3","Th1"
2,"Lmo2","Th1"
1,"Nos3.3","Th1"
4,"Whsc1.1","Th1"
5,"LOC241593","Th1"
2,"Chkb","Th1"
1,"Mtap6.3","Th1"
4,"Hist1h3h.2","Th1"
3,"2510009E07Rik.2","Th1"
2,"Ids.2","Th1"
3,"Trpc2","Th1"
4,"Acot7.3","Th1"
3,"Itpr2.3","Th1"
1,"Bzrap1","Th1"
2,"Stk10","Th1"
5,"Ssr2","Th1"
4,"Aaas.1","Th1"
5,"1110007L15Rik.3","Th1"
3,"Rfx1.1","Th1"
4,"Comt.1","Th1"
3,"Dctn6","Th1"
5,"Sectm1a","Th1"
1,"Ppm1b.2","Th1"
5,"Psmb6","Th1"
2,"Chkb.1","Th1"
1,"2610510J17Rik","Th1"
6,"Psmd1.2","Th1"
1,"Gm885.1","Th1"
6,"6720458F09Rik","Th1"
3,"Il18r1","Th1"
3,"Add3.2","Th1"
4,"1110005A23Rik.1","Th1"
2,"Ifngr2.2","Th1"
4,"2210012G02Rik.2","Th1"
3,"Lbh.1","Th1"
5,"Cdh15","Th1"
3,"Zfp810","Th1"
5,"Aacs","Th1"
1,"Espn.3","Th1"
3,"Bcl11b.3","Th1"
5,"Rwdd1.1","Th1"
6,"Stat5a.1","Th1"
4,"Eomes","Th1"
1,"Mboat2.3","Th1"
1,"Pqlc3.3","Th1"
1,"Gnaq","Th2"
2,"Il6ra","Th2"
1,"Depdc1b","Th2"
2,"EG630499","Th2"
1,"Dusp4","Th2"
1,"Tmpo","Th2"
1,"Ppme1","Th2"
2,"Cdc14b","Th2"
3,"C230052I12Rik","Th2"
4,"Tacc1","Th2"
1,"Insig1","Th2"
1,"Armcx6","Th2"
5,"Ankmy2","Th2"
3,"Chek1","Th2"
5,"Trim25","Th2"
1,"Rb1","Th2"
1,"Plcxd1","Th2"
3,"Mrpl52","Th2"
1,"Tmed10","Th2"
2,"Rapgef2","Th2"
1,"B9d2","Th2"
1,"Ubl7","Th2"
4,"Ehd3","Th2"
5,"Gm2a","Th2"
5,"Khk","Th2"
1,"Capg","Th2"
4,"Slc38a2","Th2"
6,"Ptp4a1","Th2"
4,"Nrbp1","Th2"
5,"Midn","Th2"
1,"Akap7","Th2"
3,"Hat1","Th2"
1,"Chmp5","Th2"
1,"Phldb1","Th2"
1,"Tmco3","Th2"
2,"Srpk3","Th2"
5,"Cep97","Th2"
2,"Mycbp2","Th2"
5,"4632419K20Rik","Th2"
1,"Cenpp","Th2"
6,"5730596K20Rik","Th2"
2,"Bbs4","Th2"
5,"Hist1h1c","Th2"
4,"Cxcr5","Th2"
5,"AB124611","Th2"
5,"4833442J19Rik","Th2"
6,"Cops7a","Th2"
6,"Syngr2","Th2"
2,"Zfp75","Th2"
2,"Dgka","Th2"
1,"Agpat3","Th2"
2,"Nhsl1","Th2"
2,"Arid4a","Th2"
2,"Rbm5","Th2"
2,"Pias1","Th2"
5,"Ntan1","Th2"
1,"Lonp1","Th2"
4,"Mcoln3","Th2"
3,"2210412D01Rik","Th2"
1,"1810037I17Rik","Th2"
4,"Nola3","Th2"
2,"Il11ra1","Th2"
2,"Mcl1","Th2"
3,"Idh3a","Th2"
1,"Cebpg","Th2"
5,"Ggnbp1","Th2"
6,"Carm1","Th2"
5,"Cbx8","Th2"
3,"Ticam2","Th2"
2,"Cd2","Th2"
6,"Dusp6","Th2"
1,"Unc119","Th2"
5,"Atp2a3","Th2"
2,"Trp53inp1","Th2"
1,"E2f1","Th2"
4,"Gbp3","Th2"
4,"Smarce1","Th2"
3,"Prrg3","Th2"
1,"Aco2","Th2"
3,"Vbp1","Th2"
4,"Cd86","Th2"
1,"Akr1e1","Th2"
5,"Slco3a1","Th2"
6,"Wiz","Th2"
4,"Elmo1","Th2"
5,"Gprk6","Th2"
2,"Ccm2","Th2"
2,"Txnip","Th2"
5,"Adar","Th2"
5,"Bcl11b","Th2"
4,"Epc1","Th2"
1,"Hist1h2ag","Th2"
4,"Cxxc1","Th2"
4,"Alg3","Th2"
4,"Cd96","Th2"
3,"Cops5","Th2"
1,"Abi2","Th2"
1,"Ctnna1","Th2"
1,"Hist2h2ab","Th2"
6,"Sla","Th2"
3,"Cd44","Th2"
5,"Ctsb","Th2"
1,"Pkig","Th2"
2,"Qprt","Th2"
4,"Pus7l","Th2"
3,"Polr2d","Th2"
2,"2310010M24Rik","Th2"
1,"Phf10","Th2"
1,"Rad50","Th2"
1,"Suhw2","Th2"
5,"Sec22c","Th2"
2,"Adh1","Th2"
1,"Rad51","Th2"
1,"Nrbp2","Th2"
4,"Tardbp","Th2"
3,"Pex11c","Th2"
5,"Ebpl","Th2"
6,"Polr2h","Th2"
1,"Acat2","Th2"
5,"Ppic","Th2"
2,"Ccdc88c","Th2"
6,"Abcf2","Th2"
1,"Il4ra","Th2"
6,"Bcl2a1b","Th2"
4,"Tagap","Th2"
3,"Nudc","Th2"
1,"Adamtsl4","Th2"
4,"Nme7","Th2"
4,"Cd164","Th2"
3,"Wisp1","Th2"
5,"Msrb2","Th2"
1,"Mxd3","Th2"
1,"Hist1h2bk","Th2"
6,"Rcl1","Th2"
2,"Oas1g","Th2"
1,"Fut7","Th2"
3,"Lag3","Th2"
1,"Zfp768","Th2"
5,"Ddit4","Th2"
2,"Tmc8","Th2"
5,"Arsb","Th2"
1,"Hist1h2bk.1","Th2"
6,"Nola1","Th2"
1,"H2-DMa","Th2"
1,"Hist1h2bf","Th2"
2,"Ddx60","Th2"
5,"Madd","Th2"
1,"Hist1h4m","Th2"
6,"2410127L17Rik","Th2"
6,"Cacybp","Th2"
4,"Rasl11b","Th2"
1,"Rfc5","Th2"
2,"Gimap1","Th2"
6,"Trp53rk","Th2"
4,"4933426M11Rik","Th2"
1,"Efna5","Th2"
6,"Hspa5","Th2"
3,"Ak2","Th2"
5,"Ing4","Th2"
2,"Clk4","Th2"
1,"Batf","Th2"
4,"Nsun5","Th2"
2,"Ccdc130","Th2"
3,"Ndufab1","Th2"
6,"Nubp2","Th2"
1,"Scamp1","Th2"
5,"Fermt3","Th2"
5,"Bbs9","Th2"
2,"Timp1","Th2"
5,"Dusp11","Th2"
6,"Mrpl3","Th2"
3,"Il2ra","Th2"
2,"Ltb","Th2"
5,"D12Ertd647e","Th2"
1,"Fzr1","Th2"
4,"Lgals3bp","Th2"
4,"Tmem65","Th2"
2,"Arhgap1","Th2"
2,"Rasgrp2","Th2"
6,"Tsr1","Th2"
1,"Timeless","Th2"
5,"Mapk1ip1","Th2"
1,"Stag3","Th2"
2,"Rcbtb2","Th2"
2,"Zbtb2","Th2"
4,"Oasl1","Th2"
1,"Dgcr6","Th2"
1,"D2Ertd750e","Th2"
3,"Lrrc59","Th2"
6,"Bdh2","Th2"
1,"Hist2h2ac","Th2"
2,"Zfhx2","Th2"
1,"Rab33a","Th2"
1,"Eif4ebp1","Th2"
6,"Ankrd13b","Th2"
1,"Ppard","Th2"
2,"Stat1","Th2"
3,"Etv4","Th2"
4,"Traf3","Th2"
4,"Nfix","Th2"
6,"Cd200","Th2"
2,"Atp8a1","Th2"
4,"Atp10a","Th2"
5,"Nqo2","Th2"
1,"4930570C03Rik","Th2"
4,"Rpo1-4","Th2"
2,"Fcho2","Th2"
1,"Unc119.1","Th2"
2,"Emb","Th2"
2,"Mll3","Th2"
2,"EG667977","Th2"
3,"Mcm6","Th2"
2,"Gab3","Th2"
6,"Nob1","Th2"
6,"S100pbp","Th2"
1,"Slc30a7","Th2"
5,"Plekha2","Th2"
4,"Aplp2","Th2"
3,"9530058B02Rik","Th2"
5,"Coro1a","Th2"
1,"Acads","Th2"
5,"Msh5","Th2"
4,"B4galnt1","Th2"
5,"Dtx3l","Th2"
3,"Mad2l2","Th2"
1,"Pfkp","Th2"
5,"Hmg20a","Th2"
1,"Tnfrsf9","Th2"
1,"Sqle","Th2"
5,"4732479N06Rik","Th2"
5,"Galnt9","Th2"
2,"Bin1","Th2"
1,"Uevld","Th2"
1,"Rab31","Th2"
1,"Phlda3","Th2"
4,"Rasl11b.1","Th2"
1,"D10Ertd610e","Th2"
5,"Kifc2","Th2"
6,"Syncrip","Th2"
2,"Ogt","Th2"
1,"Cercam","Th2"
1,"Impa2","Th2"
1,"Dhrs1","Th2"
3,"Lrrc59.1","Th2"
4,"Gna-rs1","Th2"
4,"Hisppd1","Th2"
4,"Axin1","Th2"
1,"Tmco3.1","Th2"
1,"Sesn2","Th2"
1,"Pfn2","Th2"
3,"Creld2","Th2"
2,"Pcmtd1","Th2"
2,"Plec1","Th2"
2,"Ifit2","Th2"
3,"Hdgf","Th2"
2,"Vamp1","Th2"
6,"Tymp","Th2"
6,"Ddx3x","Th2"
3,"Zbtb32","Th2"
6,"Slc35a4","Th2"
4,"Ppm1b","Th2"
6,"Eftud2","Th2"
6,"Cct6a","Th2"
2,"1810015C04Rik","Th2"
1,"Pter","Th2"
1,"Maged2","Th2"
1,"Rfwd3","Th2"
1,"Ngfrap1","Th2"
5,"2700038C09Rik","Th2"
6,"Gabpb1","Th2"
1,"Pcsk4","Th2"
1,"Tubb5","Th2"
1,"Nrp1","Th2"
1,"Ahnak","Th2"
5,"Sepp1","Th2"
2,"Cxxc1.1","Th2"
6,"Hspa4","Th2"
1,"Cln6","Th2"
6,"Smyd5","Th2"
2,"Smarca2","Th2"
6,"Eif3eip","Th2"
4,"Bccip","Th2"
5,"Rab27a","Th2"
1,"Tnfsf9","Th2"
4,"Napsa","Th2"
1,"Golt1b","Th2"
4,"Hexim1","Th2"
2,"Snapc3","Th2"
1,"Aurka","Th2"
2,"Vezf1","Th2"
6,"L2hgdh","Th2"
5,"Plcl2","Th2"
1,"Oip5","Th2"
5,"AI467606","Th2"
5,"Tbc1d10c","Th2"
3,"Stoml2","Th2"
2,"Osgin1","Th2"
1,"Tex2","Th2"
2,"Gprc5b","Th2"
1,"D330045A20Rik","Th2"
5,"Lgals9","Th2"
6,"Noc4l","Th2"
4,"Ly86","Th2"
5,"Psip1","Th2"
1,"Asah1.1","Th2"
4,"2010305A19Rik","Th2"
6,"Noc3l","Th2"
1,"Zfp219","Th2"
1,"Dstn","Th2"
1,"Ncapg2","Th2"
3,"Timm8b","Th2"
1,"Il18rap","Th2"
6,"Nip7","Th2"
6,"Tnfaip3","Th2"
3,"Bcat1","Th2"
2,"Ppp1r13b","Th2"
2,"Rnase6","Th2"
4,"D030013I16Rik","Th2"
2,"Sit1","Th2"
5,"Gdi1","Th2"
4,"Ifi202b","Th2"
4,"Sptlc1","Th2"
1,"Rilpl1","Th2"
2,"Tgfbi","Th2"
1,"1500032D16Rik","Th2"
5,"Tsc22d4","Th2"
5,"Pddc1","Th2"
6,"Rab8b","Th2"
4,"Aqr","Th2"
6,"Rgs1","Th2"
5,"Arid4a.1","Th2"
4,"Nfatc1.1","Th2"
1,"Rabgap1l","Th2"
3,"Pmpcb","Th2"
5,"Sept1","Th2"
4,"Arfrp1.1","Th2"
5,"Bbc3","Th2"
3,"Psmd9","Th2"
3,"1500001M20Rik","Th2"
1,"EG634650","Th2"
2,"BC006779","Th2"
2,"Gvin1","Th2"
2,"Tyrobp","Th2"
5,"Klhdc1","Th2"
6,"5730596K20Rik.1","Th2"
1,"Bmpr1a","Th2"
6,"Lzic","Th2"
4,"Wnk1","Th2"
1,"Slc2a3","Th2"
1,"Cmtm7","Th2"
5,"Pitpnc1","Th2"
4,"Sephs1","Th2"
1,"Pde6d","Th2"
6,"Ncl","Th2"
6,"Nmd3","Th2"
1,"Bbs5","Th2"
2,"BC094916","Th2"
3,"Cbwd1","Th2"
1,"Thex1","Th2"
6,"Nus1","Th2"
2,"Pde2a","Th2"
2,"Epb4.1l3.1","Th2"
2,"Fryl","Th2"
3,"Pign","Th2"
2,"B230339M05Rik","Th2"
5,"Aldh6a1","Th2"
6,"Alcam","Th2"
6,"1810015A11Rik","Th2"
2,"Fbxo32","Th2"
2,"Fos","Th2"
4,"Sidt2","Th2"
2,"Usp53","Th2"
1,"Gins2","Th2"
5,"Lgals3","Th2"
4,"Nin","Th2"
1,"Krtcap2","Th2"
6,"Prmt7","Th2"
5,"Cyp4f13","Th2"
6,"Vrk1","Th2"
2,"Pacs2","Th2"
2,"Ulk2","Th2"
2,"Tgfbr3","Th2"
6,"Pdia6","Th2"
4,"Flcn","Th2"
2,"AI451557","Th2"
6,"Vkorc1l1","Th2"
4,"H2-Eb1","Th2"
1,"Nucb1","Th2"
1,"Rab6ip1","Th2"
2,"Pkd1","Th2"
1,"Lrp12","Th2"
2,"Zc3h7a","Th2"
2,"Itgae","Th2"
3,"2610209M04Rik","Th2"
1,"Plk1","Th2"
3,"Aarsd1","Th2"
2,"Zc3hav1","Th2"
5,"Ctsa","Th2"
6,"Eif4a1","Th2"
1,"Ggt7","Th2"
5,"Sh3kbp1","Th2"
3,"Cyp51","Th2"
1,"Slc37a4","Th2"
5,"Creb3","Th2"
5,"0610031J06Rik","Th2"
1,"Xpnpep1.1","Th2"
1,"Sp140","Th2"
4,"Rufy1","Th2"
1,"1500012F01Rik","Th2"
4,"Ramp3","Th2"
2,"Tnrc6a","Th2"
4,"Ptpn12","Th2"
1,"Chac1","Th2"
6,"E130012A19Rik","Th2"
6,"Nubp2.1","Th2"
3,"Atpbd1b","Th2"
1,"Isg20","Th2"
1,"Mdm1.1","Th2"
1,"Pgls","Th2"
5,"Ech1","Th2"
2,"Rbms1","Th2"
1,"Supt3h","Th2"
5,"1700019H03Rik","Th2"
4,"Cd69","Th2"
6,"Zfp106","Th2"
1,"Sugt1","Th2"
3,"Mrpl30","Th2"
6,"Mrps28","Th2"
2,"C1qb","Th2"
4,"Adam4","Th2"
2,"Slc35b3","Th2"
2,"Tmem127","Th2"
4,"Trub2","Th2"
4,"Cd40","Th2"
4,"Uros","Th2"
5,"Add1","Th2"
4,"Gadd45a","Th2"
3,"Asns","Th2"
4,"Ifngr2","Th2"
3,"Tg","Th2"
4,"Gpatch2","Th2"
5,"Rab3a","Th2"
1,"5230400G24Rik","Th2"
2,"Trim34","Th2"
1,"Ncapg2.1","Th2"
3,"Fus","Th2"
4,"Zfp672","Th2"
1,"Eno1","Th2"
3,"Obfc2a","Th2"
1,"Fads1","Th2"
4,"Dok3","Th2"
1,"AA407659","Th2"
2,"Srpk1","Th2"
5,"Cd4","Th2"
2,"Rpe","Th2"
5,"Rabac1","Th2"
2,"Ppapdc2","Th2"
6,"Pex11a","Th2"
2,"D12Ertd553e","Th2"
2,"Mrvi1","Th2"
6,"Ruvbl1","Th2"
6,"Mrps7","Th2"
2,"Ampd1","Th2"
1,"Ccdc5","Th2"
5,"Ccnd3","Th2"
4,"Hps3","Th2"
3,"Tfrc","Th2"
1,"Akr1c18","Th2"
1,"Smtn","Th2"
2,"Sgk3.1","Th2"
3,"Ola1","Th2"
1,"Ecm1","Th2"
3,"Cnih4","Th2"
5,"Tspan14","Th2"
3,"Drg1","Th2"
1,"3010026O09Rik","Th2"
3,"Lsm12","Th2"
3,"Crtap","Th2"
2,"Hvcn1","Th2"
6,"Gps1","Th2"
4,"Cdc2l5","Th2"
2,"Creb1.1","Th2"
3,"Dnajc2","Th2"
1,"Mlkl","Th2"
3,"Oxsr1","Th2"
1,"Dmwd","Th2"
6,"Ncl.1","Th2"
4,"Nfkbid","Th2"
1,"Sulf2","Th2"
5,"Accs","Th2"
3,"Siah1b","Th2"
5,"Mbd5","Th2"
3,"Snx1","Th2"
1,"Acsl6","Th2"
3,"Mapk1ip1l","Th2"
3,"Usp1","Th2"
4,"Sgip1","Th2"
6,"Eif3eip.1","Th2"
1,"Incenp","Th2"
2,"Habp4","Th2"
5,"Mta3","Th2"
1,"Hemk1","Th2"
5,"Tmem66","Th2"
1,"Nsl1","Th2"
4,"5730494M16Rik","Th2"
4,"Bcl7a","Th2"
1,"Mcm10","Th2"
4,"D4Wsu132e","Th2"
6,"2310008H09Rik","Th2"
6,"Wars","Th2"
5,"Hectd3","Th2"
1,"Cd80","Th2"
2,"Itgad","Th2"
5,"Tnfaip8l2","Th2"
1,"Rdh11","Th2"
3,"Eif4enif1","Th2"
6,"Ddx21","Th2"
4,"Ifi202b.1","Th2"
1,"F2rl2","Th2"
5,"Tpcn1","Th2"
5,"BC031353","Th2"
2,"Spnb2","Th2"
6,"Dgat2","Th2"
1,"Pmvk","Th2"
5,"A430107D22Rik","Th2"
2,"Mapk1ip1.1","Th2"
1,"Hmgn3","Th2"
5,"Gimap7","Th2"
6,"Rangrf","Th2"
3,"Pola2","Th2"
5,"Rtn4rl1","Th2"
1,"Tubb6","Th2"
3,"Mtbp","Th2"
2,"Atp9a","Th2"
5,"Ccdc92","Th2"
5,"5830434P21Rik","Th2"
1,"Fignl1","Th2"
3,"Dtymk","Th2"
1,"Polq","Th2"
1,"Elovl6","Th2"
2,"Ifit3","Th2"
3,"6230416J20Rik","Th2"
2,"Dusp23","Th2"
6,"Cycs","Th2"
2,"Fcrla","Th2"
3,"Rbbp7","Th2"
1,"Hist1h2ah","Th2"
2,"Igf2r","Th2"
5,"Csk","Th2"
1,"H2-Oa","Th2"
4,"Trak2","Th2"
3,"Acot7","Th2"
4,"Elac2","Th2"
1,"Slc10a7","Th2"
6,"Mrps2","Th2"
5,"Sept9","Th2"
3,"Acsl5","Th2"
4,"Esco1","Th2"
5,"Tex9","Th2"
6,"Krr1","Th2"
4,"2410002F23Rik","Th2"
5,"Map3k1","Th2"
