"annot","gene","celltype"
2,"2510002D24Rik","Th2"
2,"Ndor1.1","Th2"
1,"Eno2","Th2"
1,"1700029G01Rik","Th2"
3,"Vapa","Th2"
1,"Ppp1ca","Th2"
2,"Rab3ip","Th2"
2,"Numa1","Th2"
3,"Rg9mtd2","Th2"
1,"Apobec1","Th2"
2,"Mettl3","Th2"
1,"Mllt3.1","Th2"
3,"Tgif2","Th2"
3,"Hsp90aa1","Th2"
3,"Nap1l1","Th2"
1,"D12Ertd647e.1","Th2"
2,"Uros.1","Th2"
2,"Mbd1","Th2"
2,"2310037I24Rik","Th2"
1,"Hist1h2ai","Th2"
2,"Prkcz.1","Th2"
2,"1110007M04Rik","Th2"
1,"Arrb2","Th2"
3,"Uxt","Th2"
1,"BC029214","Th2"
2,"Dgkz","Th2"
2,"Prei4","Th2"
3,"Mdh2","Th2"
1,"Scp2","Th2"
2,"Hist2h2aa2","Th2"
3,"Frmd6","Th2"
1,"Rmnd1","Th2"
1,"Spint2","Th2"
3,"Taf9","Th2"
2,"Sp100","Th2"
1,"Spp1","Th2"
3,"Chek1.1","Th2"
2,"Atg4d","Th2"
2,"Angel2","Th2"
1,"Dut","Th2"
2,"Klhdc5","Th2"
3,"Mina","Th2"
1,"Ap2s1","Th2"
1,"1700027N10Rik","Th2"
2,"Fbxo33","Th2"
2,"Dusp2","Th2"
1,"Slc35d3","Th2"
2,"Pik3r1","Th2"
3,"Dek","Th2"
1,"Smc3.1","Th2"
1,"Hist1h3e","Th2"
1,"Ckap5","Th2"
1,"Casp8","Th2"
2,"Irf1","Th2"
1,"Idh1","Th2"
3,"Gusb","Th2"
1,"Anln","Th2"
3,"Ccl1","Th2"
3,"Cd3eap","Th2"
1,"Prim2","Th2"
1,"Grhpr","Th2"
2,"S100a8","Th2"
3,"Hspa9","Th2"
2,"Ctso","Th2"
1,"Dock6","Th2"
1,"Rnf26","Th2"
1,"Creb3l2","Th2"
1,"Uhrf1bp1","Th2"
1,"EG245297","Th2"
2,"Syf2","Th2"
1,"Bhlhb2","Th2"
3,"Xpot","Th2"
1,"Tbx6","Th2"
3,"Utp15","Th2"
2,"Ugcg","Th2"
1,"Ddit3","Th2"
3,"Gars","Th2"
3,"Exosc6","Th2"
2,"Mxra8","Th2"
1,"Tpd52","Th2"
3,"1110005A23Rik","Th2"
3,"0610007P14Rik","Th2"
2,"Srf","Th2"
1,"Ralb","Th2"
1,"Cryz.1","Th2"
3,"Fcf1","Th2"
1,"Srp72","Th2"
2,"LOC547323","Th2"
1,"Syngr1.1","Th2"
3,"Syngr2.1","Th2"
2,"Exosc1","Th2"
1,"Pfkm","Th2"
1,"Map2k6","Th2"
2,"Il6ra.1","Th2"
1,"Nupr1","Th2"
1,"Birc5","Th2"
2,"Arid3b","Th2"
2,"P2ry14","Th2"
1,"Ptger2","Th2"
3,"Bcl2l1","Th2"
2,"Lrrc1","Th2"
2,"BC021381","Th2"
1,"Wbp1","Th2"
2,"Ccr5","Th2"
3,"3110082I17Rik","Th2"
1,"Entpd5","Th2"
1,"Chtf18","Th2"
2,"Nr1d2","Th2"
2,"E2f5","Th2"
2,"Frat1","Th2"
1,"Asns.1","Th2"
1,"Nde1.1","Th2"
1,"Ndufb2","Th2"
1,"Stxbp1.1","Th2"
2,"Kcnmb4","Th2"
2,"Fcrla.1","Th2"
2,"Cecr5","Th2"
1,"Mllt4","Th2"
1,"Cox7a2l","Th2"
1,"Pcsk4.1","Th2"
1,"Hist1h2bn","Th2"
1,"Il10","Th2"
1,"2610020H08Rik","Th2"
2,"Scotin.1","Th2"
2,"Ogt.1","Th2"
3,"Traf4","Th2"
1,"Ppp1r9b","Th2"
3,"Tada2l","Th2"
1,"Ezh2.1","Th2"
3,"Ptges3","Th2"
3,"Erh","Th2"
2,"B230339M05Rik.1","Th2"
3,"Eprs","Th2"
1,"Zhx1.1","Th2"
1,"Pkn3","Th2"
3,"Fbxl10.1","Th2"
2,"Tnfrsf14","Th2"
1,"Tnfrsf9.1","Th2"
1,"2310056P07Rik","Th2"
1,"Il4","Th2"
1,"Stra6","Th2"
3,"Eif3s10","Th2"
3,"Mllt1.2","Th2"
3,"Ahi1","Th2"
2,"Tnfaip8l2.1","Th2"
3,"1700019D03Rik","Th2"
1,"Kif24.1","Th2"
1,"Gpt2","Th2"
1,"Asf1b","Th2"
1,"Arrdc1","Th2"
2,"Parp12","Th2"
1,"6720463M24Rik","Th2"
1,"Unc13d","Th2"
1,"Nusap1","Th2"
3,"Plscr1","Th2"
1,"Phf11","Th2"
3,"Abce1","Th2"
1,"Arbp","Th2"
3,"Cse1l","Th2"
1,"Ssbp3","Th2"
1,"Dguok","Th2"
2,"Akr1b3","Th2"
3,"Orai1","Th2"
1,"Fkbp1a","Th2"
3,"Cd70","Th2"
1,"Rpa1","Th2"
1,"Ryk","Th2"
3,"Uchl5","Th2"
2,"Cpne4","Th2"
2,"Gbp2","Th2"
2,"BC050811.1","Th2"
2,"Pik3r3","Th2"
3,"Hnrpll","Th2"
1,"Sypl","Th2"
1,"Mxd4","Th2"
3,"Rbm13","Th2"
2,"Smap2","Th2"
3,"Usp1.1","Th2"
2,"AA408296","Th2"
3,"Pdap1","Th2"
3,"Shq1","Th2"
1,"Smpd1.1","Th2"
1,"Kntc1","Th2"
1,"Uap1l1","Th2"
1,"BC038156","Th2"
1,"Mad2l1","Th2"
1,"Ccng1","Th2"
1,"Zfand3","Th2"
2,"Cdo1","Th2"
3,"Pkn2.1","Th2"
2,"F2rl1","Th2"
3,"Pop7","Th2"
1,"Hist1h4d","Th2"
2,"Rbm38.1","Th2"
3,"Umps","Th2"
1,"Prkar1b","Th2"
1,"Nrm","Th2"
3,"Bex4","Th2"
1,"Lama5","Th2"
1,"4831426I19Rik.1","Th2"
3,"Hnrpd","Th2"
3,"Bola3","Th2"
1,"St6gal1","Th2"
3,"Rnf219","Th2"
1,"Fnip1","Th2"
3,"Rars","Th2"
1,"Ldhd","Th2"
3,"Psmd14","Th2"
2,"Galnt10","Th2"
3,"BC020002","Th2"
3,"Tnfsf8","Th2"
3,"Rab8b.1","Th2"
2,"Tnrc6b","Th2"
2,"Hectd2.1","Th2"
2,"H2-Ab1","Th2"
3,"Dscr2","Th2"
1,"Ptpn9","Th2"
1,"B230380D07Rik","Th2"
3,"Nup160","Th2"
1,"Zfp473","Th2"
1,"Rab19","Th2"
3,"Ppp5c","Th2"
1,"Hist4h4","Th2"
3,"Lrpprc","Th2"
3,"Nudt19","Th2"
1,"Copz2.2","Th2"
2,"Axin2","Th2"
2,"Prdm2","Th2"
2,"Armc3","Th2"
1,"Phf10.1","Th2"
2,"Ccdc88c.1","Th2"
1,"Adamts10","Th2"
1,"Kctd17","Th2"
3,"Dnajc15","Th2"
2,"Metapl1","Th2"
3,"Usp1.2","Th2"
2,"Spic","Th2"
3,"Icam1","Th2"
3,"Tomm70a","Th2"
1,"Ahdc1","Th2"
1,"Trpc4ap","Th2"
1,"Rdbp","Th2"
1,"Pcsk4.2","Th2"
1,"Ntrk3.1","Th2"
3,"Sf3b4","Th2"
2,"Ankrd12.1","Th2"
1,"D330045A20Rik.1","Th2"
3,"Mrps12","Th2"
1,"Mtmr3","Th2"
1,"Acadsb","Th2"
2,"AA408296.1","Th2"
3,"Fjx1","Th2"
2,"D030074E01Rik","Th2"
1,"Ndrg2","Th2"
2,"Akap8l","Th2"
2,"C230021P08Rik","Th2"
3,"Nola2","Th2"
1,"H1fx","Th2"
1,"Tmem121","Th2"
2,"Sort1","Th2"
1,"6430571L13Rik","Th2"
1,"Sdc4","Th2"
1,"Ccbl1","Th2"
3,"Wars.1","Th2"
1,"Rab3d","Th2"
2,"Pwp2","Th2"
1,"Hist1h2ah.1","Th2"
2,"Ars2","Th2"
2,"Cxcr5.2","Th2"
1,"Sema4f","Th2"
1,"Hn1","Th2"
2,"Mycbp2.1","Th2"
2,"Rnf213","Th2"
1,"Mre11a","Th2"
2,"Edg6","Th2"
2,"Mll3.1","Th2"
2,"Wbp7","Th2"
2,"Suv420h1","Th2"
3,"Abcf2.1","Th2"
1,"Gtse1","Th2"
2,"LOC626578","Th2"
3,"Gm129","Th2"
1,"Thap4","Th2"
1,"Blmh","Th2"
1,"Cdca8","Th2"
1,"Coro1a.1","Th2"
1,"Nusap1.1","Th2"
1,"Ddit3.1","Th2"
3,"Stip1","Th2"
2,"Pld3","Th2"
2,"Golga5","Th2"
2,"Heatr1.1","Th2"
2,"Nol8","Th2"
1,"Gstp1","Th2"
2,"Rapgef1.2","Th2"
2,"Chd7","Th2"
3,"Pla2g12a","Th2"
1,"6030408C04Rik","Th2"
2,"BC026590","Th2"
2,"Foxk1.1","Th2"
2,"Ppan","Th2"
2,"Ch25h","Th2"
1,"Prkcbp1","Th2"
3,"Ide","Th2"
1,"D10Bwg1379e","Th2"
2,"Hcst","Th2"
1,"Pcgf1","Th2"
2,"Usp10.1","Th2"
2,"Kif1b.1","Th2"
1,"5133400G04Rik","Th2"
1,"Xpnpep1.2","Th2"
3,"Acy1","Th2"
3,"Armc6","Th2"
3,"Cd82","Th2"
3,"Msi2","Th2"
1,"Gnb2l1","Th2"
3,"Hus1.2","Th2"
2,"Ctsw","Th2"
3,"Bxdc1","Th2"
2,"Elmo1.3","Th2"
2,"Foxp3","Th2"
1,"Oma1","Th2"
1,"Dapl1","Th2"
2,"Eif4g2","Th2"
3,"Prmt5","Th2"
2,"D16H22S680E","Th2"
2,"Ski","Th2"
2,"Tlr7","Th2"
1,"Mtmr3.1","Th2"
2,"Cd86.1","Th2"
2,"Nipbl","Th2"
2,"Cd160","Th2"
1,"Socs3","Th2"
1,"Ripk4","Th2"
1,"Dscr1l2","Th2"
1,"Cdc20","Th2"
3,"Rpl29","Th2"
1,"Vars","Th2"
2,"Ccnd2","Th2"
3,"2610029G23Rik.1","Th2"
2,"Mat2a","Th2"
3,"C130032J12Rik","Th2"
1,"Rfc2","Th2"
3,"Exosc2","Th2"
1,"Hap1.1","Th2"
2,"Smarca2.1","Th2"
1,"Foxm1","Th2"
1,"Pabpc1","Th2"
2,"Usp18","Th2"
1,"Sgol1.1","Th2"
3,"Slc39a6","Th2"
1,"Ampd3.1","Th2"
1,"Lancl1","Th2"
2,"Ly9","Th2"
1,"Slc14a1","Th2"
3,"Rpl7l1.1","Th2"
1,"Slc39a8","Th2"
3,"Ifrd1","Th2"
3,"Mapre2","Th2"
1,"Rfc2.1","Th2"
1,"Smox.1","Th2"
2,"Il7r","Th2"
2,"Mark2","Th2"
2,"Trub1","Th2"
1,"Nckap1","Th2"
3,"Polr2h.1","Th2"
1,"Atxn7l1","Th2"
1,"Ccna2","Th2"
1,"Plekhf1","Th2"
1,"Ascc1","Th2"
2,"Rhobtb2","Th2"
2,"Crlf3","Th2"
1,"Copg2","Th2"
3,"Snrpa","Th2"
1,"Dtl","Th2"
1,"Eef2","Th2"
1,"Cd8b1","Th2"
1,"Zbp1.1","Th2"
1,"Vim","Th2"
3,"Setd8","Th2"
1,"Usp52","Th2"
3,"Ly6a","Th2"
1,"Susd3","Th2"
3,"Nudt5","Th2"
2,"BC094916.1","Th2"
1,"Cenpn","Th2"
1,"Sh3kbp1.1","Th2"
3,"Guk1","Th2"
1,"Trpv2","Th2"
2,"BC038822","Th2"
2,"Pou2af1","Th2"
2,"Gbp3.1","Th2"
1,"Snx3.1","Th2"
1,"Aldoa","Th2"
1,"Slc35d2","Th2"
2,"AI646023","Th2"
2,"Il21","Th2"
1,"0610007C21Rik","Th2"
1,"Tmem180","Th2"
1,"Lgmn","Th2"
1,"Ccl5","Th2"
3,"Mrpl37.1","Th2"
3,"Alg8.1","Th2"
2,"Cd8b1.1","Th2"
3,"Rbm8a","Th2"
1,"Gja1","Th2"
1,"LOC667250","Th2"
3,"Angptl4","Th2"
1,"Itpr1","Th2"
1,"Ecm1.1","Th2"
1,"Paip2","Th2"
1,"Ufsp2","Th2"
1,"6430706D22Rik","Th2"
2,"Zdhhc14","Th2"
1,"3000004C01Rik","Th2"
1,"Skp2","Th2"
2,"Gga3","Th2"
1,"Guca1a","Th2"
2,"Sppl3","Th2"
3,"Sec61b","Th2"
2,"Nhlrc1","Th2"
2,"Hsd3b2","Th2"
2,"Nr6a1","Th2"
2,"LOC56628","Th2"
1,"5730419I09Rik.1","Th2"
2,"Pnpla7","Th2"
2,"Ramp3.1","Th2"
1,"Dnalc1","Th2"
1,"Dynlt3","Th2"
2,"Atp8b4","Th2"
1,"Prickle3","Th2"
1,"Hist1h3a","Th2"
1,"2310007D09Rik","Th2"
1,"Ankrd37","Th2"
2,"Pank4","Th2"
1,"Snx14","Th2"
2,"Tmed1","Th2"
3,"Mrps10.1","Th2"
1,"Acsl6.2","Th2"
3,"Pold2","Th2"
2,"Fasl","Th2"
3,"Rnpep","Th2"
1,"Serhl","Th2"
1,"Ghitm","Th2"
1,"7530404M11Rik","Th2"
1,"Itgb5","Th2"
1,"Kif4","Th2"
1,"Rgs10","Th2"
1,"Hist1h4b","Th2"
3,"Ccdc116","Th2"
2,"Mov10.1","Th2"
3,"Slamf1","Th2"
1,"Adssl1","Th2"
3,"Thoc3","Th2"
1,"Tcf25","Th2"
1,"Fzr1.1","Th2"
3,"Tnfrsf12a","Th2"
2,"Nuak2","Th2"
1,"Batf3","Th2"
3,"Mcm2","Th2"
3,"Aifm1.1","Th2"
1,"Vamp8","Th2"
2,"Cfp","Th2"
1,"Wdr76","Th2"
1,"Rab34","Th2"
2,"BC030476","Th2"
2,"Impact.1","Th2"
1,"Maged1","Th2"
1,"Itga7","Th2"
2,"Plp1","Th2"
2,"Bclaf1.1","Th2"
1,"4632417K18Rik","Th2"
2,"Ccr5.1","Th2"
1,"Gins2.1","Th2"
3,"Klhl15","Th2"
1,"Traf6.1","Th2"
1,"Klhl6","Th2"
1,"Fbxw17","Th2"
1,"Tmem9b","Th2"
3,"Tfrc.1","Th2"
1,"Kif2c","Th2"
2,"Usp16","Th2"
2,"Gnat1","Th2"
1,"Nampt","Th2"
3,"Hdgf.1","Th2"
3,"AI847670","Th2"
2,"Idua.1","Th2"
1,"Gtse1.1","Th2"
1,"Casp6","Th2"
3,"Plek","Th2"
1,"Marcks","Th2"
1,"Cdca2","Th2"
2,"Smc6","Th2"
2,"Alkbh4","Th2"
3,"Tcfe3","Th2"
2,"Krba1","Th2"
3,"Thoc4","Th2"
2,"Lck","Th2"
1,"Hdac5","Th2"
1,"Anxa9","Th2"
2,"Kbtbd7.1","Th2"
1,"Lrrc59.2","Th2"
2,"Csnrp2","Th2"
1,"Nts","Th2"
1,"Pard6a","Th2"
3,"Wdr68","Th2"
1,"Cacnb3.2","Th2"
2,"Zzef1.2","Th2"
3,"Hspa8","Th2"
3,"2410019A14Rik","Th2"
2,"Sox4.1","Th2"
2,"Mical1","Th2"
3,"2900010M23Rik","Th2"
3,"Zmpste24.1","Th2"
2,"Armc3.1","Th2"
2,"Pik3r3.1","Th2"
1,"Foxq1","Th2"
3,"Rnaseh2b","Th2"
2,"Gramd1a","Th2"
1,"Optn","Th2"
1,"5133400G04Rik.1","Th2"
3,"Eif3b","Th2"
1,"Sdcbp2.2","Th2"
1,"Fancd2","Th2"
3,"Gm129.1","Th2"
3,"Kpna3","Th2"
2,"Pde4a","Th2"
1,"Pdcd4","Th2"
1,"Cdk6","Th2"
3,"Cobll1","Th2"
3,"Jtv1","Th2"
1,"Whsc1l1","Th2"
2,"Tomm34","Th2"
1,"H2-M3","Th2"
3,"Ranbp1","Th2"
3,"Mrpl22","Th2"
3,"2410003P15Rik.1","Th2"
1,"Pts","Th2"
2,"Tusc2","Th2"
2,"Ddhd1","Th2"
2,"Lyzs","Th2"
1,"Matk.1","Th2"
1,"Hexb","Th2"
2,"Zxdc.1","Th2"
2,"Casp1","Th2"
2,"Gmip","Th2"
1,"Clip1","Th2"
1,"Phlda3.1","Th2"
3,"Mtbp.1","Th2"
1,"Pias3","Th2"
2,"Gsdmdc1.1","Th2"
2,"Spna2","Th2"
1,"Gpr146.1","Th2"
1,"BC030867","Th2"
3,"2410015N17Rik","Th2"
3,"Sf3a1","Th2"
1,"Sdf4","Th2"
2,"Ppm1b.1","Th2"
3,"Cblb","Th2"
1,"Cmtm7.1","Th2"
2,"Llgl2","Th2"
2,"ENSMUSG00000068790","Th2"
3,"Bub3","Th2"
3,"Swap70","Th2"
3,"Oprs1","Th2"
3,"2810441K11Rik","Th2"
1,"S100a13","Th2"
3,"Prpf38a.1","Th2"
1,"Rin3","Th2"
2,"Nr4a3","Th2"
1,"Pde6d.2","Th2"
3,"Eprs.1","Th2"
2,"Cd7","Th2"
1,"Inppl1","Th2"
2,"Bach1","Th2"
1,"Epm2aip1.3","Th2"
1,"Tnfrsf10b.2","Th2"
1,"Faim3","Th2"
3,"Ddt","Th2"
2,"Wdr77","Th2"
3,"Metap2.2","Th2"
2,"Rnf123","Th2"
1,"Rab37","Th2"
2,"Masp2","Th2"
1,"Vdac2","Th2"
1,"Cenpl","Th2"
1,"Prdx4","Th2"
1,"Pcca","Th2"
1,"Grn","Th2"
1,"Spc25","Th2"
3,"Josd1","Th2"
1,"Luzp1","Th2"
3,"Rsl1d1","Th2"
2,"Hba-a1","Th2"
1,"Fzr1.2","Th2"
1,"Cdk2.1","Th2"
3,"Tbrg4","Th2"
1,"B9d1","Th2"
2,"Dusp10","Th2"
3,"Ppa1","Th2"
1,"Abca7.1","Th2"
1,"Clic4","Th2"
1,"Tnfrsf4","Th2"
1,"Cdc6","Th2"
3,"Npw","Th2"
1,"Chaf1a","Th2"
2,"Atg2a.1","Th2"
1,"Prkdc","Th2"
1,"BC008155","Th2"
2,"9130404D08Rik","Th2"
2,"Tmod4","Th2"
1,"Sln","Th2"
1,"1700066B19Rik","Th2"
2,"Cd27.1","Th2"
2,"5033414D02Rik","Th2"
2,"A430078G23Rik","Th2"
1,"Samsn1","Th2"
3,"Stk40","Th2"
1,"AI413582","Th2"
1,"Vegfa","Th2"
3,"9530058B02Rik.1","Th2"
1,"Hp1bp3","Th2"
1,"Iqgap2","Th2"
1,"Nedd1","Th2"
2,"Zfp12","Th2"
1,"Zwilch","Th2"
3,"Egfl7.1","Th2"
3,"Pus10.1","Th2"
3,"Egfl7.2","Th2"
2,"Cd79b","Th2"
2,"Sfrs5","Th2"
3,"Tbc1d7.1","Th2"
3,"Ube2m","Th2"
2,"1110007A13Rik.1","Th2"
2,"Cd79b.1","Th2"
3,"Chst2","Th2"
2,"Tnfrsf19","Th2"
2,"Aven","Th2"
3,"Fbxl10.2","Th2"
1,"Sypl.1","Th2"
1,"Ubac2","Th2"
3,"Ube2f","Th2"
1,"Serhl.1","Th2"
1,"Zfp260","Th2"
2,"Ncdn.1","Th2"
2,"Zfp281","Th2"
3,"Pdcd1lg2","Th2"
2,"Ikzf1","Th2"
1,"Zfp473.1","Th2"
2,"Timp2","Th2"
3,"Gemin6","Th2"
2,"EG218444","Th2"
2,"Rnf32","Th2"
1,"Brip1","Th2"
3,"Mrps18b","Th2"
2,"App","Th2"
1,"Sec22c.2","Th2"
3,"Ak2.2","Th2"
1,"Lef1","Th2"
1,"Cdkn1a","Th2"
3,"P2ry1","Th2"
1,"Dsn1","Th2"
3,"Nme1","Th2"
1,"Ebi3","Th2"
2,"0610037L13Rik","Th2"
2,"Dnajc6","Th2"
2,"Gns","Th2"
1,"Tyms.2","Th2"
1,"Mvd","Th2"
2,"Prkx.1","Th2"
2,"Bst2","Th2"
2,"Mitd1","Th2"
1,"Irs2","Th2"
2,"Kif1b.2","Th2"
1,"Plk2","Th2"
2,"Golm1","Th2"
1,"9630058J23Rik","Th2"
1,"Rabgap1l.1","Th2"
3,"Map2k3","Th2"
2,"Mll1","Th2"
1,"Vdac1","Th2"
3,"Ptprk","Th2"
2,"Slc16a5.1","Th2"
1,"Tmem205","Th2"
1,"Unc93b1","Th2"
1,"Pxmp4","Th2"
3,"Bxdc2","Th2"
1,"Mical1.1","Th2"
3,"Pole3","Th2"
3,"Ppil1","Th2"
1,"Stra13","Th2"
1,"Pigz","Th2"
1,"Pip4k2b","Th2"
3,"Nat10","Th2"
1,"Ccdc111","Th2"
2,"BC038822.1","Th2"
1,"2310005E10Rik","Th2"
1,"Xpnpep1.3","Th2"
2,"Nsun5.1","Th2"
2,"Cyp4f18","Th2"
2,"Ccr5.2","Th2"
3,"Tpst1","Th2"
2,"Zcchc14","Th2"
3,"Nol7","Th2"
3,"Rbm14","Th2"
2,"Zfp597","Th2"
2,"Txnrd3","Th2"
1,"Smc2","Th2"
1,"Melk","Th2"
2,"Slc40a1","Th2"
1,"Npc1","Th2"
2,"ORF28.1","Th2"
1,"Mknk1","Th2"
3,"Tipin","Th2"
2,"Glrx2","Th2"
2,"Fbxo9","Th2"
3,"Slamf1.1","Th2"
1,"Katnb1.1","Th2"
2,"Ppp3ca","Th2"
1,"Lancl1.1","Th2"
3,"Mrps18b.1","Th2"
2,"Ctse","Th2"
1,"Acvr2b","Th2"
1,"Grina","Th2"
2,"A130090K04Rik","Th2"
3,"Hsp90ab1","Th2"
3,"Mdfic","Th2"
1,"Spag5","Th2"
3,"Tmem38b","Th2"
2,"Smyd3","Th2"
1,"Sft2d2","Th2"
1,"Ccnb1","Th2"
2,"Pacsin1","Th2"
2,"Tpcn2","Th2"
1,"Gcap14.1","Th2"
3,"Nol1","Th2"
2,"Napg","Th2"
1,"6720467C03Rik","Th2"
1,"Lasp1","Th2"
2,"Pdlim5.1","Th2"
2,"Rnf123.1","Th2"
1,"Wipi2","Th2"
3,"Mrps31.1","Th2"
1,"Slc44a2","Th2"
1,"Pcdhgb4","Th2"
3,"Farsb","Th2"
1,"Osbpl3","Th2"
1,"Gdi1.1","Th2"
2,"Ablim1.1","Th2"
3,"Rsl1d1.1","Th2"
1,"Tmem108","Th2"
2,"1110057K04Rik.1","Th2"
2,"Elmo1.4","Th2"
3,"Eya3","Th2"
1,"Commd1","Th2"
3,"Rhoq","Th2"
3,"Prmt7.1","Th2"
1,"D10Ertd641e","Th2"
2,"Idi2","Th2"
1,"Cyp4f16.1","Th2"
2,"Iigp2","Th2"
1,"Nenf","Th2"
3,"Dld","Th2"
1,"2700094K13Rik","Th2"
1,"Kdelr2","Th2"
3,"Cd44.2","Th2"
2,"Fktn","Th2"
2,"D11Wsu99e.1","Th2"
1,"Ddb2.1","Th2"
1,"Hist1h2bm","Th2"
3,"Ehd1","Th2"
3,"Spag4","Th2"
3,"Mrpl47","Th2"
1,"0610011F06Rik","Th2"
2,"Mphosph9.1","Th2"
3,"Psat1","Th2"
3,"Ptrh1","Th2"
3,"Pomt2","Th2"
2,"Bin3","Th2"
1,"Dhx57","Th2"
1,"Mfsd10","Th2"
1,"Epn2.2","Th2"
2,"Tnrc6c.1","Th2"
1,"Prkd2","Th2"
1,"Shh","Th2"
1,"Crip2","Th2"
2,"D8Ertd82e","Th2"
2,"Nipbl.1","Th2"
1,"Rapgef5","Th2"
3,"Armc6.1","Th2"
3,"Cdv3","Th2"
2,"Homer1.1","Th2"
2,"Acrbp","Th2"
1,"Gnai2","Th2"
2,"Spin2","Th2"
1,"Gnas.2","Th2"
1,"Trip10","Th2"
1,"LOC329575","Th2"
2,"Dock11","Th2"
1,"Entpd5.1","Th2"
2,"Timm9","Th2"
1,"Akap12","Th2"
3,"Mcm4","Th2"
3,"Tpmt","Th2"
1,"Gtf2e2","Th2"
1,"Pparg","Th2"
3,"Gch1","Th2"
1,"Stab1","Th2"
3,"BC003885","Th2"
1,"Dhrs7","Th2"
1,"Tbc1d19","Th2"
3,"Nudcd3","Th2"
1,"Mcm7","Th2"
3,"Polr3g","Th2"
1,"Asns.2","Th2"
1,"Abhd8","Th2"
1,"Cdc25c","Th2"
3,"Srfbp1","Th2"
3,"Rrp15","Th2"
3,"Amigo3","Th2"
3,"Aars","Th2"
3,"Ccno","Th2"
1,"Igf2bp3","Th2"
1,"Rdm1","Th2"
3,"Mrpl34","Th2"
3,"St6galnac4.1","Th2"
2,"Fgl2","Th2"
1,"Ddc","Th2"
3,"Psmd12","Th2"
1,"Aldh2","Th2"
1,"Zfp41","Th2"
1,"Unc13d.1","Th2"
1,"Sept6.1","Th2"
1,"Pex6.1","Th2"
1,"Cyp2d22","Th2"
2,"St8sia1.1","Th2"
3,"Seh1l.1","Th2"
2,"V1rd6","Th2"
3,"Nat5","Th2"
1,"Ankzf1","Th2"
1,"Fhl2","Th2"
1,"Fanci","Th2"
2,"Itga6","Th2"
1,"Neu1","Th2"
3,"Nhp2l1","Th2"
3,"Timm17a","Th2"
1,"Ddx6","Th2"
1,"Tec","Th2"
1,"Iqce","Th2"
1,"Gstt3","Th2"
3,"Mfsd2","Th2"
2,"Hes5","Th2"
3,"Wars.2","Th2"
3,"Gpr68","Th2"
3,"Traf4.2","Th2"
1,"Mgll","Th2"
1,"Eef2.1","Th2"
1,"Lgals9.1","Th2"
2,"Rltpr","Th2"
1,"Rdbp.1","Th2"
1,"Slc35b2","Th2"
1,"D3Ertd751e.1","Th2"
3,"Sfmbt1.2","Th2"
1,"Timd2","Th2"
2,"Il11ra1.1","Th2"
3,"Nhedc2","Th2"
3,"Ccdc41","Th2"
3,"Kdelc1","Th2"
2,"Ing3","Th2"
1,"Kif11","Th2"
1,"Camta1","Th2"
3,"Psmb7","Th2"
1,"Actr3b","Th2"
1,"Tbc1d1","Th2"
1,"Smchd1.3","Th2"
1,"Pstpip1","Th2"
1,"Itga3","Th2"
3,"C330023M02Rik","Th2"
1,"Ccne1","Th2"
1,"Tspan6","Th2"
2,"Pkib.1","Th2"
3,"Gpr171","Th2"
2,"Clk2","Th2"
1,"Trib3","Th2"
3,"Acy1.1","Th2"
3,"Abcf2.2","Th2"
1,"Apaf1.1","Th2"
3,"Phca","Th2"
2,"Kbtbd2","Th2"
1,"Cd81","Th2"
2,"Rbm19","Th2"
2,"Krtcap3","Th2"
3,"Glrx5","Th2"
3,"Rcl1.1","Th2"
2,"Tnrc6c.2","Th2"
1,"Ahnak.2","Th2"
1,"Hist1h2be","Th2"
1,"Pigh.1","Th2"
2,"6330416G13Rik","Th2"
3,"Prpf38a.2","Th2"
1,"Alg6","Th2"
1,"Pqlc3","Th2"
1,"Ttc5.1","Th2"
1,"Psmb9","Th2"
1,"Mboat1","Th2"
3,"Atxn1","Th2"
1,"Icos","Th2"
2,"Slc26a6","Th2"
1,"Ckap2l","Th2"
1,"Arl3","Th2"
1,"2310016E02Rik","Th2"
1,"Rshl2a","Th2"
3,"1810054D07Rik","Th2"
2,"Rapgef4","Th2"
2,"Gna-rs1.1","Th2"
2,"4921505C17Rik.1","Th2"
1,"Rai14.1","Th2"
2,"Cd84","Th2"
2,"Zfp213","Th2"
3,"Klf16","Th2"
1,"Slc39a4","Th2"
3,"2810452K22Rik","Th2"
3,"Supv3l1","Th2"
3,"Pcbp1","Th2"
3,"Polr2f","Th2"
2,"Smap2.1","Th2"
2,"Armc8.2","Th2"
3,"Acot7.1","Th2"
1,"Cdc25b","Th2"
2,"Mterf.1","Th2"
3,"Ruvbl2","Th2"
3,"Rel","Th2"
2,"Mdk.1","Th2"
3,"Nasp","Th2"
3,"Clec2e","Th2"
1,"AI450540","Th2"
3,"Gypc","Th2"
3,"Gpr174","Th2"
2,"Amigo2","Th2"
2,"Fastkd1","Th2"
3,"Nasp.1","Th2"
1,"Rb1.1","Th2"
1,"Anxa5","Th2"
1,"Gpx4","Th2"
1,"Sertad3","Th2"
1,"Fnip1.2","Th2"
2,"Rbak.1","Th2"
1,"Tfdp2","Th2"
1,"Abca7.2","Th2"
1,"Senp7.1","Th2"
3,"2810004N23Rik","Th2"
3,"Tnfsf11","Th2"
2,"Slc38a9.1","Th2"
3,"AK122209","Th2"
1,"Mpp1","Th2"
2,"Ppapdc2.2","Th2"
