"gs_name","gene_symbol"
"Stat4","1810008A18Rik"
"Stat4","Fhl2"
"Stat4","Parp2"
"Stat4","Itpkc"
"Stat4","Itpkb"
"Stat4","BC046331"
"Stat4","Nbn"
"Stat4","Myo1f"
"Stat4","Sart3"
"Stat4","Tes"
"Stat4","Itih5"
"Stat4","Rpl27"
"Stat4","Ern1"
"Stat4","Ston2"
"Stat4","Ttc4"
"Stat4","Ttc7"
"Stat4","Narg1l"
"Stat4","Ttc3"
"Stat4","Tle3"
"Stat4","Tle1"
"Stat4","Sfrs4"
"Stat4","Psmd11"
"Stat4","Fbrsl1"
"Stat4","Suclg1"
"Stat4","2610301F02Rik"
"Stat4","Mrpl13"
"Stat4","Gm7334"
"Stat4","Apob48r"
"Stat4","Gatad2a"
"Stat4","Vgll4"
"Stat4","Galnt14"
"Stat4","Hist1h4c"
"Stat4","Hist1h4b"
"Stat4","Hist1h4a"
"Stat4","Olfr156"
"Stat4","Nup54"
"Stat4","9530048O09Rik"
"Stat4","Irf4"
"Stat4","Hist1h4h"
"Stat4","Immt"
"Stat4","5430402O13Rik"
"Stat4","Myo16"
"Stat4","Ncoa7"
"Stat4","Gm5465"
"Stat4","C030046I01Rik"
"Stat4","Fhod1"
"Stat4","Nat9"
"Stat4","Cass4"
"Stat4","Dnmt1"
"Stat4","Fbxo47"
"Stat4","Nat5"
"Stat4","Zfp13"
"Stat4","Dazap2"
"Stat4","Aldh7a1"
"Stat4","Sc4mol"
"Stat4","Pomt2"
"Stat4","0610030E20Rik"
"Stat4","Fancm"
"Stat4","Fam86"
"Stat4","Irg1"
"Stat4","Atg9a"
"Stat4","Qser1"
"Stat4","Foxk1"
"Stat4","Myo1h"
"Stat4","Myo1g"
"Stat4","Mtap1b"
"Stat4","Myo1e"
"Stat4","Myo1d"
"Stat4","Myo1c"
"Stat4","Rxra"
"Stat4","Gm5887"
"Stat4","Rpl22"
"Stat4","Atrnl1"
"Stat4","Arf3"
"Stat4","Tmem144"
"Stat4","Tmem140"
"Stat4","Rft1"
"Stat4","Baz2b"
"Stat4","Chst2"
"Stat4","Lix1"
"Stat4","Tmem149"
"Stat6","Sorl1"
"Stat6","1700006E09Rik"
"Stat6","Pcx"
"Stat6","Irf9"
"Stat6","Hspbap1"
"Stat6","Ebf1"
"Stat6","A430093F15Rik"
"Stat6","Tom1"
"Stat6","Atp13a3"
"Stat6","Invs"
"Stat6","Nampt"
"Stat6","Man2a2"
"Stat6","3010026O09Rik"
"Stat6","Pknox1"
"Stat6","Zfp318"
"Stat6","Nmt1"
"Stat6","Tspan5"
"Stat6","Snord65"
"Stat6","Rybp"
"Stat6","Tspan9"
"Stat6","Ppcs"
"Stat6","Irf8"
"Stat6","Sos1"
"Stat6","Il28ra"
"Stat6","0610037D15Rik"
"Stat6","B2m"
"Stat6","Sult2b1"
"Stat6","Mitf"
"Stat6","Gpx8"
"Stat6","Hes2"
"Stat6","Bcl6"
"Stat6","Sh3gl1"
"Stat6","Sh3gl3"
"Stat6","Bcl2"
"Stat6","Xist"
"Stat6","Orc4l"
"Stat6","Stk40"
"Stat6","Cirbp"
"Stat6","Ccdc114"
"Stat6","Ccdc115"
"Stat6","Cstf1"
"Stat6","Uqcrq"
"Stat6","Glg1"
"Stat6","Akt2"
"Stat6","Wdr81"
"Stat6","Sash3"
"Stat6","4930579G24Rik"
"Stat6","Top3a"
"Stat6","Wdr89"
"Stat6","Top3b"
"Stat6","Naf1"
"Stat6","Cebpb"
"Stat6","Il31ra"
"Stat6","Vps18"
"Stat6","Vps16"
"Stat6","2810405K02Rik"
"Stat6","Fubp1"
"Stat6","Vps11"
"Stat6","Hsdl1"
"Stat6","Fastk"
"Stat6","Socs2"
"Stat6","6720401G13Rik"
"Stat6","Sap18"
"Stat6","Sf3a3"
"Stat6","Ccar1"
"Stat6","Rab27a"
"Stat6","Cog8"
"Stat6","Zfp715"
"Stat6","Mllt6"
"Stat6","Zfp719"
"Stat6","Fli1"
"Stat6","Vmn2r99"
"Stat6","Mllt3"
"Stat6","Sc5d"
"Stat6","Sgol1"
"Stat6","Art5"
"Stat6","Agtrap"
"Stat6","March9"
"Stat6","March8"
"Stat6","Stx1a"
"Stat6","Rab19"
"Stat6","Nosip"
"Stat6","Snrpd3"
"Stat6","Btg2"
"Stat6","Btg1"
"Stat6","Ercc1"
"Stat6","Ercc2"
"Stat6","Arid4b"
"Stat6","Letm2"
"Stat6","Zswim6"
"Stat6","Zswim3"
"Stat6","Ifi47"
"Stat6","Ndrg1"
"Stat6","Ppp1r16b"
"Stat6","Mak10"
"Stat6","Npat"
"Stat6","Ubap2"
"Stat6","Madd"
"Stat6","Tbccd1"
"Stat6","Cpm"
"Stat6","Centb1"
"Stat6","Cpd"
"Stat6","Rpap3"
"Stat6","Krtcap2"
"Stat6","Tmem79"
"Stat6","Gga2"
"Stat6","Flii"
"Stat6","Ttc25"
"Stat6","Cytsb"
"Stat6","Tbc1d30"
"Stat6","Got1"
"Stat6","Lingo3"
"Stat6","Lingo1"
"Stat6","Laptm4a"
"Stat6","Slc7a6"
"Stat6","Slc7a5"
"Stat6","Plcl2"
"Stat6","Plcl1"
"Stat6","Tfrc"
"Stat6","Ptpn5"
"Stat6","Armcx6"
"Stat6","1810007M14Rik"
"Stat6","Ccdc83"
"Stat6","H2-M3"
"Stat6","Pycrl"
"Stat6","F730043M19Rik"
"Stat6","Gna13"
"Stat6","Slc17a9"
"Stat6","Znhit2"
"Stat6","Stub1"
"Stat6","Armcx3"
"Stat6","Slc17a6"
"Stat6","D4Wsu53e"
"Stat6","Kdm2a"
"Stat6","Golim4"
"Stat6","P2rx3"
"Stat6","Clrn2"
"Stat6","Pdcd4"
"Stat6","P2rx7"
"Stat6","Mphosph9"
"Stat6","Gpx1"
"Stat6","Klf11"
"Stat6","Pdcd5"
"Stat6","Psmd9"
"Stat6","Kcnc1"
"Stat6","Mrpl17"
"Stat6","Ier5"
"Stat6","Psmd7"
"Stat6","Ralgps1"
"Stat6","B3gntl1"
"Stat6","Jund"
"Stat6","Ier2"
"Stat6","Tex2"
"Stat6","Agpat5"
"Stat6","Agpat4"
"Stat6","Ncl"
"Stat6","Ifrd1"
"Stat6","Fam119a"
"Stat6","Pdxp"
"Stat6","Lmna"
"Stat6","Klf2"
"Stat6","Slc37a2"
"Stat6","Slc37a3"
"Stat6","Gm7367"
"Stat6","Prrg2"
"Stat6","Sorcs2"
"Stat6","Cmah"
"Stat6","Als2"
"Stat6","Ndufv1"
"Stat6","Ermp1"
"Stat6","Hps5"
"Stat6","Hmha1"
"Stat6","Gstp1"
"Stat6","Hps6"
"Stat6","Hps1"
"Stat6","Mcl1"
"Stat6","Hps3"
"Stat6","Wbp2"
"Stat6","Mtap7"
"Stat6","Mtap6"
"Stat6","Atp5f1"
"Stat6","Zfp446"
"Stat6","Prepl"
"Stat6","Stk32c"
"Stat6","Gria3"
"Stat6","Gpr183"
"Stat6","Serpinb6a"
"Stat6","Cbl"
"Stat6","Anxa1"
"Stat6","Tsix"
"Stat6","Gm5506"
"Stat6","Bcl3"
"Stat6","Commd3"
"Stat6","4930451C15Rik"
"Stat6","Lif"
"Stat6","Stag1"
"Stat6","Cdca4"
"Stat6","Imp4"
"Stat6","Cyfip2"
"Stat6","Impact"
"Stat6","Uck2"
"Stat6","Jarid2"
"Stat6","Apex1"
"Stat6","Acat1"
"Stat6","Acat3"
"Stat6","Hist1h4d"
"Stat6","9030409G11Rik"
"Stat6","Hgf"
"Stat6","Sars"
"Stat6","Tctex1d1"
"Stat6","Tctex1d4"
"Stat6","Cd52"
"Stat6","Cd53"
"Stat6","Soat1"
"Stat6","1700010I14Rik"
"Stat6","Arap1"
"Stat6","Nedd4l"
"Stat6","Ahnak"
"Stat6","Trim37"
"Stat6","Rgs9bp"
"Stat6","0610010K14Rik"
"Stat6","Foxo3"
"Stat6","Foxo1"
"Stat6","Klhl5"
"Stat6","Gnb2"
"Stat6","Emp3"
"Stat6","Emp1"
"Stat6","Ilvbl"
"Stat6","Pols"
"Stat6","Thap11"
"Stat6","Smcr7"
"Stat6","Smap1"
"Stat6","Smap2"
"Stat6","Mmp10"
"Stat6","Mmp11"
"Stat6","Tomt"
"Stat6","Dnase1l3"
"Stat6","Dixdc1"
"Stat6","9330129D05Rik"
"Stat6","Olfr525"
"Stat6","Pptc7"
"Stat6","Uhrf1bp1l"
"Stat6","Tuba1a"
"Stat6","Kbtbd7"
"Stat6","Kdm1a"
"Stat6","Kbtbd3"
"Stat6","Dntt"
"Stat6","E030011O05Rik"
"Stat6","Il4ra"
"Stat6","Mgll"
"Stat6","Igtp"
"Stat6","Pip4k2c"
"Stat6","Gcc1"
"Stat6","Prelid2"
"Stat6","Hectd1"
"Stat6","Treml2"
"Stat6","Atp7a"
"Stat6","Neu1"
"Stat6","Usp8"
"Stat6","Znrd1"
"Stat6","Orc5l"
"Stat6","Nup107"
"Stat6","Itsn1"
"Stat6","Ano6"
"Stat6","Usp3"
"Stat6","Usp7"
"Stat6","Il1rap"
"Stat6","Nr1d1"
"Stat6","Nr1d2"
"Stat6","Calr3"
"Stat6","Card6"
"Stat6","Ip6k1"
"Stat6","Cdk7"
"Stat6","Irf2"
"Stat6","Nme6"
"Stat6","Bms1"
"Stat6","Irf7"
"Stat6","Haus8"
"Stat6","Spcs2"
"Stat6","Irf4"
"Stat6","Cstb"
"Stat6","Rpl34"
"Stat6","Arpc5l"
"Stat6","Rmi1"
"Stat6","Tmem154"
"Stat6","Sfpq"
"Stat6","Rpph1"
"Stat6","Pet112l"
"Stat6","Clk1"
"Stat6","Clk3"
"Stat6","Bcas2"
"Stat6","5930416I19Rik"
"Stat6","Scaf1"
"Stat6","Herpud2"
"Stat6","Zbtb11"
"Stat6","Zbtb17"
"Stat6","Pgrmc2"
"Stat6","Mthfr"
"Stat6","AA408296"
"Stat6","Tpp2"
"Stat6","Rad50"
"Stat6","AA415398"
"Stat6","Hist3h2bb"
"Stat6","Ing5"
"Stat6","Vangl2"
"Stat6","Setx"
"Stat6","Ing1"
"Stat6","Fuca2"
"Stat6","Agfg1"
"Stat6","Hist4h4"
"Stat6","Ddit4"
"Stat6","2310003L22Rik"
"Stat6","Gtf2h3"
"Stat6","1700106N22Rik"
"Stat6","Gtf2h1"
"Stat6","Il11ra1"
"Stat6","Zfp36l1"
"Stat6","Gtf2h5"
"Stat6","Arhgap1"
"Stat6","Abhd8"
"Stat6","Ldb1"
"Stat6","Rap1gds1"
"Stat6","Ammecr1l"
"Stat6","Lin54"
"Stat6","Cst7"
"Stat6","Cdc2l1"
"Stat6","D10Wsu102e"
"Stat6","Wdr4"
"Stat6","Gtf2f1"
"Stat6","Csk"
"Stat6","Gtf2f2"
"Stat6","Rspry1"
"Stat6","Kremen2"
"Stat6","Uba6"
"Stat6","Uba3"
"Stat6","Malat1"
"Stat6","Pebp4"
"Stat6","Flnc"
"Stat6","Mapre2"
"Stat6","Gltpd1"
"Stat6","Lrrfip1"
"Stat6","Rara"
"Stat6","Lass2"
"Stat6","Pdcd2"
"Stat6","Lrrfip2"
"Stat6","Lass6"
"Stat6","Sep15"
"Stat6","Ercc6l"
"Stat6","Pdss2"
"Stat6","Clint1"
"Stat6","Rassf3"
"Stat6","Hivep2"
"Stat6","Hivep3"
"Stat6","Tgm1"
"Stat6","Zfp703"
"Stat6","Cnnm2"
"Stat6","Sltm"
"Stat6","Rassf5"
"Stat6","Ggps1"
"Stat6","Abhd10"
"Stat6","Kcnab2"
"Stat6","Med27"
"Stat6","1700052N19Rik"
"Stat6","Depdc1a"
"Stat6","Bbc3"
"Stat6","Depdc1b"
"Stat6","Trove2"
"Stat6","Ggta1"
"Stat6","Cct8"
"Stat6","Ddb1"
"Stat6","Pno1"
"Stat6","Vim"
"Stat6","Snrnp35"
"Stat6","Dcun1d3"
"Stat6","Dtymk"
"Stat6","Hist2h4"
"Stat6","Lamp1"
"Stat6","Depdc5"
"Stat6","Sufu"
"Stat6","Tmem66"
"Stat6","Raly"
"Stat6","Sh3bgrl2"
"Stat6","Sv2c"
"Stat6","Klf16"
"Stat6","5730403B10Rik"
"Stat6","Dqx1"
"Stat6","Pold3"
"Stat6","Pold4"
"Stat6","Airn"
"Stat6","Fam129b"
"Stat6","Hcls1"
"Stat6","Lclat1"
"Stat6","Ralb"
"Stat6","Pim3"
"Stat6","Rapgef3"
"Stat6","Hdac3"
"Stat6","Brwd1"
"Stat6","Hdac5"
"Stat6","Hdac4"
"Stat6","Hdac7"
"Stat6","Wbscr16"
"Stat6","Pros1"
"Stat6","Notch1"
"Stat6","Vapa"
"Stat6","Gstcd"
"Stat6","Cabc1"
"Stat6","2810008D09Rik"
"Stat6","St6galnac5"
"Stat6","St6galnac3"
"Stat6","Pip5kl1"
"Stat6","Rpl22l1"
"Stat6","Epas1"
"Stat6","Clns1a"
"Stat6","Vamp4"
"Stat6","St6gal1"
"Stat6","Tfb1m"
"Stat6","Usp12"
"Stat6","Rars"
"Stat6","Usp16"
"Stat6","Zcchc24"
"Stat6","4930534B04Rik"
"Stat6","Gimap4"
"Stat6","Wnt5b"
"Stat6","Mlx"
"Stat6","Pde3b"
"Stat6","Gimap1"
"Stat6","Coro1b"
"Stat6","Gimap3"
"Stat6","Enthd1"
"Stat6","Kcnd3"
"Stat6","Itpr1"
"Stat6","Ccdc49"
"Stat6","Commd1"
"Stat6","Clcn3"
"Stat6","Hs2st1"
"Stat6","Clcn1"
"Stat6","Clcn7"
"Stat6","Clcn6"
"Stat6","Zfp526"
"Stat6","Hfm1"
"Stat6","Mina"
"Stat6","Ikzf5"
"Stat6","Ikzf4"
"Stat6","Ikzf1"
"Stat6","Ikzf3"
"Stat6","Kpnb1"
"Stat6","Nanp"
"Stat6","Sla"
"Stat6","Mbtd1"
"Stat6","H2afx"
"Stat6","Psme4"
"Stat6","H2afz"
"Stat6","Mcm7"
"Stat6","Dpagt1"
"Stat6","Mcm2"
"Stat6","Fadd"
"Stat6","Cox7b"
"Stat6","H2afj"
"Stat6","Mcm8"
"Stat6","Dvl2"
"Stat6","Scfd2"
"Stat6","Banp"
"Stat6","Znrf3"
"Stat6","2010107G12Rik"
"Stat6","Trerf1"
"Stat6","Ipmk"
"Stat6","Zfp459"
"Stat6","Ap2b1"
"Stat6","Gm5512"
"Stat6","Spry1"
"Stat6","Syp"
"Stat6","Havcr2"
"Stat6","Thumpd3"
"Stat6","Thumpd2"
"Stat6","Maml2"
"Stat6","Maml3"
"Stat6","1700012B15Rik"
"Stat6","2210411K11Rik"
"Stat6","Skp1a"
"Stat6","Fam107b"
"Stat6","1300018I05Rik"
"Stat6","Rcbtb1"
"Stat6","Qk"
"Stat6","Sp100"
"Stat6","Med23"
"Stat6","Mepce"
"Stat6","Cd48"
"Stat6","Tmem134"
"Stat6","Crot"
"Stat6","Rap1a"
"Stat6","Rnf114"
"Stat6","Rnf115"
"Stat6","Phc3"
"Stat6","Phc2"
"Stat6","Brd2"
"Stat6","Ep300"
"Stat6","Pde10a"
"Stat6","Foxn3"
"Stat6","Ncoa2"
"Stat6","H2-D1"
"Stat6","9130011E15Rik"
"Stat6","Chordc1"
"Stat6","Ncoa4"
"Stat6","Hkdc1"
"Stat6","2310007H09Rik"
"Stat6","Wars2"
"Stat6","A930007I19Rik"
"Stat6","Fbxl12"
"Stat6","Atn1"
"Stat6","Fbxl14"
"Stat6","Gpt"
"Stat6","Snord88a"
"Stat6","2010015L04Rik"
"Stat6","Snord88c"
"Stat6","Mtss1"
"Stat6","2610507B11Rik"
"Stat6","Mtch1"
"Stat6","Pip5k1c"
"Stat6","Klf10"
"Stat6","Pip5k1a"
"Stat6","Ppp4r1"
"Stat6","Ier3ip1"
"Stat6","Pds5b"
"Stat6","Ccng2"
"Stat6","Armc9"
"Stat6","Atg5"
"Stat6","1110049B09Rik"
"Stat6","Freq"
"Stat6","Obfc2a"
"Stat6","Armc3"
"Stat6","Net1"
"Stat6","Atpaf2"
"Stat6","1110007L15Rik"
"Stat6","Sclt1"
"Stat6","Ptk2"
"Stat6","Gcnt2"
"Stat6","Smndc1"
"Stat6","Epc1"
"Stat6","Rell2"
"Stat6","Bckdhb"
"Stat6","Rnh1"
"Stat6","Bckdha"
"Stat6","Odc1"
"Stat6","Eif2c2"
"Stat6","Ankrd27"
"Stat6","Hjurp"
"Stat6","1700007K13Rik"
"Stat6","Tubb5"
"Stat6","BC027231"
"Stat6","Gramd3"
"Stat6","Tmem163"
"Stat6","Cnot8"
"Stat6","Hbxip"
"Stat6","Dguok"
"Stat6","Mylip"
"Stat6","Opa3"
"Stat6","U2af2"
"Stat6","Lonrf3"
"Stat6","Ext1"
"Stat6","Dgat1"
"Stat6","Efs"
"Stat6","Gsk3a"
"Stat6","Tbc1d5"
"Stat6","AY074887"
"Stat6","Tbc1d7"
"Stat6","Gm10039"
"Stat6","Irak2"
"Stat6","Ucp2"
"Stat6","Sbk1"
"Stat6","Dmwd"
"Stat6","Itgax"
"Stat6","D17Wsu104e"
"Stat6","Gemin8"
"Stat6","Ngdn"
"Stat6","Pmf1"
"Stat6","Btd"
"Stat6","Ryr1"
"Stat6","Qdpr"
"Stat6","1110003E01Rik"
"Stat6","Itgav"
"Stat6","Cnot6"
"Stat6","Mapk14"
"Stat6","Sppl3"
"Stat6","Sae1"
"Stat6","Ank3"
"Stat6","Lig1"
"Stat6","Lig3"
"Stat6","Spsb2"
"Stat6","Spsb1"
"Stat6","Ankrd28"
"Stat6","Itgae"
"Stat6","Hist1h3g"
"Stat6","E430025E21Rik"
"Stat6","Srrm2"
"Stat6","Vps26a"
"Stat6","Camk1d"
"Stat6","Dak"
"Stat6","Rgs14"
"Stat6","Snord1c"
"Stat6","4732416N19Rik"
"Stat6","Ccdc86"
"Stat6","Mett11d1"
"Stat6","Setbp1"
"Stat6","Limd1"
"Stat6","Fam149b"
"Stat6","E130303B06Rik"
"Stat6","Hnrnpul1"
"Stat6","Gle1"
"Stat6","Gga1"
"Stat6","Hist1h3i"
"Stat6","Plbd2"
"Stat6","Gm7904"
"Stat6","Dip2a"
"Stat6","Itga2"
"Stat6","Nop56"
"Stat6","Itga6"
"Stat6","Man1b1"
"Stat6","Fkbp5"
"Stat6","Fkbp7"
"Stat6","Cdk4"
"Stat6","Cdk6"
"Stat6","Gm14005"
"Stat6","Trip10"
"Stat6","Trip12"
"Stat6","1500031L02Rik"
"Stat6","Zfp868"
"Stat6","Arhgef3"
"Stat6","2010002N04Rik"
"Stat6","C130039O16Rik"
"Stat6","Gm12528"
"Stat6","Uvrag"
"Stat6","Pde1a"
"Stat6","Ptger2"
"Stat6","Srgap3"
"Stat6","Ctse"
"Stat6","Stk19"
"Stat6","Aatf"
"Stat6","5033411D12Rik"
"Stat6","Ccdc109a"
"Stat6","Psmc2"
"Stat6","Enpep"
"Stat6","Ppp3r1"
"Stat6","Gan"
"Stat6","Mxd3"
"Stat6","Suv39h2"
"Stat6","Arpc2"
"Stat6","Zfp623"
"Stat6","Ap2m1"
"Stat6","Tomm34"
"Stat6","Prkcsh"
"Stat6","Ppan"
"Stat6","C3"
"Stat6","Hao1"
"Stat6","Amd2"
"Stat6","Calr"
"Stat6","M6pr"
"Stat6","Flot1"
"Stat6","Tmem11"
"Stat6","Tmem19"
"Stat6","Clpp"
"Stat6","Ypel5"
"Stat6","Evi2a"
"Stat6","9330175E14Rik"
"Stat6","Ap1s2"
"Stat6","Ap1s3"
"Stat6","Crk"
"Stat6","Parp9"
"Stat6","Orai2"
"Stat6","9530082P21Rik"
"Stat6","Orai1"
"Stat6","Mfrp"
"Stat6","Xrra1"
"Stat6","Intu"
"Stat6","Wasl"
"Stat6","Cs"
"Stat6","Cytsa"
"Stat6","Cox7a2"
"Stat6","Ttc27"
"Stat6","Arl5c"
"Stat6","Arl5b"
"Stat6","Znhit3"
"Stat6","Cacna1i"
"Stat6","Ptplad1"
"Stat6","Wwp2"
"Stat6","Rhot2"
"Stat6","Abcg1"
"Stat6","Cacna1b"
"Stat6","Cacna1c"
"Stat6","Cacna1d"
"Stat6","Nfia"
"Stat6","Cacna1f"
"Stat6","Lmln"
"Stat6","Tcerg1"
"Stat6","Ap3d1"
"Stat6","Pltp"
"Stat6","Cdca7"
"Stat6","Zfp512"
"Stat6","Zfp513"
"Stat6","Usp25"
"Stat6","Slc7a1"
"Stat6","Npm1"
"Stat6","Usp22"
"Stat6","Ssh2"
"Stat6","Rfesd"
"Stat6","Mxi1"
"Stat6","Psmf1"
"Stat6","Fzr1"
"Stat6","Kif23"
"Stat6","Shroom3"
"Stat6","Rbks"
"Stat6","Cd7"
"Stat6","Xrn1"
"Stat6","Cd2"
"Stat6","Arid5b"
"Stat6","Pde11a"
"Stat6","Pppde2"
"Stat6","Ctns"
"Stat6","Cd9"
"Stat6","Ttc3"
"Stat6","Med29"
"Stat6","Med28"
"Stat6","Prpf39"
"Stat6","Mrm1"
"Stat6","Rnu7"
"Stat6","2010111I01Rik"
"Stat6","Avl9"
"Stat6","Prpf31"
"Stat6","Nras"
"Stat6","Pmepa1"
"Stat6","Nrap"
"Stat6","Fem1b"
"Stat6","Ecd"
"Stat6","A230046K03Rik"
"Stat6","Ndufs6"
"Stat6","Tmem222"
"Stat6","Dynlrb1"
"Stat6","Diap1"
"Stat6","Sphk2"
"Stat6","Sphk1"
"Stat6","Kdm4b"
"Stat6","N4bp1"
"Stat6","Ramp1"
"Stat6","Fyco1"
"Stat6","Spns1"
"Stat6","Tiparp"
"Stat6","Slc5a6"
"Stat6","Uchl5"
"Stat6","1810011H11Rik"
"Stat6","Klhdc10"
"Stat6","Fggy"
"Stat6","Pogk"
"Stat6","Atic"
"Stat6","Utp3"
"Stat6","Mtch2"
"Stat6","Gm4659"
"Stat6","3230401D17Rik"
"Stat6","Metrnl"
"Stat6","Meaf6"
"Stat6","Megf11"
"Stat6","Pogz"
"Stat6","Ankrd24"
"Stat6","Coro2b"
"Stat6","Cnot1"
"Stat6","Eprs"
"Stat6","Cnot4"
"Stat6","Trim8"
"Stat6","Mobkl2a"
"Stat6","Cenpt"
"Stat6","Ube2j2"
"Stat6","Cd33"
"Stat6","Sval1"
"Stat6","1810058I24Rik"
"Stat6","Cd37"
"Stat6","Commd10"
"Stat6","Ech1"
"Stat6","Tmem55b"
"Stat6","Gak"
"Stat6","Hist1h3d"
"Stat6","Auh"
"Stat6","Cited2"
"Stat6","Npc2"
"Stat6","Pfdn1"
"Stat6","Pef1"
"Stat6","Mta3"
"Stat6","Nceh1"
"Stat6","Ehd4"
"Stat6","Ehd2"
"Stat6","Ehd1"
"Stat6","Slc6a2"
"Stat6","Atg16l1"
"Stat6","Atg16l2"
"Stat6","Syngr1"
"Stat6","Jmjd6"
"Stat6","Ttf1"
"Stat6","Scand1"
"Stat6","Slc35a5"
"Stat6","Mrps18b"
"Stat6","Slc35a1"
"Stat6","Olfr524"
"Stat6","Lfng"
"Stat6","Tnfrsf13b"
"Stat6","Atxn3"
"Stat6","Fbxl22"
"Stat6","Atxn1"
"Stat6","D19Bwg1357e"
"Stat6","Zfp292"
"Stat6","Plscr2"
"Stat6","2810008M24Rik"
"Stat6","Zfp295"
"Stat6","Plscr1"
"Stat6","Aurkaip1"
"Stat6","Slc6a4"
"Stat6","Nme1"
"Stat6","Eml4"
"Stat6","Cul7"
"Stat6","Arc"
"Stat6","Oxsr1"
"Stat6","Aldh16a1"
"Stat6","D430020J02Rik"
"Stat6","Olfr433"
"Stat6","Mtap"
"Stat6","Cd3g"
"Stat6","C87436"
"Stat6","BC031353"
"Stat6","Eml1"
"Stat6","Fam76b"
"Stat6","Camk2d"
"Stat6","Synrg"
"Stat6","Kat2b"
"Stat6","Rpl14"
"Stat6","1810026J23Rik"
"Stat6","Refbp2"
"Stat6","Rpl10"
"Stat6","Rpl11"
"Stat6","Rpl12"
"Stat6","Ankhd1"
"Stat6","Ubxn4"
"Stat6","Ubxn6"
"Stat6","Rpl18"
"Stat6","Rpl19"
"Stat6","Hspbp1"
"Stat6","Gm10069"
"Stat6","Pibf1"
"Stat6","Rragc"
"Stat6","4930486G11Rik"
"Stat6","Ogfod2"
"Stat6","Cubn"
"Stat6","Cpeb4"
"Stat6","Rragb"
"Stat6","Xkr9"
"Stat6","Tjp3"
"Stat6","Rai14"
"Stat6","Cpeb2"
"Stat6","Dis3"
"Stat6","Pet117"
"Stat6","Rint1"
"Stat6","Lyrm7"
"Stat6","Pskh1"
"Stat6","Lyrm5"
"Stat6","Lnpep"
"Stat6","Hc"
"Stat6","Ddc"
"Stat6","Tmem175"
"Stat6","Tmem173"
"Stat6","4930523C07Rik"
"Stat6","C2cd3"
"Stat6","1500002O20Rik"
"Stat6","Emilin2"
"Stat6","Atf4"
"Stat6","Grap"
"Stat6","Tctn3"
"Stat6","Fam20b"
"Stat6","Slco2a1"
"Stat6","Muc4"
"Stat6","Plin3"
"Stat6","Pdxk"
"Stat6","Yipf1"
"Stat6","Tmem185b"
"Stat6","Myst2"
"Stat6","Elf2"
"Stat6","Patl2"
"Stat6","Elf4"
"Stat6","Gusb"
"Stat6","Spag9"
"Stat6","Hk2"
"Stat6","Ppt1"
"Stat6","Hk1"
"Stat6","Unc80"
"Stat6","Wdsub1"
"Stat6","Slc26a2"
"Stat6","Smarcd2"
"Stat6","Slc26a8"
"Stat6","Atp5d"
"Stat6","Rtn4rl1"
"Stat6","Junb"
"Stat6","Pecam1"
"Stat6","Grhl1"
"Stat6","Sod1"
"Stat6","Gbp2"
"Stat6","Ccrk"
"Stat6","Gbp6"
"Stat6","Rock2"
"Stat6","Mkl1"
"Stat6","1190005I06Rik"
"Stat6","Gpc2"
"Stat6","Ust"
"Stat6","Psmd3"
"Stat6","Socs1"
"Stat6","Lef1"
"Stat6","Fbxw4"
"Stat6","Bbs9"
"Stat6","Tgfb1"
"Stat6","0610037L13Rik"
"Stat6","1190007I07Rik"
"Stat6","Socs3"
"Stat6","Vpreb1"
"Stat6","Kif9"
"Stat6","Pard6b"
"Stat6","Bbs7"
"Stat6","Herc3"
"Stat6","4933403G14Rik"
"Stat6","Insr"
"Stat6","Prkar2b"
"Stat6","Eif4a3"
"Stat6","Ktelc1"
"Stat6","Agpat3"
"Stat6","Ksr2"
"Stat6","Ivns1abp"
"Stat6","Man1a2"
"Stat6","Nr1h3"
"Stat6","St3gal3"
"Stat6","St3gal2"
"Stat6","St3gal1"
"Stat6","Exoc1"
"Stat6","Bcl2l11"
"Stat6","St3gal6"
"Stat6","St3gal5"
"Stat6","Eif5a"
"Stat6","Znfx1"
"Stat6","Dtna"
"Stat6","Rtkn2"
"Stat6","H6pd"
"Stat6","Hist1h2bk"
"Stat6","Ccr1"
"Stat6","Acbd7"
"Stat6","Ccr5"
"Stat6","Ccr6"
"Stat6","Ccr7"
"Stat6","Ccr8"
"Stat6","Ccr9"
"Stat6","Best1"
"Stat6","Hbs1l"
"Stat6","Opa1"
"Stat6","Fam160a2"
"Stat6","Zmym6"
"Stat6","Lmnb1"
"Stat6","Gm885"
"Stat6","9630058J23Rik"
"Stat6","Afmid"
"Stat6","Snrpa1"
"Stat6","3110082I17Rik"
"Stat6","Zkscan6"
"Stat6","Mmachc"
"Stat6","Tomm20"
"Stat6","Tomm22"
"Stat6","Zfand3"
"Stat6","Igf2r"
"Stat6","Rnu73b"
"Stat6","Rnu73a"
"Stat6","6430571L13Rik"
"Stat6","Dhx8"
"Stat6","Dhx9"
"Stat6","Crkrs"
"Stat6","2400001E08Rik"
"Stat6","Napa"
"Stat6","Twsg1"
"Stat6","0610031J06Rik"
"Stat6","Bahcc1"
"Stat6","Metap2"
"Stat6","Id2"
"Stat6","Id3"
"Stat6","Id1"
"Stat6","Polr3d"
"Stat6","Polr3e"
"Stat6","Polr3b"
"Stat6","Polr3c"
