Unnamed: 0,gene,beta_th1,beta_th2,p_th1,p_th2,padj_th1,padj_th2,th1_sig,th2_sig,category,model,angle,clust_new
211,Smpdl3b,-0.2193411053089399,0.3619735738657452,0.0795328553136373,2.78612284280325e-05,0.177047051828619,0.0001698208208946,ns,sig,Th2like,Th1/2,2.1155858480611536,Superpos
212,Snx10,0.0558132167471451,0.3312541568156359,0.214415903640614,0.0007042987041122,0.343065445824982,0.0018212168510376,ns,sig,Th2like,Th1/2,1.4038735231299138,Th2like
213,Sp100,0.0903281868469897,0.2877877588630583,0.201460335321132,0.000542036076719,0.328495833389871,0.0015006770149627,ns,sig,Th2like,Th1/2,1.2666630632447615,Th2like
214,Sp100.1,0.2180195047411678,0.2479064330311467,0.0389219127127766,0.0153794834530114,0.111955164656975,0.0234354033569698,ns,sig,Th2like,Th1/2,0.8494556363621827,Superpos
215,Spsb1,0.03270602413631,0.3085466541513488,0.572481582493483,0.0001768109576446,0.694574810987354,0.0006200493857125,ns,sig,Th2like,Th1/2,1.46519042443028,Th2like
216,St3gal1,0.1992349370278817,0.3065309884462912,0.323585475276567,6.6055853268638e-06,0.465436458534761,7.04595768198805e-05,ns,sig,Th2like,Th1/2,0.9944445114181811,Superpos
217,St3gal1.1,-0.1628763398750639,0.339848232514839,0.391246696973586,1.59059758449124e-05,0.544343230571946,0.0001197626416558,ns,sig,Th2like,Th1/2,2.0177163154043196,Superpos
218,St3gal6,0.3751248139376965,0.171177091083882,0.0002317316750222,0.0018635043842868,0.0031222794108257,0.0038785131900604,sig,sig,Superpos,Th1/2,0.4280974945515194,Superpos
219,Stambpl1,-0.0593997318366625,0.3586493278990156,0.712955313257853,0.0001429482419764,0.816052590515854,0.0005303586948693,ns,sig,Th2like,Th1/2,1.7349270778858892,Th2like
220,Stat1,0.2990915563192283,0.1508668620816531,0.0048431605970322,0.0257462423873926,0.0243582585097786,0.0366168780620695,sig,sig,Superpos,Th1/2,0.4671749529366611,Superpos
221,Stat2,0.1984196800144787,0.1658750407481471,0.0427788502984205,0.161811324861034,0.117461505280148,0.189149311253081,ns,ns,Ind,Th1/2,0.6962986763839982,Superpos
222,Suhw2,-0.0660442585697219,0.4163667696487627,0.745886523276895,0.0025793008718379,0.828462776967667,0.005002280478716,ns,sig,Th2like,Th1/2,1.7281061247458296,Th2like
223,Sypl.1,0.2201685215339175,0.3264413700885678,0.186214342465484,0.004288160130751,0.318686163993565,0.0077307675596639,ns,sig,Th2like,Th1/2,0.9774243073485839,Superpos
224,Tap1,0.1445757449808961,0.2109481586663331,0.436715670345945,0.0805950232712981,0.587913555238694,0.0996730722582237,ns,ns,Ind,Th1/2,0.9699625734753219,Superpos
225,Tap2,-0.024126475456223,0.3285277647731759,0.878097574703917,0.0026444108140789,0.914620184405821,0.0050899937474001,ns,sig,Th2like,Th1/2,1.6441028937647266,Th2like
226,Tapbpl.2,0.3256697304492401,0.1446456400522284,0.0242291306852334,0.0466795902391892,0.0781500507225281,0.0622025723691915,ns,ns,Ind,Th1/2,0.41797696269915197,Superpos
227,Tarbp2.1,0.0331399204165673,0.284167600293319,0.747558208904418,0.001385054303563,0.828462776967667,0.0030048635738316,ns,sig,Th2like,Th1/2,1.454699716432807,Th2like
228,Tdrd7,0.154884026621228,0.2378093644906616,0.0003039632112683,0.004736194207368,0.0037054562897473,0.0084199008130988,sig,sig,Superpos,Th1/2,0.9935113449331547,Superpos
229,Tec,0.1363648425604371,0.2680956317440175,0.272365522340747,0.0012104545649371,0.414370400270508,0.0026945771184687,ns,sig,Th2like,Th1/2,1.1002586159819625,Superpos
230,Tiam1,-0.1545238744443522,0.3573080991746002,0.278314402551272,1.34225012156244e-05,0.416657819024126,0.0001048057801385,ns,sig,Th2like,Th1/2,1.97897434624238,Superpos
231,Timd2,-0.464911298857364,0.2223578021527441,0.055067328626349,6.1984655119079e-06,0.140972361283453,6.89916161325401e-05,ns,sig,Th2like,Th1/2,2.6954714897814256,Superpos
232,Tlr7,-0.0549745884890275,0.3143274921212849,0.367472076175498,0.0010836700328371,0.516883799455646,0.0024769600750563,ns,sig,Th2like,Th1/2,1.7439409812714823,Th2like
233,Tmem38b,-0.0595614044775663,0.3767811718028406,0.23128062156523,0.0008713724421173,0.361023409272554,0.0021244890017337,ns,sig,Th2like,Th1/2,1.7275785328912148,Th2like
234,Tmem65,0.1700455037407121,0.3246973204795763,0.0473610562448434,3.06045202135476e-05,0.124994127821442,0.0001703208081449,ns,sig,Th2like,Th1/2,1.0883653122244936,Superpos
235,Tnfsf13b,0.4543506520732959,0.1167440325903305,0.0053162314831177,0.00456519248215,0.0256784011260028,0.0081726522757371,sig,sig,Superpos,Th1/2,0.25150624417974554,Th1like
236,Trex1.1,0.0202865722410343,0.4355256253162552,0.714046016701372,0.000341119696458,0.816052590515854,0.0010406183772942,ns,sig,Th2like,Th1/2,1.5242504554676957,Th2like
237,Trim21,0.0050533853721839,0.3222837448693609,0.960172357961701,0.0001267827337902,0.979299297363328,0.0004917633310652,ns,sig,Th2like,Th1/2,1.5551176853127213,Th2like
238,Trim25,0.200364451709435,-0.091833411364234,0.0015679436039926,0.568766149959932,0.0112027111628485,0.589490422630537,sig,ns,Th1like,Th1/2,-0.4297610596145441,Superpos
239,Trim34,0.0848797361527108,0.3241667636393328,0.0912505211738548,0.0003123312876424,0.196303642189133,0.0010086614867281,ns,sig,Th2like,Th1/2,1.3147058075891631,Th2like
240,Trim34.1,0.0714165340994456,0.3133971431408056,0.165843589925572,0.0011811891078634,0.299728842052938,0.0026759682443632,ns,sig,Th2like,Th1/2,1.3467435897152251,Th2like
241,Tspan6,0.308134780126337,0.1769845945921846,0.0569383292937321,0.0125736147317007,0.143958317518363,0.0198209618566887,ns,sig,Th2like,Th1/2,0.5213636686109301,Superpos
242,Tspan6.1,0.1906569681736483,0.2242130204402106,0.0021464983625929,2.74372104609946e-05,0.013402526361556,0.0001698208208946,sig,sig,Superpos,Th1/2,0.8661057665398576,Superpos
243,Ttc27,0.3902800974806821,0.1671679524227189,0.0852321722072079,0.244067593409431,0.187446702814594,0.276465946516878,ns,ns,Ind,Th1/2,0.4046862403557845,Superpos
244,Ube2f.1,0.3921908156726059,0.1188634007567174,0.0001993716057601,0.046914577847148,0.0030023018279175,0.0622025723691915,sig,ns,Th1like,Th1/2,0.2942758977203692,Th1like
245,Ube2f.2,0.2927011135903002,-0.0146240176541677,0.0677680206647919,0.932835138211591,0.159161589818227,0.932835138211591,ns,ns,Ind,Th1/2,-0.0499207787833928,Th1like
246,Ube2l6,0.0863237525597993,0.2524533814507403,0.546795369129675,0.5010499449332,0.672978915851908,0.523546064909793,ns,ns,Ind,Th1/2,1.241320430492665,Th2like
247,Ube2q2.2,0.2453817153805356,0.2830901265476173,0.1703638375126,0.0126203780571885,0.304987009812766,0.0198209618566887,ns,sig,Th2like,Th1/2,0.8566311174004857,Superpos
248,Usp18,0.1223939059269373,0.2175268786148898,0.0151767084514965,0.0435589463718328,0.0555033909083301,0.0594853792560089,ns,ns,Ind,Th1/2,1.0582845202757325,Superpos
249,Usp18.1,0.151046677451406,0.3684637592576397,0.0276802650223466,0.0527212796423199,0.0843589029252468,0.0678223496906226,ns,ns,Ind,Th1/2,1.1817536130059716,Th2like
250,Vezf1,0.1594160607059388,0.2347786340088249,0.0057265806159403,0.0020365451069218,0.0261600826641504,0.0041604270820013,sig,sig,Superpos,Th1/2,0.9742998054417209,Superpos
251,Wipi2,0.1370423563599848,0.3048495082257724,0.219567184881001,0.041836531865937,0.349125461674138,0.0575814632133326,ns,ns,Ind,Th1/2,1.1483241612241954,Superpos
252,Zbp1.1,-0.0419587724624185,0.1292748005542725,0.553944785649625,0.460079680512072,0.678516101082794,0.484692996753459,ns,ns,Ind,Th1/2,1.8846396094756401,Th2like
253,Zbtb32,0.106043393855238,0.4674800205729085,0.0667998629522645,0.0100014407592743,0.159161589818227,0.0161558455569741,ns,sig,Th2like,Th1/2,1.3477307778308845,Th2like
254,Zbtb32.1,0.1678489148510297,0.2873063443008078,0.0048526218124949,0.0008153819093146,0.0243582585097786,0.0020265802794617,sig,sig,Superpos,Th1/2,1.0420636869897915,Superpos
255,Zfp768,0.2630095829462378,0.1926211105733248,0.0864789765964158,0.0179531318265656,0.187615406853241,0.0271952766130224,ns,sig,Th2like,Th1/2,0.6321240381130767,Superpos
256,Znfx1,0.0737778356769675,0.3119745193220193,0.437723441043545,0.0001229881426604,0.587913555238694,0.0004846280136185,ns,sig,Th2like,Th1/2,1.3385759060507576,Th2like
257,1110067D22Rik,0.6466691827885218,-0.0988829877456756,2.77999894600794e-05,0.262351230984209,0.0001579691847963,0.515216685102666,sig,ns,Th1like,Th0,-0.15173590468139975,Th1like
258,2010001M09Rik,0.5373049363879161,-0.1323453850251365,0.0172199156969711,0.209778998018161,0.022041492092123,0.443829946220241,sig,ns,Th1like,Th0,-0.24150588721148517,Th1like
259,2310004I24Rik,0.2488015962760014,0.0151107335244419,0.0038657047354462,0.897076057866827,0.0061467106352437,0.952910667277625,sig,ns,Th1like,Th0,0.060659559559860195,Th1like
260,2510009E07Rik,0.4424922425254221,0.0066745036639447,0.0064980998546064,0.948384704658824,0.0094607306162443,0.972375997460283,sig,ns,Th1like,Th0,0.01508274471066899,Th1like
261,2510009E07Rik.2,0.3519811524409241,0.0712055930957977,0.0008359281916209,0.325745114319714,0.0016211940685982,0.577647524129963,sig,ns,Th1like,Th0,0.19960558734921208,Th1like
262,4930539E08Rik,0.2378247038361373,0.1330959923514658,2.50223935431791e-05,0.0993014737059626,0.0001579691847963,0.288388530323965,sig,ns,Th1like,Th0,0.5102135037007657,Superpos
263,5730469M10Rik,0.4208460038207586,0.0381122659207139,0.0006458439245833,0.091425243936483,0.0013226883575467,0.27214956334581,sig,ns,Th1like,Th0,0.09031471166201586,Th1like
264,9930111J21Rik,0.7149787821909996,-0.1031136951515114,0.0001003191732219,0.314970633724213,0.0003300198732122,0.564542734882445,sig,ns,Th1like,Th0,-0.1432316525496522,Th1like
265,Actr3b,-0.1832528002531721,0.6629950838880252,0.276777499910438,3.11540132454646e-06,0.304098884021769,0.0003987713695419,ns,sig,Th2like,Th0,1.8404649840126313,Th2like
266,Adar,0.3944232676581115,0.5160741568955024,0.000349665313214,0.0079116350942288,0.0007921621255113,0.0550994369726616,sig,ns,Th1like,Th0,0.9182207951525854,Superpos
267,Adora3.1,-0.0280213375648931,0.0060670771506992,0.831055951682911,0.768348601305587,0.844247315995338,0.870341778470045,ns,ns,Ind,Th0,2.928367612253731,Th1like
268,Aff4,0.4251097802858823,0.0595891807509072,0.0005864198671986,0.275852001174924,0.0012305203770724,0.529780146360956,sig,ns,Th1like,Th0,0.13926622899935903,Th1like
269,AI451557,0.8893426880534212,-0.0629300941660146,7.80536819375026e-05,0.128279848930422,0.0002895904721159,0.32839641326188,sig,ns,Th1like,Th0,-0.07064248559729368,Th1like
270,AI451617,0.4509831977943632,0.7197631806118356,7.92166487632143e-08,0.0051505778949076,2.02794620833829e-05,0.0454671703826327,sig,sig,Superpos,Th0,1.0110676402743248,Superpos
271,Akr1c18,0.4711896985785532,0.1429331264691578,0.0001210300810367,0.0009267709291183,0.0003617710112002,0.0148283348658929,sig,sig,Superpos,Th0,0.2945229393036819,Th1like
272,Amica1,0.5640038182685535,0.185518477300622,5.43015503544648e-06,0.342888352240705,5.15387565142957e-05,0.581320650156427,sig,ns,Th1like,Th0,0.3177834553025864,Th1like
273,Antxr2,0.5639592025501268,-0.0069613660641675,4.41937597246327e-05,0.869059530990422,0.000202028615884,0.950765982622,sig,ns,Th1like,Th0,-0.012343113654375975,Th1like
274,Aqp9,0.1830815792878174,0.0130604301243122,4.52756465015657e-05,0.645302088802718,0.0002033432544631,0.801027012301761,sig,ns,Th1like,Th0,0.0712160288274731,Th1like
275,Armcx6.1,0.1809880677476652,-0.0170667353060248,2.99835081097235e-05,0.134268970219464,0.0001633144271508,0.340325310655275,sig,ns,Th1like,Th0,-0.09401955453189295,Th1like
276,Atp10a,0.6529100884115369,0.0748955341162171,9.36400384984973e-05,0.504626956400172,0.0003196246647415,0.705926234089858,sig,ns,Th1like,Th0,0.11421113190882554,Th1like
277,BC006779,0.566191201574335,0.0167441815591364,3.62004675379021e-05,0.730652419367748,0.0001742611864999,0.842554141252899,sig,ns,Th1like,Th0,0.0295647524612771,Th1like
278,BC094916,0.556473382425539,-0.0548389352629516,0.0007963329612953,0.629979451541078,0.0015721900866953,0.790562448992725,sig,ns,Th1like,Th0,-0.09823010465744775,Th1like
279,BC094916.1,0.4965073062327547,-0.0163257387266295,8.53704492715426e-05,0.713696926618778,0.0003078145776551,0.830483696429123,sig,ns,Th1like,Th0,-0.03286932276124854,Th1like
280,Bst2,0.436879144223434,-0.1948598441818134,0.0023882114084071,0.295494358930502,0.0040488882155776,0.544219826519486,sig,ns,Th1like,Th0,-0.4195449733254115,Superpos
281,Bzrap1,0.3816270746228102,-0.0063701234730412,0.0028433374824357,0.79323220456133,0.0047265869837893,0.890646685823248,sig,ns,Th1like,Th0,-0.01669046137969082,Th1like
282,C030048B08Rik.1,0.4450458322502068,0.114224228948542,0.0004326815224159,0.167152562197087,0.0009628769333275,0.396213480763465,sig,ns,Th1like,Th0,0.2512344072507052,Th1like
283,C730027P07Rik,-0.1059391760739065,0.0301188969363056,0.567500922722667,0.108858339674014,0.595410804168044,0.293344578489975,ns,ns,Ind,Th0,2.864597630790857,Th1like
284,Casp1,0.4450036822540983,-0.0273915787911179,0.0001030887980451,0.749125585422982,0.0003340599025259,0.854206452348423,sig,ns,Th1like,Th0,-0.06147603752000298,Th1like
285,Casp6,0.2996598027889854,-0.0529175851321257,0.0084425268572274,0.496183563572182,0.0117461243230991,0.70568329041377,sig,ns,Th1like,Th0,-0.17479013970592905,Th1like
286,Ccr5,0.0253178469373272,0.0620568462294349,0.0864067874071447,0.315350043313241,0.0987506141795939,0.564542734882445,ns,ns,Ind,Th0,1.1834310781264832,Th2like
287,Ccr5.1,0.0373721706945095,-0.0528967822818982,0.0723252727350576,0.599639988461737,0.0834021163070934,0.763720582319426,ns,ns,Ind,Th0,-0.9557137639583478,Superpos
288,Ccr5.2,0.0983111067664115,0.2476234276534353,0.001448250462878,0.0034922618332577,0.0025746674895609,0.0371766170163613,sig,sig,Superpos,Th0,1.192862760782648,Th2like
289,Cd79b.1,0.2991555586723576,0.1842540751631677,0.0684651379138203,0.206648715611407,0.079308033058543,0.440850593304335,ns,ns,Ind,Th0,0.5520388137019008,Superpos
290,Cd80,0.5645158237107379,0.0332451360065933,3.19384535243887e-05,0.727120858837133,0.0001681007988911,0.842275745983285,sig,ns,Th1like,Th0,0.05882347457904756,Th1like
291,Cd86,0.8064722123866279,-0.1136884486850882,0.0002546115191131,0.0676461898400387,0.0005979866870914,0.228354878287293,sig,ns,Th1like,Th0,-0.14004724202238236,Th1like
292,Cd86.1,0.7051080810215713,-0.1586821217574179,0.0001716791149481,0.0243822601296203,0.0004363012116575,0.113139595673821,sig,ns,Th1like,Th0,-0.22135872287658462,Th1like
293,Cd86.2,0.9034005478230848,-0.127979946781759,4.82206477560448e-05,0.0205336813893004,0.0002128359625094,0.103071028150214,sig,ns,Th1like,Th0,-0.14072824343934917,Th1like
294,Cdc42se1.1,0.4539607981993886,0.0372514256672597,0.0074195615831402,0.614514235203794,0.0105986599894912,0.774953912375228,sig,ns,Th1like,Th0,0.0818752403242382,Th1like
295,Ch25h,0.1094836546896276,0.2892649970932775,0.0098147835046903,0.0707365990529683,0.0134362811615012,0.235176225422856,sig,ns,Th1like,Th0,1.2089702149518182,Th2like
296,Clec2e,0.4449306982935775,0.0030164757739708,0.0004546989562494,0.93869421565079,0.0009948968615373,0.972103732102369,sig,ns,Th1like,Th0,0.006779549198761084,Th1like
297,Clpx,0.3550201573741182,-0.0197028271362354,0.0178514001209569,0.686708249306069,0.0226235565889355,0.821482765525017,sig,ns,Th1like,Th0,-0.05544089757973234,Th1like
298,Cox7a1,0.3591002459964126,0.132633299108527,0.000268841470842,0.0014876736331992,0.0006256674230506,0.0200444447420525,sig,sig,Superpos,Th0,0.3538071448653839,Th1like
299,Csprs,0.6067639242335878,0.0272997195149637,2.77650193392218e-06,0.679158290845315,4.44240309427549e-05,0.820239120775103,sig,ns,Th1like,Th0,0.04496200209299718,Th1like
300,Ctsw,0.1720616581685963,0.2912465134154349,0.0001471952086823,5.63932828923683e-07,0.0004074342877959,0.0001443668042044,sig,sig,Superpos,Th0,1.0371862578564441,Superpos
301,Cuedc1,0.4561505524937991,0.0976473302643958,0.0001313944496783,0.0018763301223428,0.0003779435855917,0.0240170255659878,sig,sig,Superpos,Th0,0.2108853644522066,Th1like
302,Cxcr3,0.2181024529926601,0.3187666597455811,0.0077039638471942,0.0012333055438668,0.0108363447520973,0.0185721305429358,sig,sig,Superpos,Th0,0.9707483592388624,Superpos
303,D14Ertd668e.1,0.5720100571300115,0.0085414131238024,3.41876657455839e-06,0.878712898598551,4.63220171576195e-05,0.951337215170677,sig,ns,Th1like,Th0,0.014931168198257915,Th1like
304,D330045A20Rik,0.0590527003134344,0.0019887259516902,0.744973786268255,0.818608371596333,0.765916824436439,0.911146709255049,ns,ns,Ind,Th0,0.03366441525510385,Th1like
305,D330045A20Rik.1,0.104225626004155,0.0285519264876371,0.513920752142692,0.101386592692019,0.543651704745988,0.288388530323965,ns,ns,Ind,Th0,0.26738367006911024,Th1like
306,D330045A20Rik.2,0.0168068421377863,0.0019739972239915,0.94349588751006,0.917484733342231,0.947195871382648,0.96447228173969,ns,ns,Ind,Th0,0.11691634438170738,Th1like
307,Dbndd2.2,0.5798242939518397,-0.1354343696563079,0.0013520945073026,0.0373699002209263,0.0024548666231878,0.149479600883705,sig,ns,Th1like,Th0,-0.22946423363771862,Th1like
308,Ddx26b,0.4257178675646402,0.0763924761170505,4.5262672196335e-06,0.086379815442795,5.15387565142957e-05,0.266424491004283,sig,ns,Th1like,Th0,0.17755424202307704,Th1like
309,Ddx58,0.635779863099992,-0.0350444675392834,0.000183658033635,0.699440272429158,0.0004520813135632,0.826908418280275,sig,ns,Th1like,Th0,-0.05506472081250897,Th1like
