,gene,Th1,Th2,category,model,angle,clust_new
645,Ptger2.1,0.0230187967322052,0.867761869159318,Th2like,Th1/2,1.5442759175933933,Th2like
646,Ptk2b,0.0605963876317918,0.818884013259835,Th2like,Th1/2,1.496932209557902,Th2like
647,Ptpla,0.3047757540517,0.708016943838219,Th2like,Th1/2,1.1643068017561782,Superpos
648,Ptpn12,0.0239862500442041,0.829609732912393,Th2like,Th1/2,1.5418916879931852,Th2like
649,Ptprk,0.568873728879321,0.240025826051898,Th1like,Th1/2,0.399268851975033,Superpos
650,Pxmp4,0.759915643046492,0.410119972467922,Ind,Th1/2,0.4948943400438183,Superpos
651,Pygl.1,0.303721085135946,0.550875044105234,Th2like,Th1/2,1.066922626501597,Superpos
652,R3hdm1.1,0.323375471667851,0.879627688908117,Th2like,Th1/2,1.2185046885005115,Th2like
653,R74862,-0.131710500688749,0.910158448234104,Th2like,Th1/2,1.7145102922535993,Th2like
654,Rab31,0.718577105720843,0.933198668278726,Superpos,Th1/2,0.9146081025019024,Superpos
655,Rab33a,0.315618061509973,1.00941382483388,Superpos,Th1/2,1.2677524023054632,Th2like
656,Rab6ip1,0.0076836735055867,0.646146196629074,Th2like,Th1/2,1.5589053470183483,Th2like
657,Rabgap1l,0.575871277736815,0.458620685561848,Th2like,Th1/2,0.6725385619419445,Superpos
658,Rabgap1l.1,0.0436390119198765,0.832597622724744,Th2like,Th1/2,1.5184311557175105,Th2like
659,Rad50,1.10703321937107,0.32159216378782,Th1like,Th1/2,0.28271775061373544,Th1like
660,Rai14.1,2.02329393322942,0.0510198898537628,Th1like,Th1/2,0.025210909455516847,Th1like
661,Ralb,0.547948884456279,0.432040472665459,Ind,Th1/2,0.6676699237782938,Superpos
662,Rap1b,0.505716844533356,0.396965949296316,Ind,Th1/2,0.6655008039030227,Superpos
663,Rap1gap,0.668143524043714,0.711503112114694,Th2like,Th1/2,0.8168158609839187,Superpos
664,Rapgef5,-0.390802151458308,0.904918137094355,Th2like,Th1/2,1.978466993878042,Superpos
665,Rapsn,0.227835872142835,0.998157917386905,Th2like,Th1/2,1.3463846237933803,Th2like
666,Rasa1,0.105694106129548,0.981105911308094,Th2like,Th1/2,1.4634806480945466,Th2like
667,Rasa3,0.506693725355524,0.591147615982933,Superpos,Th1/2,0.8621741808307242,Superpos
668,Rasgrp4.1,0.0812838711619183,0.821586301592934,Th2like,Th1/2,1.4721819628262516,Th2like
669,Rbm43,0.127536501718652,0.896613421140248,Th2like,Th1/2,1.429501709852577,Th2like
670,Rbms2.2,0.522319850767192,0.688381893828325,Th2like,Th1/2,0.9217093963411279,Superpos
671,Rbms2.3,0.359818067170006,0.665506033797891,Th2like,Th1/2,1.0751457280748236,Superpos
672,Rbpj.1,0.408781134794604,0.807827455165705,Th2like,Th1/2,1.102340099900357,Superpos
673,Renbp,0.168274509784764,0.940133280330414,Th2like,Th1/2,1.3936818079467859,Th2like
674,Repin1,-0.0531369698002142,0.882684321082861,Th2like,Th1/2,1.6309230551025757,Th2like
675,Repin1.1,0.0162405468884444,0.886543773909068,Th2like,Th1/2,1.5524794302759182,Th2like
676,Retsat,0.072569641093921,1.00681275032305,Th2like,Th1/2,1.498842175303779,Th2like
677,Retsat.1,0.142303032807446,0.913129817624339,Th2like,Th1/2,1.4161988956316485,Th2like
678,Rexo2,-0.0824796647680748,1.07715631008807,Th2like,Th1/2,1.647218875562311,Th2like
679,Rhbdf1,0.471512818263697,0.372863863305293,Superpos,Th1/2,0.6690949003279173,Superpos
680,Rhobtb1,0.387737748951478,0.753572108570026,Superpos,Th1/2,1.095589995796815,Superpos
681,Rhoh,1.30817784194396,-0.0901164920495037,Ind,Th1/2,-0.06877837759363295,Th1like
682,Ripk3,0.122921756238825,0.68874221600614,Th2like,Th1/2,1.3941830467831484,Th2like
683,Rnasen,0.501358742235624,0.509681136253454,Ind,Th1/2,0.7936294965359376,Superpos
684,Rnf213,0.139298632021818,0.777702139889315,Th2like,Th1/2,1.3935601071017536,Th2like
685,Rnf26,0.305896281429315,0.604607774986432,Th2like,Th1/2,1.1024066691423866,Superpos
686,Rpl7a,0.696153497189321,0.529088022760965,Ind,Th1/2,0.6498807975016517,Superpos
687,Rps24.1,0.888299823969582,0.174841280727408,Ind,Th1/2,0.19434262715338177,Th1like
688,Rps6ka5.1,0.382566404510952,0.708349443522626,Th2like,Th1/2,1.0755999932836884,Superpos
689,Rras,0.64724830613903,0.499370466112158,Th2like,Th1/2,0.6571375326999832,Superpos
690,Rrm2b.1,0.324103190905264,0.671664714033557,Th2like,Th1/2,1.1212163235773942,Superpos
691,Rsad2,0.0608144754778645,0.604152096240762,Th2like,Th1/2,1.4704733907087424,Th2like
692,Rtp4,0.0724006532071977,1.56662875799646,Th2like,Th1/2,1.5246148844616532,Th2like
693,Rxra,0.222951683429491,0.647144380566306,Th2like,Th1/2,1.239015235614931,Th2like
694,S100a1,0.415285745652077,0.729483307203142,Superpos,Th1/2,1.0532657216017371,Superpos
695,S100a13,0.910565757862176,0.271092551136495,Ind,Th1/2,0.289362645118982,Th1like
696,Samhd1,0.360755247844125,0.34616542064015,Th2like,Th1/2,0.7647625293443276,Superpos
697,Sccpdh,0.320309110136872,0.726416631158803,Th2like,Th1/2,1.1554987792441656,Superpos
698,Scin,-0.0569043583106606,1.07647284614002,Th2like,Th1/2,1.6236090318626846,Th2like
699,Scly,0.523170712074304,0.580143938142782,Ind,Th1/2,0.8369905781924505,Superpos
700,Sco1,0.235786897113971,0.639818184003598,Superpos,Th1/2,1.2177173062186013,Th2like
701,Sco1.1,0.0035842088606893,1.02969057218921,Ind,Th1/2,1.567315480721608,Th2like
702,Scotin.1,0.642338054122428,0.416858965056297,Ind,Th1/2,0.5756517205079272,Superpos
703,Scotin.2,0.625212281178202,0.408493777633736,Ind,Th1/2,0.5787393301339472,Superpos
704,Sdc3,0.419733596215142,0.568721885440601,Th1like,Th1/2,0.9350003826750337,Superpos
705,Sdcbp2,0.107382026284966,1.04457044874258,Th2like,Th1/2,1.46835599805829,Th2like
706,Sdcbp2.1,0.212555780088159,0.842428075934914,Th2like,Th1/2,1.3236416589882767,Th2like
707,Sdcbp2.2,0.213769772855727,0.824209835810614,Th2like,Th1/2,1.3170247565020792,Th2like
708,Selenbp2,0.487510843079851,0.901163337577682,Th2like,Th1/2,1.0749050539907818,Superpos
709,Sell,0.245948976522179,0.710263585875445,Th2like,Th1/2,1.2374407552361635,Th2like
710,Sema3b,0.214477689058946,0.205684456834242,Ind,Th1/2,0.7644730304026509,Superpos
711,Sema4b,0.114968741710709,0.868335445038301,Ind,Th1/2,1.4391606593996067,Th2like
712,Sept8,0.264622228598989,0.851766719737363,Th2like,Th1/2,1.26957537976868,Th2like
713,Serpina3f,0.676389038952763,1.25184462034927,Ind,Th1/2,1.0754200695450602,Superpos
714,Serpinb6a,-0.184735947812225,1.18812592699258,Th2like,Th1/2,1.7250463679034016,Th2like
715,Serpinf1,-0.11806962033599,1.11718526502454,Th2like,Th1/2,1.6760903739412116,Th2like
716,Sgk1,0.371694055968752,0.605512494357319,Superpos,Th1/2,1.0202549434354131,Superpos
717,Sgk3.1,0.0984429471350112,0.852666544956621,Th2like,Th1/2,1.4558521935051092,Th2like
718,Shh,-0.238649541134451,0.598619903076245,Th2like,Th1/2,1.9501523753190466,Th2like
719,Sla2,0.139090612984199,1.07650166393206,Th2like,Th1/2,1.4423020792603845,Th2like
720,Slamf9,0.0367746969811324,0.733884387289877,Th2like,Th1/2,1.5207285453354449,Th2like
721,Slc12a8,0.265837431561043,0.574171614180884,Ind,Th1/2,1.1371901172115222,Superpos
722,Slc17a6,0.20065676914901,0.665325782021218,Ind,Th1/2,1.2778798486629017,Th2like
723,Slc19a2,0.0514129044682652,0.93395147524316,Th2like,Th1/2,1.5158030357317982,Th2like
724,Slc2a6,-0.152202690267666,0.960805009524035,Th2like,Th1/2,1.7279024862962646,Th2like
725,Slc35e3,-0.0675244201219561,0.992790270542391,Th2like,Th1/2,1.6387065262216947,Th2like
726,Slc39a4,-0.29999267567716,1.14500311683378,Th2like,Th1/2,1.8270383512887647,Th2like
727,Slc46a3,0.194455928051249,0.83148063573587,Th2like,Th1/2,1.3410582889279683,Th2like
728,Slco4a1.1,-0.0361474993559351,1.03280349245995,Th2like,Th1/2,1.605781443264807,Th2like
729,Slfn1,0.23447390069017,0.863870343775983,Th2like,Th1/2,1.3057590653300248,Th2like
730,Slfn2,-0.811179977057538,0.909087885988909,Th2like,Th1/2,2.2993414847870897,Superpos
731,Sln,-1.51666240239259,0.466267869363396,Th2like,Th1/2,2.843333152256447,Th1like
732,Smpdl3a,0.376378691004072,0.678566795575344,Superpos,Th1/2,1.0643769764472424,Superpos
733,Smpdl3b,-0.416308018303869,0.908197314447444,Th2like,Th1/2,2.000604934926957,Superpos
734,Smtn,0.0210969282330038,0.833048640513212,Th2like,Th1/2,1.5454767731181498,Th2like
735,Smtnl2,0.170639585665915,0.877372830904749,Th2like,Th1/2,1.3787051346914774,Th2like
736,Snai3,0.115014724440329,0.897933302482372,Th2like,Th1/2,1.443401737532501,Th2like
737,Snx10,0.105933129252911,0.831121820321323,Th2like,Th1/2,1.4440218792285147,Th2like
738,Snx21.1,0.162634461771405,0.723291766978924,Th2like,Th1/2,1.3496216238354521,Th2like
739,Snx25.1,0.0005636186956693,0.769952479451995,Th2like,Th1/2,1.5700643094171503,Th2like
740,Soat1,0.153879089130973,0.731083103444637,Th2like,Th1/2,1.3633435110967453,Th2like
741,Sod1,0.269792366448474,0.618655914770469,Th2like,Th1/2,1.159566294557048,Superpos
742,Sp100,0.171442322269173,0.722063953285216,Th2like,Th1/2,1.3376792788966723,Th2like
743,Sp100.1,0.413799628859111,0.622001087838084,Th2like,Th1/2,0.9837601940862025,Superpos
744,Spcs3.1,-0.245305821352955,1.20048930197017,Th2like,Th1/2,1.7723597301564233,Th2like
745,Specc1.2,0.435291934019915,0.234598751068922,Ind,Th1/2,0.49431669157844943,Superpos
746,Specc1l.1,0.657055816107351,0.421205192147592,Ind,Th1/2,0.5700572549021314,Superpos
747,Spint2,-0.186665797315504,0.963331043254519,Th2like,Th1/2,1.762195530023429,Th2like
748,Spp1,0.17110223126977,0.163388727834185,Ind,Th1/2,0.762341825526375,Superpos
749,Spsb1,0.0620758251200023,0.774148343729458,Th2like,Th1/2,1.4907815702477114,Th2like
750,St3gal1,0.37814663919993,0.769091007193515,Th2like,Th1/2,1.1138268721488689,Superpos
751,St3gal1.1,-0.309138253800947,0.852684489625655,Th2like,Th1/2,1.9186049072219733,Th2like
752,St3gal6,0.711984503256011,0.429485978097859,Superpos,Th1/2,0.5427865503411134,Superpos
753,Stambpl1,-0.112740312007967,0.899856729726565,Th2like,Th1/2,1.6954338542940999,Th2like
754,Stat1,0.567673865449437,0.378527298328384,Superpos,Th1/2,0.588097789252074,Superpos
755,Stat2,0.376599286590486,0.416183051520778,Ind,Th1/2,0.8352869131018802,Superpos
756,Stau2,0.191675829055158,0.670286944440505,Ind,Th1/2,1.2922687205262027,Th2like
757,Stc1,0.141704279769721,0.521162642261938,Th2like,Th1/2,1.3053141581091015,Th2like
758,Stra6,0.644131371099009,0.342835335999851,Th2like,Th1/2,0.489109182734056,Superpos
759,Suhw2,-0.125351581349894,1.04467068681764,Th2like,Th1/2,1.690216853303878,Th2like
760,Syce2,0.320789294938633,0.737119355743886,Th2like,Th1/2,1.160323765005618,Superpos
761,Syngr1.1,0.562485150132683,0.602048926055702,Th2like,Th1/2,0.8193590112687027,Superpos
762,Syngr1.2,0.27284453770602,0.868135430581772,Th2like,Th1/2,1.2662833743646897,Th2like
763,Sypl,0.153202808445391,0.81842225965331,Th2like,Th1/2,1.3857450962574964,Th2like
764,Sypl.1,0.417878449019296,0.819046463731472,Th2like,Th1/2,1.0990211404616772,Superpos
765,Sytl2,0.486098721779252,0.506244330692509,Superpos,Th1/2,0.8056964281881911,Superpos
766,Tacc1,0.298769874409101,0.770010232670747,Th2like,Th1/2,1.2006707233919407,Th2like
767,Tal2,-0.0224821276979928,0.495504946242435,Ind,Th1/2,1.6161373862863162,Th2like
768,Tap1,0.274403841464317,0.529272203885951,Ind,Th1/2,1.0924939249056296,Superpos
769,Tap2,-0.0457918964696115,0.82428126037478,Th2like,Th1/2,1.6262930095460362,Th2like
770,Tapbpl.2,0.618119070358092,0.362918155706828,Ind,Th1/2,0.5309048067786352,Superpos
771,Tarbp2.1,0.0628993574913236,0.712980919250995,Th2like,Th1/2,1.482803877635219,Th2like
772,Taz,0.39734476991944,0.651257778643461,Ind,Th1/2,1.022969561017114,Superpos
773,Tbc1d1,-0.231032827672507,1.0138670052492,Th2like,Th1/2,1.7948435607207234,Th2like
774,Tbc1d2.4,0.049200112908042,0.904680260610039,Th2like,Th1/2,1.5164658678381289,Th2like
775,Tbc1d7.1,0.371672354401045,0.655227969894349,Th2like,Th1/2,1.0548124771380332,Superpos
776,Tdrd7,0.293968894242547,0.596667386169405,Superpos,Th1/2,1.113018062190708,Superpos
777,Tec,0.258819601062441,0.67265610073324,Th2like,Th1/2,1.2034855907794104,Th2like
778,Tgfbr1.1,0.0772817187750581,0.977548220475504,Th2like,Th1/2,1.4919037302873885,Th2like
779,Tgm1,-0.197458074419062,1.21619556417027,Th2like,Th1/2,1.7317490763276526,Th2like
780,Tgtp,0.960463003287136,0.56285269775336,Ind,Th1/2,0.53007834475062,Superpos
781,Tha1,0.619117428827025,0.152898455343698,Th1like,Th1/2,0.2421172962771323,Th1like
782,Thex1,0.223233076301373,0.784999432557974,Th2like,Th1/2,1.2937366533365402,Th2like
783,Thrap2,0.248626609778809,0.679316998218608,Ind,Th1/2,1.219943747335885,Th2like
784,Tiam1,-0.293285327708897,0.896491566041921,Th2like,Th1/2,1.88696969419445,Th2like
785,Timd2,-0.88239867872362,0.557899176464354,Th2like,Th1/2,2.5777947198280646,Superpos
786,Tirap,0.301760507684482,0.625729633402742,Ind,Th1/2,1.121446182390668,Superpos
787,Tirap.1,0.554353904244654,0.549028598847543,Th2like,Th1/2,0.7805718551732096,Superpos
788,Tle6,0.200753885920701,1.06092407366699,Th2like,Th1/2,1.3837820032102814,Th2like
789,Tlk1,0.131134030564703,0.836102649698273,Th2like,Th1/2,1.4152240584848799,Th2like
790,Tlr7,-0.104341418170126,0.788652555911254,Th2like,Th1/2,1.7023357841417248,Th2like
791,Tm4sf5,0.402290778708877,0.402393126351682,Ind,Th1/2,0.7855253532686629,Superpos
792,Tm6sf1,0.351454742327748,0.815339407698132,Th2like,Th1/2,1.1638096725749976,Superpos
793,Tmco3,-0.42447913159771,0.843627364391029,Th2like,Th1/2,2.0369683483556393,Superpos
794,Tmco3.1,0.560382368802897,0.459280409687441,Superpos,Th1/2,0.6865688401100037,Superpos
795,Tmed10,0.486296257970436,0.541399195474612,Ind,Th1/2,0.8389648336881653,Superpos
796,Tmem108,0.223845907580156,1.13715946401045,Th2like,Th1/2,1.3764347692363545,Th2like
797,Tmem121,1.29203068566189,0.141008202098596,Th1like,Th1/2,0.10870664908030507,Th1like
798,Tmem127,0.29945471922972,0.912102042385547,Th2like,Th1/2,1.2535710929403525,Th2like
799,Tmem159,0.0940962712620598,0.800006623195737,Ind,Th1/2,1.453714897763381,Th2like
800,Tmem159.1,0.373398066188288,-0.380339044229405,Ind,Th1/2,-0.7946066549978803,Superpos
801,Tmem176b,0.766858504490842,0.646923964293609,Superpos,Th1/2,0.7007684028423901,Superpos
802,Tmem38b,-0.113047165648801,0.945349807476881,Th2like,Th1/2,1.68981352598271,Th2like
803,Tmem38b.1,-0.169485010196241,0.930746987130055,Th2like,Th1/2,1.7509184365554846,Th2like
804,Tmem42,0.743653268970216,0.304585821204921,Ind,Th1/2,0.38873798287962125,Th1like
805,Tmem45a.2,0.292176797506826,0.446296049810174,Th2like,Th1/2,0.9911449010187984,Superpos
806,Tmem53.2,0.170058724244668,0.561143653461,Th2like,Th1/2,1.2765369641105002,Th2like
807,Tmem65,0.322745281072921,0.814670616195882,Th2like,Th1/2,1.193598974353777,Th2like
808,Tmem70.1,0.198998027376721,0.890294334537064,Th2like,Th1/2,1.350891616964137,Th2like
809,Tmem71,0.124194251022757,1.00270618002341,Th2like,Th1/2,1.4475648706239308,Th2like
810,Tnfrsf8.1,0.677685943115789,0.938659484023277,Th2like,Th1/2,0.9454756976285656,Superpos
811,Tnfsf13b,0.862354638512871,0.292912589568287,Superpos,Th1/2,0.3274391263152012,Th1like
812,Tox,0.328347398590756,0.803024040555101,Superpos,Th1/2,1.1826509019822704,Th2like
813,Tpcn2,1.11836342052648,0.151212215747045,Ind,Th1/2,0.13439346861582668,Th1like
814,Trafd1,0.384027887675118,0.379473473664246,Th1like,Th1/2,0.7794330659891342,Superpos
815,Trafd1.1,0.306643650642933,0.574325623283002,Ind,Th1/2,1.0803827521023852,Superpos
816,Trafd1.2,0.297946092690301,0.613934418215595,Superpos,Th1/2,1.1189728202184732,Superpos
817,Trak2,1.79150789154147,-0.476463101176865,Ind,Th1/2,-0.2599392208004759,Th1like
818,Trex1.1,0.0385037846688514,1.09274055302162,Th2like,Th1/2,1.535574918273583,Th2like
819,Trim21,0.0095912931917459,0.808614917532569,Th2like,Th1/2,1.5589354975989413,Th2like
820,Trim25,0.380290450858307,-0.23041145431373,Th1like,Th1/2,-0.5447338857866295,Superpos
821,Trim26,0.388709022173061,0.693053634679892,Th2like,Th1/2,1.059650305873969,Superpos
822,Trim34,0.161101197616925,0.813339440849779,Th2like,Th1/2,1.3752536092653946,Th2like
823,Trim34.1,0.135548126025875,0.786318295880759,Th2like,Th1/2,1.400090748874673,Th2like
824,Trip10,0.447231665634439,0.473206498595534,Th2like,Th1/2,0.8136107495855016,Superpos
825,Trp53bp2,0.803937426895642,0.56276734149303,Superpos,Th1/2,0.6107352664199864,Superpos
826,Trp53i11.1,0.390052653697267,0.731602628722572,Ind,Th1/2,1.0809831156198824,Superpos
827,Tspan6,0.584837846532295,0.44405709452925,Th2like,Th1/2,0.6494154357042817,Superpos
828,Tspan6.1,0.361865709048929,0.562553947939511,Superpos,Th1/2,0.9991772945685966,Superpos
829,Ttc17,0.0747399585476297,0.841131109676407,Th2like,Th1/2,1.4821725893198443,Th2like
830,Ttc27,0.740749134717711,0.419426986977512,Ind,Th1/2,0.5152108556228887,Superpos
831,Tube1,0.167567987177644,0.846917829781608,Th2like,Th1/2,1.3754629107406668,Th2like
832,Txnip,0.60326253570953,0.450903926268536,Superpos,Th1/2,0.641862158520635,Superpos
833,Txnip.1,0.615664905547791,0.451199645314614,Superpos,Th1/2,0.632444621059817,Superpos
834,Ube1l,0.0203073544257586,0.800362302519641,Th2like,Th1/2,1.5454290671652056,Th2like
835,Ube2f.1,0.744375665654065,0.298230117189107,Th1like,Th1/2,0.38106197375114725,Th1like
836,Ube2f.2,0.555544845926091,-0.036691887250513,Ind,Th1/2,-0.06595088538796115,Th1like
837,Ube2l6,0.163841931543594,0.633409451988826,Ind,Th1/2,1.3176775509300966,Th2like
838,Ube2q2.2,0.465732930059741,0.710277520901267,Th2like,Th1/2,0.9904206085223238,Superpos
839,Ubl7,0.608886967025419,0.468805829605392,Th2like,Th1/2,0.656140429250042,Superpos
840,Unc119,-0.0923222245895088,0.836725428983018,Ind,Th1/2,1.6806893448539573,Th2like
841,Unc119.1,0.169940788633472,0.617697584360847,Ind,Th1/2,1.3023188132850994,Th2like
842,Unc45a.1,0.272539056357412,0.656293502169427,Th2like,Th1/2,1.1771957862940037,Superpos
843,Upp1,0.600691778221239,-0.132614700881049,Ind,Th1/2,-0.217284602185076,Th1like
844,Upp1.2,0.530450474230225,-0.409203026193012,Ind,Th1/2,-0.657073014762654,Superpos
845,Usp18,0.23230285247786,0.545778314334768,Ind,Th1/2,1.1683871765333835,Superpos
846,Usp18.1,0.286685630003596,0.924481290319591,Ind,Th1/2,1.2700954974894265,Th2like
847,Vegfb,0.190755879592239,0.796112605133092,Th2like,Th1/2,1.335620924215149,Th2like
848,Vezf1,0.302570666017309,0.589063236355311,Superpos,Th1/2,1.0962906811294935,Superpos
849,Wdr54,0.167804923437353,0.669240325373354,Th2like,Th1/2,1.3251218707978525,Th2like
850,Wdr78,0.352837073653165,0.716986311834245,Ind,Th1/2,1.113479561764499,Superpos
851,Wipi2,0.2601055179309,0.764872147224643,Ind,Th1/2,1.2430004106461778,Th2like
852,Xdh,0.562353951354583,0.487728874994902,Superpos,Th1/2,0.7144515428725845,Superpos
853,Xpo6,-0.113418192759479,1.25992633757205,Ind,Th1/2,1.6605740441027241,Th2like
854,Ypel5,0.320935158265106,0.788378969523408,Th2like,Th1/2,1.1841994310631654,Th2like
855,Zbp1.1,-0.0796374824029869,0.324352480860012,Ind,Th1/2,1.8115612519772035,Th2like
856,Zbtb2,-0.233538759321489,1.24198271959869,Th2like,Th1/2,1.7566630310741873,Th2like
857,Zbtb32,0.20126968489518,1.1729146266341,Th2like,Th1/2,1.4008535646032307,Th2like
858,Zbtb32.1,0.318576169376306,0.720856076677257,Superpos,Th1/2,1.15466407902875,Superpos
859,Zc3h12d,0.277147569818961,0.661430560110415,Ind,Th1/2,1.1740081886354126,Superpos
860,Zcchc18.1,0.836892500632251,0.14762846882437,Th1like,Th1/2,0.17460447385769495,Th1like
861,Zcchc6.1,0.455546549554125,0.534387946713286,Th2like,Th1/2,0.8648734535683409,Superpos
862,Zdhhc6.2,0.395373650299786,0.486236152994549,Ind,Th1/2,0.8880998528830654,Superpos
863,Zfp219,0.0803858498754501,0.835825646057198,Th2like,Th1/2,1.474915842259514,Th2like
864,Zfp518b,0.35022916873291,0.848350520707104,Th2like,Th1/2,1.1792741106959665,Th2like
865,Zfp597,0.522183403508782,0.574013690607542,Th2like,Th1/2,0.8326448816584421,Superpos
866,Zfp608.2,-0.249708262542864,0.886780963021193,Ind,Th1/2,1.8452784206445005,Th2like
867,Zfp768,0.499190510219484,0.483289355795519,Th2like,Th1/2,0.7692148635831586,Superpos
868,Zfyve21,0.625037402404774,0.576551378000987,Ind,Th1/2,0.7450684473886712,Superpos
869,Zhx1.1,-0.536136825171645,1.11268560610016,Th2like,Th1/2,2.0198109632384993,Superpos
870,Zmym3.1,0.103290603411542,0.865312575501751,Th2like,Th1/2,1.451990507688991,Th2like
871,Zmynd11,0.015821234697444,0.953342612069199,Th2like,Th1/2,1.554202310871432,Th2like
872,Znfx1,0.14002986135301,0.782748910641134,Th2like,Th1/2,1.3937739221907852,Th2like
873,Zscan12,0.332229421884602,0.848902706350937,Th2like,Th1/2,1.1977574233364465,Th2like
874,Zxdc.1,0.0926108191191938,0.846076021473777,Th2like,Th1/2,1.4617711487973428,Th2like
875,Zzz3.1,0.402782213965139,0.639350069748256,Superpos,Th1/2,1.0086189099014113,Superpos
876,1110059E24Rik.1,0.650552415236038,0.334918504941921,Th1like,Th0,0.4754345445173397,Superpos
877,1110067D22Rik,1.22737398266361,-0.248098950860072,Th1like,Th0,-0.19945050380451487,Th1like
878,1500005A01Rik,0.808980574110453,0.265041441037611,Th1like,Th0,0.3166033718959693,Th1like
879,1500011H22Rik,-0.321085805645245,1.02669771808399,Th2like,Th0,1.8738965995738721,Th2like
880,1500012F01Rik,0.437630060912252,0.734147928177825,Ind,Th0,1.033244904870002,Superpos
881,1500012F01Rik.1,0.761868732675582,0.285032278509336,Ind,Th0,0.35800118351318255,Th1like
882,1500019G21Rik,0.659163035836802,0.0893509550210253,Ind,Th0,0.13473093797514296,Th1like
883,1600014C10Rik.1,1.20233333678833,-0.0728095017656904,Th1like,Th0,-0.06048297440662478,Th1like
884,1700019D03Rik,0.88685580146823,0.138425512188548,Th1like,Th0,0.15483635752171582,Th1like
885,1700019E19Rik,-0.227007565095779,1.02781889060589,Ind,Th0,1.7881700140685513,Th2like
886,1700025G04Rik,0.787699022786161,0.11669234046952,Th1like,Th0,0.1470736210816227,Th1like
887,1700025K23Rik,0.910988887523578,0.116882641063245,Th1like,Th0,0.12760588269068635,Th1like
888,1700102P08Rik,0.880944291754086,0.0804746070399251,Ind,Th0,0.09109755436792273,Th1like
889,1700113I22Rik,0.309653732062863,0.672013885967221,Ind,Th0,1.1390101043840848,Superpos
890,1700113I22Rik.1,0.335528330995143,0.72014471706783,Ind,Th0,1.134784187439928,Superpos
891,2010001M09Rik,1.01980134082703,-0.332056624951086,Th1like,Th0,-0.31478273551583136,Th1like
892,2210012G02Rik.2,0.306517737172863,0.573247194336326,Ind,Th0,1.0797722501436127,Superpos
893,2310004I24Rik,0.472223842177747,0.0379130649225767,Th1like,Th0,0.08011437410997467,Th1like
894,2310016C08Rik,0.036115563001128,0.600233906992937,Ind,Th0,1.5106996317684984,Th2like
895,2310016E02Rik,0.60613173663287,0.221794010638766,Th1like,Th0,0.3507839624881789,Th1like
896,2310022B05Rik,0.877178712828352,0.271580599825682,Th1like,Th0,0.3002470135386396,Th1like
897,2410008K03Rik,1.46571374946464,-0.53313929598103,Th1like,Th0,-0.3488628808998631,Th1like
898,2410022L05Rik,1.09331407211349,-0.240592795153155,Th1like,Th0,-0.2166058771414008,Th1like
899,2410091C18Rik.1,1.07326319898119,-0.0319000967914669,Th1like,Th0,-0.02971378127663119,Th1like
900,2510009E07Rik,0.839847452857188,0.0167464332772328,Th1like,Th0,0.019937209194339372,Th1like
901,2510009E07Rik.2,0.668057981410294,0.178655938146541,Th1like,Th0,0.2613109893821247,Th1like
902,2610027C15Rik.1,0.920308504663743,0.0492198462292688,Th1like,Th0,0.05343099437841492,Th1like
903,2610207I05Rik.1,0.933974517397981,0.0057953055095298,Th1like,Th0,0.00620491354577593,Th1like
904,2810474O19Rik,0.659586094804542,0.267583010193175,Th1like,Th0,0.38539608234367756,Th1like
905,4631427C17Rik,0.590933257966896,0.434995553881333,Superpos,Th0,0.6345561127631625,Superpos
906,4831426I19Rik.1,-0.749409136645096,1.33805297806537,Ind,Th0,2.081341238390262,Superpos
907,4930539E08Rik,0.451389770368279,0.333939910381833,Th1like,Th0,0.636943601977113,Superpos
908,4930570C03Rik,1.07645318517622,-0.0600070060107572,Th1like,Th0,-0.055687478898624465,Th1like
909,4931428F04Rik,0.370914843936113,0.465703638830281,Ind,Th0,0.8982169635259851,Superpos
910,4933426M11Rik,0.466520684735934,0.299834018658223,Ind,Th0,0.5712280623089984,Superpos
911,4933439C20Rik,1.00165080130728,0.045847732151567,Th1like,Th0,0.045740245881994074,Th1like
912,5730469M10Rik,0.798763029916133,0.0956242666751614,Th1like,Th0,0.11914839495819807,Th1like
913,5730469M10Rik.1,0.942548410557768,0.176557080371705,Th1like,Th0,0.18517294245706473,Th1like
914,6030408C04Rik.1,-0.0012229461204103,0.572625039045823,Ind,Th0,1.5729320075243105,Th2like
915,6430571L13Rik,0.41698683962058,0.542082302284519,Ind,Th0,0.9151001752565122,Superpos
916,6720463M24Rik,0.482355663232765,0.455204756954446,Ind,Th0,0.7564471543100469,Superpos
917,9130211I03Rik,0.506852094869821,0.0547059335330485,Ind,Th0,0.1075165218007901,Th1like
918,9930104L06Rik,0.259314704694614,0.463289979778334,Ind,Th0,1.0605178367193675,Superpos
919,9930111J21Rik,1.35702516645938,-0.25871386139942,Th1like,Th0,-0.18838710058875893,Th1like
920,a.1,0.728004727254504,-0.11376550140691,Th1like,Th0,-0.1550165369865266,Th1like
921,A630077B13Rik,0.224941276047032,-0.0959330597365692,Ind,Th0,-0.4031239450199734,Superpos
922,AA467197,0.4904691376201,0.716531924653846,Th1like,Th0,0.9705460857217376,Superpos
923,Abhd14b,0.333281691423455,0.359174314552853,Ind,Th0,0.8227731957096355,Superpos
924,Abhd4,0.0881623644255448,0.360898869882548,Ind,Th0,1.3312031966734899,Th2like
925,Abtb1,0.790591943190638,0.0696460528805064,Th1like,Th0,0.08786672519904147,Th1like
